season,mfl_id,gsis_id,display_name,last_name,pos,points,war,rank,award,label,headshot,category,pctl,group,category_f,award_f,subline
2017,11192,00-0030496,Le'Veon Bell,Bell,RB,226.7,1.96,3,GPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sm3ij3pcby5ciqwaaqa1",war_total_pctl,0.6710526315789473,All award candidates 2016-2022,war_total_pctl,GPOY,"Fantasy Points
on the air"
2017,13132,00-0033906,Alvin Kamara,Kamara,RB,222,1.9,1,OROY,Offensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uulstglrpmhqsvqyr5v3",war_total_pctl,0.6381578947368421,All award candidates 2016-2022,war_total_pctl,OROY,Most WAR: Offensive Rookie
2017,13138,00-0033923,Kareem Hunt,Hunt,RB,194.4,1.48,2,OROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmy9cgin9nv7ewyhsipr",war_total_pctl,0.46710526315789475,All award candidates 2016-2022,war_total_pctl,OROY,Most WAR: Offensive Rookie
2017,13130,00-0033280,Christian McCaffrey,McCaffrey,RB,171.44,1.14,3,OROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/navqer4chxxut5povzzw",war_total_pctl,0.3815789473684211,All award candidates 2016-2022,war_total_pctl,OROY,Most WAR: Offensive Rookie
2017,13215,00-0033887,Reuben Foster,Foster,LB,70,0.14,1,DROY,Defensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qfqqfifobjiyj6gko3yj",war_total_pctl,0.07236842105263158,All award candidates 2016-2022,war_total_pctl,DROY,Most WAR: Defensive Rookie
2017,13221,00-0033539,Jarrad Davis,Davis,LB,108,0.1,2,DROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujxx8nlg4ru66mclr4nm",war_total_pctl,0.039473684210526314,All award candidates 2016-2022,war_total_pctl,DROY,Most WAR: Defensive Rookie
2017,13214,00-0033886,T.J. Watt,Watt,LB,100,-0.08,3,DROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zsqhbaoxkobjauphdbd3",war_total_pctl,0.013157894736842105,All award candidates 2016-2022,war_total_pctl,DROY,Most WAR: Defensive Rookie
2018,12150,00-0032241,Todd Gurley,Gurley,RB,298.4,2.8,1,MVP,Most Valuable Player,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",war_total_pctl,0.9342105263157895,All award candidates 2016-2022,war_total_pctl,MVP,Most WAR
2018,13604,00-0034844,Saquon Barkley,Barkley,RB,286,2.62,2,MVP,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",war_total_pctl,0.8947368421052632,All award candidates 2016-2022,war_total_pctl,MVP,Most WAR
2018,13132,00-0033906,Alvin Kamara,Kamara,RB,276.75,2.5,3,MVP,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uulstglrpmhqsvqyr5v3",war_total_pctl,0.8618421052631579,All award candidates 2016-2022,war_total_pctl,MVP,Most WAR
2018,13604,00-0034844,Saquon Barkley,Barkley,RB,286,2.62,1,OPOY,Offensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",war_total_pctl,0.8947368421052632,All award candidates 2016-2022,war_total_pctl,OPOY,Most WAR: Offense non-MVP
2018,13132,00-0033906,Alvin Kamara,Kamara,RB,276.75,2.5,2,OPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uulstglrpmhqsvqyr5v3",war_total_pctl,0.8618421052631579,All award candidates 2016-2022,war_total_pctl,OPOY,Most WAR: Offense non-MVP
2018,13130,00-0033280,Christian McCaffrey,McCaffrey,RB,266.5,2.34,3,OPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/navqer4chxxut5povzzw",war_total_pctl,0.8092105263157895,All award candidates 2016-2022,war_total_pctl,OPOY,Most WAR: Offense non-MVP
2018,13733,00-0034846,Shaquille Leonard,Leonard,LB,243,1.48,1,DPOY,Defensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryh8hjrcgpofvkfasclx",war_total_pctl,0.46710526315789475,All award candidates 2016-2022,war_total_pctl,DPOY,Most WAR: Defense non-MVP
2018,12985,00-0032677,Cory Littleton,Littleton,LB,197,1.2,2,DPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/co7mjepkzseqkecrhqz3",war_total_pctl,0.40131578947368424,All award candidates 2016-2022,war_total_pctl,DPOY,Most WAR: Defense non-MVP
2018,11308,00-0030401,Kiko Alonso,Alonso,LB,191,1.12,3,DPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bratbocddqitvbqhilj5",war_total_pctl,0.3618421052631579,All award candidates 2016-2022,war_total_pctl,DPOY,Most WAR: Defense non-MVP
2018,13116,00-0033873,Patrick Mahomes,Mahomes,QB,311.72,1.32,1,APOY,Air Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",war_total_pctl,0.4144736842105263,All award candidates 2016-2022,war_total_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2018,10695,00-0029668,Andrew Luck,Luck,QB,252.48,0.48,2,APOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ojix2ha2u58zqozaw756",war_total_pctl,0.1513157894736842,All award candidates 2016-2022,war_total_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2018,12611,00-0033106,Jared Goff,Goff,QB,258.68,0.56,3,APOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4hzfab5iglq2tmjb0xy",war_total_pctl,0.17763157894736842,All award candidates 2016-2022,war_total_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2018,12150,00-0032241,Todd Gurley,Gurley,RB,298.4,2.8,1,GPOY,Ground Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ym7oprwel3dxbab0k7x9",war_total_pctl,0.9342105263157895,All award candidates 2016-2022,war_total_pctl,GPOY,"Fantasy Points
on the air"
2018,12625,00-0033045,Ezekiel Elliott,Elliott,RB,237.7,1.94,2,GPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eazag7iwciy9ari8hoju",war_total_pctl,0.6644736842105263,All award candidates 2016-2022,war_total_pctl,GPOY,"Fantasy Points
on the air"
2018,13604,00-0034844,Saquon Barkley,Barkley,RB,286,2.62,3,GPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",war_total_pctl,0.8947368421052632,All award candidates 2016-2022,war_total_pctl,GPOY,"Fantasy Points
on the air"
2018,13604,00-0034844,Saquon Barkley,Barkley,RB,286,2.62,1,OROY,Offensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",war_total_pctl,0.8947368421052632,All award candidates 2016-2022,war_total_pctl,OROY,Most WAR: Offensive Rookie
2018,13614,00-0034109,Phillip Lindsay,Lindsay,RB,168.74,0.94,2,OROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/soywd4cnq19pigrwabb5",war_total_pctl,0.3157894736842105,All award candidates 2016-2022,war_total_pctl,OROY,Most WAR: Offensive Rookie
2018,13612,00-0034349,Kerryon Johnson,Johnson,RB,140.4,0.5,3,OROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tmqxfjwvjlcfacertjqp",war_total_pctl,0.16447368421052633,All award candidates 2016-2022,war_total_pctl,OROY,Most WAR: Offensive Rookie
2018,13733,00-0034846,Shaquille Leonard,Leonard,LB,243,1.48,1,DROY,Defensive Rookie of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryh8hjrcgpofvkfasclx",war_total_pctl,0.46710526315789475,All award candidates 2016-2022,war_total_pctl,DROY,Most WAR: Defensive Rookie
2018,13727,00-0034674,Leighton Vander Esch,Vander Esch,LB,183,1,2,DROY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmoaxj8w9fmnjctyz817",war_total_pctl,0.3355263157894737,All award candidates 2016-2022,war_total_pctl,DROY,Most WAR: Defensive Rookie
2018,13743,00-0034815,Fred Warner,Warner,LB,164,0.72,3,DROY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyqvxhn3fxxws3qmcw0p",war_total_pctl,0.2565789473684211,All award candidates 2016-2022,war_total_pctl,DROY,Most WAR: Defensive Rookie
2019,13130,00-0033280,Christian McCaffrey,McCaffrey,RB,336.9,3.38,1,MVP,Most Valuable Player,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/navqer4chxxut5povzzw",war_total_pctl,0.9736842105263158,All award candidates 2016-2022,war_total_pctl,MVP,Most WAR
2019,13128,00-0033893,Dalvin Cook,Cook,RB,257.2,2.32,2,MVP,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfwvqolvz9vegp1amhf3",war_total_pctl,0.7960526315789473,All award candidates 2016-2022,war_total_pctl,MVP,Most WAR
2019,12652,00-0032765,Michael Thomas,Thomas,WR,263.3,1.84,3,MVP,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnfqnppl5thavzfyl3rt",war_total_pctl,0.618421052631579,All award candidates 2016-2022,war_total_pctl,MVP,Most WAR
2019,13128,00-0033893,Dalvin Cook,Cook,RB,257.2,2.32,1,OPOY,Offensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfwvqolvz9vegp1amhf3",war_total_pctl,0.7960526315789473,All award candidates 2016-2022,war_total_pctl,OPOY,Most WAR: Offense non-MVP
2019,12652,00-0032765,Michael Thomas,Thomas,WR,263.3,1.84,2,OPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnfqnppl5thavzfyl3rt",war_total_pctl,0.618421052631579,All award candidates 2016-2022,war_total_pctl,OPOY,Most WAR: Offense non-MVP
2019,13404,00-0033699,Austin Ekeler,Ekeler,RB,220.1,1.8,3,OPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl0nhc7kyf4aumbyzs5b",war_total_pctl,0.6052631578947368,All award candidates 2016-2022,war_total_pctl,OPOY,Most WAR: Offense non-MVP
2019,12768,00-0033125,Joe Schobert,Schobert,LB,216,1.4,1,DPOY,Defensive Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/expy1fbbfzmswqd0f77r",war_total_pctl,0.4473684210526316,All award candidates 2016-2022,war_total_pctl,DPOY,Most WAR: Defense non-MVP
2019,12287,00-0032129,Jordan Hicks,Hicks,LB,213,1.36,2,DPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/enx95tn2wziims0wn0p5",war_total_pctl,0.4276315789473684,All award candidates 2016-2022,war_total_pctl,DPOY,Most WAR: Defense non-MVP
2019,12985,00-0032677,Cory Littleton,Littleton,LB,190,1.04,3,DPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/co7mjepkzseqkecrhqz3",war_total_pctl,0.34210526315789475,All award candidates 2016-2022,war_total_pctl,DPOY,Most WAR: Defense non-MVP
2019,13116,00-0033873,Patrick Mahomes,Mahomes,QB,198.42,0.24,1,APOY,Air Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",war_total_pctl,0.08552631578947369,All award candidates 2016-2022,war_total_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2019,10703,00-0029263,Russell Wilson,Wilson,QB,255.58,0.68,2,APOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gebzv2aljujgleboe4ns",war_total_pctl,0.23684210526315788,All award candidates 2016-2022,war_total_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2019,12140,00-0031503,Jameis Winston,Winston,QB,225.64,0.24,3,APOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dccgvojszpt06iwtmgv7",war_total_pctl,0.08552631578947369,All award candidates 2016-2022,war_total_pctl,APOY,"Most Fantasy Points
through the air (QB)"
2019,12626,00-0032764,Derrick Henry,Henry,RB,201.4,1.54,1,GPOY,Ground Player of the Year,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvdvmkqltz7zz7fjtopr",war_total_pctl,0.5131578947368421,All award candidates 2016-2022,war_total_pctl,GPOY,"Fantasy Points
on the air"
2019,13319,00-0033293,Aaron Jones,Jones,RB,216.1,1.76,2,GPOY,2. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oo8yixhsahh4gznox7th",war_total_pctl,0.5723684210526315,All award candidates 2016-2022,war_total_pctl,GPOY,"Fantasy Points
on the air"
2019,13130,00-0033280,Christian McCaffrey,McCaffrey,RB,336.9,3.38,3,GPOY,3. Platz,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/navqer4chxxut5povzzw",war_total_pctl,0.9736842105263158,All award candidates 2016-2022,war_total_pctl,GPOY,"Fantasy Points
on the air"
