player_id,player_name,vbd_true_avg,true_position,pick_value_raw
11776,"Brooks, Terrence",-8.626,DB,-6.5081
14124,"Johnson, KeeSean",-6.925,WR,-6.5081
14398,"Parker, Steven",-8.876333333,DB,-6.5081
11931,"Fowler, Bennie",-7.9905,WR,-6.5081
12394,"Carter, DeAndre",-7.152666667,WR,-6.5081
14865,"Swain, Freddie",-6.7355,WR,-6.5081
11787,"Watkins, Jaylen",-7.229,DB,-6.5081
13669,"Turner, Malik",-8.765,WR,-6.5081
14683,"Jones, Chris",-7.446,DB,-6.5081
13965,"Tupou, Josh",-6.5625,DL,-6.5081
14953,"Dye, Troy",-7.046,LB,-6.5081
14963,"Thomas, Daniel",-8.1265,DB,-6.5081
14976,"Martin, Kamal",-7.0335,LB,-6.5081
14341,"Parham, Donald",-8.235,TE,-6.5081
13455,"Ricard, Patrick",-7.719666667,RB,-6.5081
12261,"Montgomery, Ty",-6.912666667,RB,-6.5081
15403,"Thomas, Ambry",-6.582,DB,-6.5081
13776,"Watson, Justin",-9.334333333,WR,-6.5081
15148,"Franklin, Sam",-8.3375,DB,-6.5081
15352,"Collins, Zaven",-6.712,LB,-6.5081
13644,"Wims, Javon",-9.3085,WR,-6.5081
8944,"Moore, Matt",-10,QB,-6.5081
15168,"Jacquet, Michael",-8.393,DB,-6.5081
11177,"Barner, Kenjon",-7.699666667,RB,-6.5081
13505,"Hall, Marvin",-7.057666667,WR,-6.5081
14864,"Johnson, Tyler",-7.349,WR,-6.5081
14280,"Miller, Scott",-7.085666667,WR,-6.5081
15296,"Schwartz, Anthony",-7.082,WR,-6.5081
13919,"Firkser, Anthony",-6.673333333,TE,-6.5081
13287,"Thompson, Tedric",-7.914666667,DB,-6.5081
15420,"Rochell, Robert",-6.864,DB,-6.5081
12443,"Kumerow, Jake",-9.411666667,WR,-6.5081
12923,"Ham, C.J.",-7.507666667,RB,-6.5081
12705,"Lee, Darron",-7.9085,LB,-6.5081
14472,"Dodson, Tyrel",-6.6835,LB,-6.5081
14121,"Isabella, Andy",-8.487666667,WR,-6.5081
12185,"Hardy, Justin",-8.688,WR,-6.5081
13794,"Ratley, Damion",-8.6655,WR,-6.5081
14870,"Trautman, Adam",-8.448,TE,-6.5081
13739,"Dawson, Duke",-9.926666667,DB,-6.5081
14308,"Webster, Ken",-8.664,DB,-6.5081
14502,"Marshall, Trey",-9.562,DB,-6.5081
15364,"Cisco, Andre",-8.125,DB,-6.5081
15521,"Ogbongbemiga, Amen",-6.686,LB,-6.5081
15443,"Wallow, Garret",-7.088,LB,-6.5081
13912,"Batson, Cameron",-7.63,WR,-6.5081
9921,"Roberts, Andre",-7.912,WR,-6.5081
8269,"Lewis, Marcedes",-8.326666667,TE,-6.5081
13988,"Dwelley, Ross",-8.764,TE,-6.5081
13756,"Apke, Troy",-8.941,DB,-6.5081
13678,"Thomas, Ian",-8.522333333,TE,-6.5081
13833,"Howard, Travin",-7.109,LB,-6.5081
15020,"Jackson, Chris",-6.802,DB,-6.5081
7480,"Schaub, Matt",-15.0765,QB,-6.5081
12667,"Williams, Duke",-6.969,WR,-6.5081
12621,"Allen, Brandon",-9.531666667,QB,-6.5081
14793,"Luton, Jake",-7.107,QB,-6.5081
12970,"Boddy-Calhoun, Briean",-7.192666667,DB,-6.5081
12680,"Vannett, Nick",-8.057666667,TE,-6.5081
10369,"Powell, Bilal",-7.134,RB,-6.5081
12790,"Robinson, Rashard",-6.9825,DB,-6.5081
14024,"Delaney, Dee",-8.143,DB,-6.5081
14204,"Banogu, Ben",-7.125333333,DL,-6.5081
14666,"Kelly, Kameron",-7.768,DB,-6.5081
14674,"Perry, Jamal",-10.124,DB,-6.5081
14284,"Thompson, Darwin",-7.841,RB,-6.5081
14107,"Arcega-Whiteside, JJ",-9.263666667,WR,-6.5081
15308,"Marshall, Terrace",-7.671,WR,-6.5081
10940,"Carrier, Derek",-9.872333333,TE,-6.5081
14565,"Spencer, Diontae",-8.815,WR,-6.5081
12596,"LaCosse, Matt",-9.663,TE,-6.5081
6254,"Peterson, Kevin",-8.705333333,DB,-6.5081
9841,"Robinson, Patrick",-8.0425,DB,-6.5081
12380,"King, Akeem",-7.663,DB,-6.5081
14183,"Thompson, Deionte",-8.68,DB,-6.5081
14950,"Wallace, K'Von",-9.868,DB,-6.5081
15229,"Green, A.J.",-7.591,DB,-6.5081
13954,"Finch, Sharif",-7.51,LB,-6.5081
14970,"Hand, Harrison",-10.286,DB,-6.5081
14097,"Ollison, Qadree",-7.647333333,RB,-6.5081
12211,"James, Jesse",-8.942333333,TE,-6.5081
11957,"Inman, Dontrelle",-6.829,WR,-6.5081
13504,"McRae, Tony",-9.893,DB,-6.5081
14894,"Jennings, Anfernee",-6.924,LB,-6.5081
15302,"Eskridge, D'Wayne",-6.87,WR,-6.5081
14464,"Graham, Jaeden",-8.352,TE,-6.5081
12627,"Prosise, C.J.",-7.2875,RB,-6.5081
13172,"Brown, Noah",-8.479,WR,-6.5081
14068,"Finley, Ryan",-10.7255,QB,-6.5081
15114,"Hartsfield, Myles",-6.961,DB,-6.5081
13752,"Moore, Tarvarius",-7.4555,DB,-6.5081
15002,"Coughlin, Carter",-7.9125,LB,-6.5081
14969,"Hightower, John",-9.7365,WR,-6.5081
15491,"Skowronek, Ben",-8.009,WR,-6.5081
15292,"Brown, Dyami",-8.187,WR,-6.5081
14919,"Igbinoghene, Noah",-10.017,DB,-6.5081
9706,"Daniel, Chase",-13.298,QB,-6.5081
12976,"Hamilton, Antonio",-9.032666667,DB,-6.5081
14592,"Zaccheaus, Olamide",-6.618666667,WR,-6.5081
14217,"Barton, Cody",-7.394666667,LB,-6.5081
14452,"Lammons, Chris",-8.835,DB,-6.5081
15445,"Lenoir, Deommodore",-8.423,DB,-6.5081
15321,"Darden, Jaelon",-6.842,WR,-6.5081
9714,"Hoyer, Brian",-13.62766667,QB,-6.5081
12710,"Brothers, Kentrell",-7.188,LB,-6.5081
12792,"DeValve, Seth",-8.387,TE,-6.5081
13452,"Edmunds, Trey",-8.781666667,RB,-6.5081
13773,"McIntosh, RJ",-6.708,DL,-6.5081
13946,"Toliver, Kevin",-8.872,DB,-6.5081
13637,"St. Brown, Equanimeous",-9.0975,WR,-6.5081
15022,"Perry, Malcolm",-7.204,RB,-6.5081
11717,"Jernigan, Timmy",-6.9,DL,-6.5081
11781,"Gaines, Phillip",-7.2885,DB,-6.5081
12850,"Fejedelem, Clayton",-10.144,DB,-6.5081
14286,"Boyd, Kris",-7.672,DB,-6.5081
12636,"Smallwood, Wendell",-8.049333333,RB,-6.5081
14319,"Beck, Andrew",-10.363,TE,-6.5081
14317,"Doss, Keelan",-9.775,WR,-6.5081
14654,"Hentges, Hale",-8.366,TE,-6.5081
14810,"Vaughn, Ke'Shawn",-7.1615,RB,-6.5081
13316,"Taylor, Trent",-9.154,WR,-6.5081
12297,"Campbell, Ibraheim",-9.827333333,DB,-6.5081
13786,"Brown, Andrew",-6.860333333,DL,-6.5081
9073,"Henne, Chad",-13.0445,QB,-6.5081
14533,"Taylor, Malik",-9.795,WR,-6.5081
10777,"Claiborne, Morris",-7.25,DB,-6.5081
11799,"Aikens, Walt",-8.592,DB,-6.5081
14291,"Johnson, Darryl",-7.333333333,DL,-6.5081
15132,"Vickers, Kendal",-6.897,DL,-6.5081
15363,"Melifonwu, Ifeatu",-6.667,DB,-6.5081
13591,"Rosen, Josh",-14.906,QB,-6.5081
14862,"Reed, Joe",-9.408,WR,-6.5081
10432,"Green, Virgil",-7.544,TE,-6.5081
9823,"Bryant, Dez",-7.711,WR,-6.5081
14804,"McFarland, Anthony",-7.331,RB,-6.5081
15626,"Wright, Brock",-11.171,TE,-6.5081
13289,"Hollins, Mack",-8.398,WR,-6.5081
15149,"Harris, De'Michael",-9.237,WR,-6.5081
12182,"Smith, Devin",-7.8565,WR,-6.5081
11712,"Lynch, Aaron",-7.3775,LB,-6.5081
13537,"Bower, Tashawn",-6.8285,LB,-6.5081
14752,"Horsted, Jesper",-8.1635,TE,-6.5081
15070,"Fortson, Jody",-10.065,TE,-6.5081
15419,"Granson, Kylen",-12.332,TE,-6.5081
13636,"Cain, Deon",-10.471,WR,-6.5081
10981,"Levine, Anthony",-10.07466667,DB,-6.5081
9425,"Wake, Cameron",-6.855,LB,-6.5081
12309,"Pruitt, MyCole",-8.581333333,TE,-6.5081
13329,"Vallejo, Tanner",-7.182,LB,-6.5081
14012,"Ford, Mike",-10.05933333,DB,-6.5081
14955,"Scott, Josiah",-9.6845,DB,-6.5081
14499,"Benson, Trinity",-7.656,WR,-6.5081
12585,"Brown, Daniel",-10.211,TE,-6.5081
15096,"Nabers, Gabe",-8.562,RB,-6.5081
14342,"Blake, Christian",-9.370666667,WR,-6.5081
10841,"Daniels, Mike",-6.708333333,DL,-6.5081
12486,"Marlowe, Dean",-6.829666667,DB,-6.5081
13255,"Wilson, Quincy",-9.761,DB,-6.5081
14493,"Hall, Nate",-6.845,LB,-6.5081
14925,"Uche, Josh",-6.6225,LB,-6.5081
15297,"Rodgers, Amari",-8.875,WR,-6.5081
14331,"Johnson, D'Ernest",-6.66,RB,-6.5081
12378,"Swaim, Geoff",-7.485333333,TE,-6.5081
14294,"Sweeney, Tommy",-8.7595,TE,-6.5081
13585,"Zylstra, Brandon",-8.356333333,WR,-6.5081
15027,"Cleveland, Tyrie",-9.878,WR,-6.5081
11659,"Thomas, De'Anthony",-9.728,WR,-6.5081
15272,"Rountree, Larry",-7.536,RB,-6.5081
12212,"Kroft, Tyler",-7.324,TE,-6.5081
12929,"Pope, Troymaine",-7.403,RB,-6.5081
10833,"Sensabaugh, Coty",-6.958,DB,-6.5081
13423,"Cole, Dylan",-7.99,LB,-6.5081
14211,"Long, David",-8.106333333,DB,-6.5081
14959,"Reid, John",-9.844,DB,-6.5081
15180,"Barcoo, Luq",-8.2265,DB,-6.5081
15456,"Niemann, Nick",-8.212,LB,-6.5081
13142,"Logan, T.J.",-8.135,RB,-6.5081
14420,"Ingold, Alec",-7.669333333,RB,-6.5081
10696,"Griffin III, Robert",-15.802,QB,-6.5081
12358,"Chickillo, Anthony",-7.2185,LB,-6.5081
13291,"Gedeon, Ben",-6.938,LB,-6.5081
13970,"Brown, Tony",-9.563,DB,-6.5081
14394,"Milligan, Rolan",-8.489,DB,-6.5081
15013,"Scott, Vernon",-10.793,DB,-6.5081
15073,"Motley, Parnell",-9.143,DB,-6.5081
15597,"Dunn, Isaiah",-8.5,DB,-6.5081
11643,"McCarron, A.J.",-13.11,QB,-6.5081
12868,"Braunecker, Ben",-6.935,TE,-6.5081
12639,"Ervin, Tyler",-6.8975,RB,-6.5081
14851,"Hill, K.J.",-9.4595,WR,-6.5081
13254,"Shaheen, Adam",-8.515,TE,-6.5081
13246,"Alie-Cox, Mo",-7.144666667,TE,-6.5081
14373,"Willis, Damion",-9.374,WR,-6.5081
13165,"Switzer, Ryan",-9.191,WR,-6.5081
10111,"Love, Kyle",-7.742,DL,-6.5081
10122,"Stewart, Darian",-8.817,DB,-6.5081
12361,"Nunez-Roches, Rakeem",-6.807,DL,-6.5081
12822,"Vitale, Dan",-8.555,RB,-6.5081
13360,"Hester, Treyvon",-7.742,DL,-6.5081
13536,"Irving, Isaiah",-8.4735,LB,-6.5081
13820,"Kalambayi, Peter",-8.5965,LB,-6.5081
14372,"Holtz, J.P.",-10.468,TE,-6.5081
13640,"Callaway, Antonio",-8.7215,WR,-6.5081
15298,"Smith, Shi",-7.391,WR,-6.5081
15337,"Gray, Noah",-12.575,TE,-6.5081
15326,"Milne, Dax",-8.827,WR,-6.5081
10983,"Hogan, Chris",-7.489666667,WR,-6.5081
14488,"Carlson, Stephen",-8.443,TE,-6.5081
13529,"Natson, JoJo",-9.764,WR,-6.5081
14855,"Mack, Austin",-10.03,WR,-6.5081
11862,"Allen, Beau",-7.644,DL,-6.5081
12783,"Bush, Deon",-8.619333333,DB,-6.5081
13766,"Watts, Armani",-9.617,DB,-6.5081
13826,"Adams, Matthew",-8.843333333,LB,-6.5081
13841,"Crossen, Keion",-8.977333333,DB,-6.5081
14579,"Orr, Kareem",-6.853666667,DB,-6.5081
15137,"Arnold, Grayland",-9.393,DB,-6.5081
15417,"McPhearson, Zech",-9.433,DB,-6.5081
15429,"Graham, Ta'Quon",-6.605,DL,-6.5081
15448,"Pinnock, Jason",-9.045,DB,-6.5081
11381,"Willson, Luke",-8.339,TE,-6.5081
12429,"White, DeAndrew",-9.506,WR,-6.5081
14782,"Love, Jordan",-13.113,QB,-6.5081
13673,"Fumagalli, Troy",-7.3775,TE,-6.5081
13647,"Ateman, Marcell",-9.935,WR,-6.5081
10262,"Gabbert, Blaine",-15.285,QB,-6.5081
12806,"Janovich, Andy",-8.397333333,RB,-6.5081
14065,"Rypien, Brett",-14.858,QB,-6.5081
13015,"Longa, Steve",-7.688,LB,-6.5081
13388,"Langi, Harvey",-6.572333333,LB,-6.5081
13685,"Okoronkwo, Ogbonnia",-6.929333333,LB,-6.5081
14741,"Hayes, Tae",-6.622,DB,-6.5081
13676,"Smythe, Durham",-7.905,TE,-6.5081
12213,"Bell, Blake",-9.669333333,TE,-6.5081
14760,"Gafford, Rico",-9.409,WR,-6.5081
14440,"Walker, Michael",-9.025,WR,-6.5081
11792,"Alexander, Maurice",-8.125,DB,-6.5081
13259,"Tabor, Teez",-7,DB,-6.5081
14154,"Nelson, Anthony",-7.116333333,LB,-6.5081
14759,"Hartage, Montre",-6.625,DB,-6.5081
14980,"Brown, Cam",-8.767,LB,-6.5081
15383,"Joseph, Kelvin",-8.944,DB,-6.5081
15035,"Wolford, John",-10.638,QB,-6.5081
13675,"Conklin, Tyler",-6.815666667,TE,-6.5081
13416,"Walker, P.J.",-14.2365,QB,-6.5081
13893,"Sherfield, Trent",-9.892666667,WR,-6.5081
14555,"Olszewski, Gunner",-8.236333333,WR,-6.5081
10354,"Stocker, Luke",-10.20466667,TE,-6.5081
12823,"Watt, Derek",-9.088,RB,-6.5081
10398,"Smith, Lee",-9.473666667,TE,-6.5081
12733,"March, Justin",-8.947666667,LB,-6.5081
14027,"James, Craig",-10.4555,DB,-6.5081
14229,"Miller, Christian",-7.331,LB,-6.5081
14966,"Hudson, Khaleke",-8.619,LB,-6.5081
15004,"Thomas-Oliver, Stantley",-10.6975,DB,-6.5081
15014,"Keyes, Thakarius",-10.5805,DB,-6.5081
15460,"Bohanna, Quinton",-7.009,DL,-6.5081
14103,"Ridley, Riley",-9.214,WR,-6.5081
13239,"Penny, Elijhaa",-8.424,RB,-6.5081
13594,"Falk, Luke",-12.83,QB,-6.5081
13963,"Hodge, KhaDarel",-8.908666667,WR,-6.5081
15335,"Farrell, Luke",-12.782,TE,-6.5081
13653,"Foster, Robert",-10.1085,WR,-6.5081
14848,"Proche, James",-9.088,WR,-6.5081
11877,"Nelson, Corey",-7.474,LB,-6.5081
12775,"Smith, Ryan",-10.387,DB,-6.5081
12805,"Brown, Jatavis",-8.265,LB,-6.5081
12957,"Crawley, Ken",-9.592666667,DB,-6.5081
13444,"Munson, Calvin",-6.862,LB,-6.5081
13491,"Hardee, Justin",-10.72033333,DB,-6.5081
13708,"Jackson, Josh",-8.638666667,DB,-6.5081
14026,"Kalu, Joshua",-9.7465,DB,-6.5081
14232,"Wren, Renell",-7.784,DL,-6.5081
14954,"Hawkins, Jaylinn",-9.2005,DB,-6.5081
15140,"Lewis, Cam",-7.3095,DB,-6.5081
15187,"Miller, Herb",-9.893,DB,-6.5081
15401,"Wright, Nahshon",-9.5,DB,-6.5081
15481,"Johnson, Patrick",-7.188,DL,-6.5081
15490,"Toney, Shaka",-6.605,DL,-6.5081
15633,"Elliott, Jalen",-8.5,DB,-6.5081
14936,"Asiasi, Devin",-11.3695,TE,-6.5081
15434,"Smith-Marsette, Ihmir",-8.51,WR,-6.5081
11555,"Davis, Cody",-10.67533333,DB,-6.5081
13999,"Beebe, Chad",-7.425,WR,-6.5081
11474,"Line, Zach",-8.721,RB,-6.5081
14365,"Patton, Andre",-10.202,WR,-6.5081
15317,"Stevenson, Marquez",-7.884,WR,-6.5081
12159,"Allen, Javorius",-8.538,RB,-6.5081
10514,"Bellore, Nick",-9.201,RB,-6.5081
14356,"Keizer, Nick",-9.673,TE,-6.5081
10103,"McManis, Sherrick",-10.0945,DB,-6.5081
10874,"Bethel, Justin",-10.44966667,DB,-6.5081
12738,"Burns, Artie",-7.4625,DB,-6.5081
13206,"Hall, Daeshon",-7.653,DL,-6.5081
13926,"Board, Chris",-7.004666667,LB,-6.5081
14377,"Anderson, Abdullah",-7.079333333,DL,-6.5081
14720,"Taylor, Shakial",-7.375,DB,-6.5081
14893,"Baun, Zack",-7.6795,LB,-6.5081
14942,"Burgess, Terrell",-10.474,DB,-6.5081
14988,"Bradley, Shaun",-8.4025,LB,-6.5081
15398,"Jones, Patrick",-6.563,DL,-6.5081
15578,"Johnson, Raymond",-6.716,DL,-6.5081
15612,"Kamara, Sam",-7.829,LB,-6.5081
11188,"Riddick, Theo",-7.34,RB,-6.5081
15620,"Myarick, Chris",-12.153,TE,-6.5081
15214,"Dafney, Dominique",-9.2805,TE,-6.5081
11100,"DiMarco, Patrick",-9.031,RB,-6.5081
15333,"McKitty, Tre'",-12.632,TE,-6.5081
14503,"Kennedy, Tom",-9.322,WR,-6.5081
15109,"Westbrook, Nick",-10.702,WR,-6.5081
12210,"Walford, Clive",-7.119,TE,-6.5081
12890,"Jones, Tevin",-9.074,WR,-6.5081
9679,"McDonald, Clinton",-7.764,DL,-6.5081
10353,"Acho, Sam",-7.938,LB,-6.5081
12372,"Nzeocha, Mark",-9.01,LB,-6.5081
12748,"Davis, Sean",-7.199666667,DB,-6.5081
12776,"Killebrew, Miles",-10.45366667,DB,-6.5081
13310,"Lee, Marquel",-7.885,LB,-6.5081
13327,"Evans, Jordan",-8.054333333,LB,-6.5081
14259,"Miller, Jordan",-10.637,DB,-6.5081
14309,"Brailford, Jordan",-7.067,LB,-6.5081
15164,"Bonds, Terrell",-8.953,DB,-6.5081
15360,"Farley, Caleb",-8,DB,-6.5081
15632,"Gilbert, Mark",-8.833,DB,-6.5081
11151,"Barkley, Matt",-14.267,QB,-6.5081
14669,"Nixon, Keisean",-9.963333333,DB,-6.5081
15265,"Hill, Kylin",-7.772,RB,-6.5081
13326,"Armah, Alexander",-8.903,RB,-6.5081
14045,"Lacy, Chris",-9.71,WR,-6.5081
12749,"Jones, Cyrus",-8.919,DB,-6.5081
13990,"Scott, Da'Mari",-9.174,WR,-6.5081
15103,"Gilliam, Reggie",-11.475,TE,-6.5081
12586,"Jennings, Darius",-9.896,WR,-6.5081
14552,"Blasingame, Khari",-8.847666667,RB,-6.5081
14826,"Pierce, Artavis",-8.1655,RB,-6.5081
13369,"Carter, Cethan",-10.35866667,TE,-6.5081
15564,"Hesse, Parker",-12.132,TE,-6.5081
15615,"Stanton, Johnny",-6.706,RB,-6.5081
15277,"Jackson, Deon",-7.995,RB,-6.5081
13811,"Smith, Tremon",-9.474333333,DB,-6.5081
12921,"Lewis, Tommylee",-9.2945,WR,-6.5081
9200,"Slater, Matt",-10.74,WR,-6.5081
10737,"Benjamin, Travis",-9.668,WR,-6.5081
10784,"Iloka, George",-10.036,DB,-6.5081
11779,"Martin, Kareem",-8.2275,LB,-6.5081
12281,"Richards, Jordan",-10.72033333,DB,-6.5081
12695,"Zettel, Anthony",-7.35,DL,-6.5081
13324,"Smart, Tanzel",-7.0705,DL,-6.5081
13750,"Burks, Oren",-7.697666667,LB,-6.5081
13923,"Adeniyi, Ola",-8.008666667,LB,-6.5081
13942,"Gray, J.T.",-10.58866667,DB,-6.5081
14201,"Williams, Joejuan",-8.764333333,DB,-6.5081
14257,"Speed, E.J.",-7.903333333,LB,-6.5081
14660,"Tauaefa, Josiah",-8.438,LB,-6.5081
15023,"Williamson, Chris",-8.7,DB,-6.5081
15160,"Black, Henry",-9.3305,DB,-6.5081
15561,"Jones, Jamir",-8.708,LB,-6.5081
15008,"DiNucci, Ben",-15.54,QB,-6.5081
15060,"Streveler, Chris",-16.028,QB,-6.5081
12916,"Holton, Johnny",-11.0235,WR,-6.5081
14481,"Bryant, Ventell",-10.244,WR,-6.5081
13641,"McCloud, Ray-Ray",-6.846333333,WR,-6.5081
15589,"White, Cody",-9.601,WR,-6.5081
13953,"Thomas, Tavierre",-6.969666667,DB,-6.5081
12898,"Travis, Ross",-9.974333333,TE,-6.5081
15042,"Ward, Jonathan",-8.847,RB,-6.5081
10318,"Kendricks, Lance",-7.895,TE,-6.5081
10329,"McClain, Terrell",-7.275,DL,-6.5081
11000,"Stanford, Julian",-8.822333333,LB,-6.5081
11087,"Thorpe, Neiko",-10.634,DB,-6.5081
11292,"Te'o, Manti",-6.521,LB,-6.5081
12329,"Alexander, D.J.",-7.588,LB,-6.5081
12544,"Everett, Deshazor",-8.706,DB,-6.5081
12690,"Spence, Noah",-6.9915,DL,-6.5081
13857,"Yelder, Deon",-10.20533333,TE,-6.5081
13943,"Davis, Tae",-8.962,LB,-6.5081
13956,"Chandler, Sean",-8.912,DB,-6.5081
14096,"Ozigbo, Devine",-8.593,RB,-6.5081
14146,"Sample, Drew",-8.553,TE,-6.5081
14255,"Smith, Cameron",-7.588,LB,-6.5081
15411,"Smith, Elerson",-6.938,DL,-6.5081
15565,"Hoecht, Michael",-7.405,DL,-6.5081
15568,"Chachere, Andre",-9.885,DB,-6.5081
12845,"Washington, Dwayne",-9.164,RB,-6.5081
13546,"Griffin, Garrett",-13.074,TE,-6.5081
14861,"Johnson, Juwan",-10.2775,TE,-6.5081
14357,"Blanton, Kendall",-12.719,TE,-6.5081
15123,"Thompson, Colin",-11.6025,TE,-6.5081
13544,"Wilson, Bobo",-9.827,WR,-6.5081
12773,"Moore, Chris",-9.448,WR,-6.5081
15529,"Winston, Easop",-7.711,WR,-6.5081
11676,"Matthews, Jordan",-10.11633333,WR,-6.5081
13890,"Croom, Jason",-8.554,TE,-6.5081
14298,"Godwin, Terry",-9.127,WR,-6.5081
10410,"Harris, Dwayne",-9.607,WR,-6.5081
10831,"Wilber, Kyle",-8.843333333,LB,-6.5081
11011,"Bademosi, Johnson",-9.425,DB,-6.5081
11460,"McCray, Lerentee",-7.601,DL,-6.5081
