"season","week","franchise_id","starter_status","player_id","player_name","pos","team","player_score","should_start"
2019,1,"0002","nonstarter","10782","Barron, Mark","LB","PIT","13.00","1"
2019,1,"0002","nonstarter","12705","Lee, Darron","LB","KCC","2.00","0"
2019,1,"0002","nonstarter","10320","Sheard, Jabaal","DE","IND",NA,"0"
2019,1,"0002","nonstarter","13207","Willis, Jordan","DE","NYJ",NA,"0"
2019,1,"0002","nonstarter","13353","Lee, Elijah","LB","SFO",NA,"0"
2019,1,"0002","nonstarter","13261","Melifonwu, Obi","S","NEP",NA,"0"
2019,1,"0002","nonstarter","8153","Gould, Robbie","PK","SFO","12.95","1"
2019,1,"0002","nonstarter","12154","Ajayi, Jay","RB","FA",NA,"0"
2019,1,"0002","nonstarter","9823","Bryant, Dez","WR","FA",NA,"0"
2019,1,"0002","nonstarter","11890","Wilson, Albert","WR","MIA","3.40","0"
2019,1,"0002","nonstarter","12349","Diggs, Quandre","S","SEA","10.00","1"
2019,1,"0002","nonstarter","8062","Fitzpatrick, Ryan","QB","MIA","11.20","0"
2019,1,"0002","nonstarter","10269","Quinn, Robert","DE","DAL",NA,"0"
2019,1,"0002","nonstarter","7422","Watson, Ben","TE","FA",NA,"0"
2019,1,"0002","nonstarter","14056","Murray, Kyler","QB","ARI","22.62","1"
2019,1,"0002","nonstarter","13621","Ballage, Kalen","RB","MIA","2.20","0"
2019,1,"0002","nonstarter","14242","Connelly, Ryan","LB","NYG","4.00","0"
2019,1,"0002","nonstarter","10409","Clay, Charles","TE","ARI","1.50","0"
2019,1,"0002","nonstarter","12378","Swaim, Geoff","TE","JAC","5.70","0"
2019,1,"0002","nonstarter","14373","Willis, Damion","WR","CIN","6.00","0"
2019,1,"0002","nonstarter","14085","Pollard, Tony","RB","DAL","2.40","0"
2019,1,"0002","nonstarter","14104","Brown, A.J.","WR","TEN","13.00","1"
2019,1,"0003","starter","4925","Brees, Drew","QB","NOS","21.80","1"
2019,1,"0003","starter","13129","Fournette, Leonard","RB","JAC","12.40","0"
2019,1,"0003","starter","12157","Johnson, Duke","RB","HOU","13.00","1"
2019,1,"0003","starter","12665","Allison, Geronimo","WR","GBP","0.00","0"
2019,1,"0003","starter","9662","Edelman, Julian","WR","NEP","16.38","1"
2019,1,"0003","starter","13157","Samuel, Curtis","WR","CAR","6.20","0"
2019,1,"0003","starter","9918","Sanders, Emmanuel","WR","SFO","19.60","1"
2019,1,"0003","starter","8687","Olsen, Greg","TE","CAR","7.60","1"
2019,1,"0003","starter","12437","Myers, Jason","PK","SEA","3.00","1"
2019,1,"0003","starter","11045","Harrison, Damon","DT","DET","8.00","1"
2019,1,"0003","starter","14155","Collier, L.J.","DE","SEA",NA,"1"
2019,1,"0003","starter","8951","Alexander, Lorenzo","LB","FA","10.00","1"
2019,1,"0003","starter","10827","Bradham, Nigel","LB","PHI","12.00","1"
2019,1,"0003","starter","10770","Brown, Zach","LB","FA","4.00","0"
2019,1,"0003","starter","13696","Smith, Roquan","LB","CHI","9.00","0"
2019,1,"0003","starter","14168","White, Devin","LB","TBB","10.00","1"
2019,1,"0003","starter","13232","King, Desmond","CB","LAC","6.29","0"
2019,1,"0003","starter","9829","Thomas, Earl","S","BAL","8.00","0"
2019,1,"0003","nonstarter","13136","Clement, Corey","RB","PHI","0.00","0"
2019,1,"0003","nonstarter","9308","Amendola, Danny","WR","DET","23.40","1"
2019,1,"0003","nonstarter","11227","Stills, Kenny","WR","HOU","12.70","0"
2019,1,"0003","nonstarter","9884","Thomas, Demaryius","WR","NYJ",NA,"0"
2019,1,"0003","nonstarter","13236","Everett, Gerald","TE","LAR","1.70","0"
2019,1,"0003","nonstarter","11724","Jones, Christian","LB","DET","18.00","1"
2019,1,"0003","nonstarter","11802","Boston, Tre","S","CAR","16.00","1"
2019,1,"0003","nonstarter","13608","Penny, Rashaad","RB","SEA","2.43","0"
2019,1,"0003","nonstarter","13589","Allen, Josh","QB","BUF","19.96","0"
2019,1,"0003","nonstarter","13135","Gallman, Wayne","RB","NYG","13.10","1"
2019,1,"0003","nonstarter","12257","Conley, Chris","WR","JAC","21.70","1"
2019,1,"0003","nonstarter","12698","Reed, Jarran","DT","SEA",NA,"0"
2019,1,"0003","nonstarter","13850","Edwards, Gus","RB","BAL","5.60","0"
2019,1,"0003","nonstarter","13716","Edmunds, Terrell","S","PIT","12.00","1"
2019,1,"0003","nonstarter","13775","Bentley, Ja'Whaun","LB","NEP","5.00","0"
2019,1,"0003","nonstarter","13252","Maye, Marcus","S","NYJ","11.00","1"
2019,1,"0003","nonstarter","14141","Smith Jr., Irv","TE","MIN","0.00","0"
2019,1,"0003","nonstarter","14208","Johnson, Diontae","WR","PIT","5.50","0"
2019,1,"0003","nonstarter","14093","Armstead, Ryquell","RB","JAC","0.70","0"
2019,1,"0003","nonstarter","14123","Renfrow, Hunter","WR","OAK","3.30","0"
2019,1,"0003","nonstarter","13316","Taylor, Trent","WR","SFO",NA,"0"
2019,1,"0003","nonstarter","13621","Ballage, Kalen","RB","MIA","2.20","0"
2019,1,"0003","nonstarter","14186","Rapp, Taylor","S","LAR","10.00","0"
2019,1,"0003","nonstarter","12616","Brissett, Jacoby","QB","IND","16.50","0"
2019,1,"0003","nonstarter","12110","Brate, Cameron","TE","TBB","2.80","0"
2019,1,"0004","starter","13113","Watson, Deshaun","QB","HOU","31.72","1"
2019,1,"0004","starter","13290","Cohen, Tarik","RB","CHI","14.70","1"
2019,1,"0004","starter","10276","Ingram, Mark","RB","BAL","22.70","1"
2019,1,"0004","starter","11222","Allen, Keenan","WR","LAC","26.30","1"
2019,1,"0004","starter","11232","Hopkins, DeAndre","WR","HOU","31.10","1"
2019,1,"0004","starter","12187","Lockett, Tyler","WR","SEA","11.40","1"
2019,1,"0004","starter","12658","Shepard, Sterling","WR","NYG","10.20","0"
2019,1,"0004","starter","11247","Ertz, Zach","TE","PHI","10.40","1"
2019,1,"0004","starter","8930","Prater, Matt","PK","DET","11.80","1"
2019,1,"0004","starter","9825","Dunlap, Carlos","DE","CIN","15.00","1"
2019,1,"0004","starter","12222","Flowers, Trey","DE","DET","4.00","0"
2019,1,"0004","starter","13697","Edmunds, Tremaine","LB","BUF","13.00","1"
2019,1,"0004","starter","13733","Leonard, Darius","LB","IND","14.00","1"
2019,1,"0004","starter","11728","Mosley, C.J.","LB","NYJ","27.00","1"
2019,1,"0004","starter","13301","Kazee, Damontae","CB","ATL","2.00","0"
2019,1,"0004","starter","13230","Adams, Jamal","S","NYJ","13.00","1"
2019,1,"0004","starter","8448","Bethea, Antoine","S","NYG","11.00","0"
2019,1,"0004","starter","10783","Smith, Harrison","S","MIN","21.00","1"
2019,1,"0004","nonstarter","9099","Ryan, Matt","QB","ATL","20.56","0"
2019,1,"0004","nonstarter","11193","Bernard, Giovani","RB","CIN","8.30","0"
2019,1,"0004","nonstarter","12151","Gordon, Melvin","RB","LAC",NA,"0"
2019,1,"0004","nonstarter","11747","White, James","RB","NEP","13.20","1"
2019,1,"0004","nonstarter","12930","Anderson, Robby","WR","NYJ","5.30","0"
2019,1,"0004","nonstarter","12656","Higgins, Rashard","WR","CLE","6.60","0"
2019,1,"0004","nonstarter","10409","Clay, Charles","TE","ARI","1.50","0"
2019,1,"0004","nonstarter","9826","Graham, Brandon","DE","PHI","5.00","0"
2019,1,"0004","nonstarter","10266","Heyward, Cameron","DE","PIT","10.00","1"
2019,1,"0004","nonstarter","12779","Campbell, De'Vondre","LB","ATL","14.00","1"
2019,1,"0004","nonstarter","11327","Jefferson, Tony","S","BAL","7.00","0"
2019,1,"0004","nonstarter","12657","Sharpe, Tajae","WR","TEN","0.00","0"
2019,1,"0004","nonstarter","13154","Williams, Mike","WR","LAC","4.90","0"
2019,1,"0004","nonstarter","4925","Brees, Drew","QB","NOS","21.80","0"
2019,1,"0004","nonstarter","11802","Boston, Tre","S","CAR","16.00","1"
2019,1,"0004","nonstarter","12934","Rogers, Chester","WR","IND","0.25","0"
2019,1,"0004","nonstarter","12665","Allison, Geronimo","WR","GBP","0.00","0"
2019,1,"0004","nonstarter","11681","Richardson, Paul","WR","WAS","7.60","0"
2019,1,"0004","nonstarter","11814","Allen, Ricardo","S","ATL","6.00","0"
2019,1,"0004","nonstarter","12785","Robinson, Demarcus","WR","KCC","1.00","0"
2019,1,"0004","nonstarter","14087","Henderson, Darrell","RB","LAR","0.00","0"
2019,1,"0004","nonstarter","14147","Bosa, Nick","DE","SFO","9.00","0"
2019,1,"0004","nonstarter","14136","Samuel, Deebo","WR","SFO","5.70","0"
2019,1,"0004","nonstarter","14086","Hill, Justice","RB","BAL","2.97","0"
2019,1,"0004","nonstarter","13789","Wilkins, Jordan","RB","IND","0.00","0"
2019,1,"0004","nonstarter","13707","Ward, Denzel","CB","CLE","0.00","0"
2019,1,"0004","nonstarter","14169","Wilson, Mack","LB","CLE","0.00","0"
2019,1,"0004","nonstarter","13611","Adams, Josh","RB","NYJ",NA,"0"
2019,1,"0005","starter","10703","Wilson, Russell","QB","SEA","16.60","0"
2019,1,"0005","starter","13146","Conner, James","RB","PIT","10.50","0"
2019,1,"0005","starter","12150","Gurley, Todd","RB","LAR","11.10","0"
2019,1,"0005","starter","13130","McCaffrey, Christian","RB","CAR","42.90","1"
2019,1,"0005","starter","10738","Jones, Marvin","WR","DET","10.00","0"
2019,1,"0005","starter","12652","Thomas, Michael","WR","NOS","22.30","1"
2019,1,"0005","starter","13158","Westbrook, Dede","WR","JAC","14.20","0"
2019,1,"0005","starter","13188","Howard, O.J.","TE","TBB","6.20","0"
2019,1,"0005","starter","13354","Butker, Harrison","PK","KCC","17.40","1"
2019,1,"0005","starter","12221","Hunter, Danielle","DE","MIN","12.00","1"
2019,1,"0005","starter","11769","Lawrence, Demarcus","DE","DAL","11.00","1"
2019,1,"0005","starter","12233","Alexander, Kwon","LB","SFO","6.00","0"
2019,1,"0005","starter","13216","Cunningham, Zach","LB","HOU","8.00","0"
2019,1,"0005","starter","12985","Littleton, Cory","LB","LAR","36.00","1"
2019,1,"0005","starter","11728","Mosley, C.J.","LB","NYJ","27.00","1"
2019,1,"0005","starter","13715","Harrison, Ronnie","S","JAC","10.00","0"
2019,1,"0005","starter","11517","McDougald, Bradley","S","SEA","11.00","0"
2019,1,"0005","starter","12736","Neal, Keanu","S","ATL","2.00","0"
2019,1,"0005","nonstarter","12634","Howard, Jordan","RB","PHI","7.50","0"
2019,1,"0005","nonstarter","12175","Cooper, Amari","WR","DAL","22.60","1"
2019,1,"0005","nonstarter","9853","Hughes, Jerry","DE","BUF","14.00","1"
2019,1,"0005","nonstarter","9966","Jones, Reshad","S","MIA","9.00","0"
2019,1,"0005","nonstarter","11678","Robinson, Allen","WR","CHI","17.20","1"
2019,1,"0005","nonstarter","11775","Brown, Preston","LB","JAC","8.00","0"
2019,1,"0005","nonstarter","13662","Coutee, Keke","WR","HOU",NA,"0"
2019,1,"0005","nonstarter","13192","Njoku, David","TE","CLE","13.70","1"
2019,1,"0005","nonstarter","13613","Samuels, Jaylen","RB","PIT","1.60","0"
2019,1,"0005","nonstarter","13812","Hamilton, Shaun Dion","LB","WAS","6.00","0"
2019,1,"0005","nonstarter","11890","Wilson, Albert","WR","MIA","3.40","0"
2019,1,"0005","nonstarter","13649","Hamilton, DaeSean","WR","DEN","2.50","0"
2019,1,"0005","nonstarter","13775","Bentley, Ja'Whaun","LB","NEP","5.00","0"
2019,1,"0005","nonstarter","13702","Jewell, Josey","LB","DEN","21.00","1"
2019,1,"0005","nonstarter","10815","Vernon, Olivier","DE","CLE","2.00","0"
2019,1,"0005","nonstarter","12386","Brown, Malcolm","RB","LAR","17.30","1"
2019,1,"0005","nonstarter","14113","Hardman, Mecole","WR","KCC","1.35","0"
2019,1,"0005","nonstarter","14105","Brown, Marquise","WR","BAL","30.70","1"
2019,1,"0005","nonstarter","13633","Kirk, Christian","WR","ARI","11.30","0"
2019,1,"0005","nonstarter","13672","Gesicki, Mike","TE","MIA","5.10","0"
2019,1,"0005","nonstarter","13593","Jackson, Lamar","QB","BAL","33.56","1"
2019,1,"0005","nonstarter","13664","Quinn, Trey","WR","WAS","13.85","0"
2019,1,"0005","nonstarter","12252","Harris, Anthony","S","MIN","23.00","1"
2019,1,"0005","nonstarter","13231","Peppers, Jabrill","S","NYG","13.35","1"
2019,1,"0005","nonstarter","11760","Garoppolo, Jimmy","QB","SFO","11.44","0"
2019,1,"0005","nonstarter","12481","Hewitt, Neville","LB","NYJ","17.00","1"
2019,1,"0005","nonstarter","13148","Ogunbowale, Dare","RB","TBB","7.30","0"
2019,1,"0005","nonstarter","14221","Williams, Quincy","LB","JAC","8.00","0"
2019,1,"0006","starter","13116","Mahomes, Patrick","QB","KCC","27.32","1"
2019,1,"0006","starter","12634","Howard, Jordan","RB","PHI","7.50","1"
2019,1,"0006","starter","13132","Kamara, Alvin","RB","NOS","23.90","1"
2019,1,"0006","starter","12650","Boyd, Tyler","WR","CIN","14.30","1"
2019,1,"0006","starter","12175","Cooper, Amari","WR","DAL","22.60","1"
2019,1,"0006","starter","13635","Moore, D.J.","WR","CAR","13.60","0"
2019,1,"0006","starter","11678","Robinson, Allen","WR","CHI","17.20","1"
2019,1,"0006","starter","11244","Kelce, Travis","TE","KCC","11.80","0"
2019,1,"0006","starter","13303","Elliott, Jake","PK","PHI","5.20","1"
2019,1,"0006","starter","12741","Jones, Chris","DT","KCC","2.00","0"
2019,1,"0006","starter","14158","Oliver, Ed","DT","BUF","4.00","1"
2019,1,"0006","starter","10816","Davis, Demario","LB","NOS","9.00","1"
2019,1,"0006","starter","11772","Kirksey, Christian","LB","CLE","12.00","1"
2019,1,"0006","starter","13727","Vander Esch, Leighton","LB","DAL","26.00","1"
2019,1,"0006","starter","10775","Wagner, Bobby","LB","SEA","15.00","1"
2019,1,"0006","starter","13274","Johnson, John","S","LAR","17.00","1"
2019,1,"0006","starter","12736","Neal, Keanu","S","ATL","2.00","0"
2019,1,"0006","starter","10783","Smith, Harrison","S","MIN","21.00","1"
2019,1,"0006","nonstarter","10700","Cousins, Kirk","QB","MIN","14.32","0"
2019,1,"0006","nonstarter","12261","Montgomery, Ty","RB","NYJ","0.40","0"
2019,1,"0006","nonstarter","12153","Yeldon, T.J.","RB","BUF","0.00","0"
2019,1,"0006","nonstarter","10723","Sanu, Mohamed","WR","NEP","10.70","0"
2019,1,"0006","nonstarter","11670","Watkins, Sammy","WR","KCC","46.80","1"
2019,1,"0006","nonstarter","12678","Higbee, Tyler","TE","LAR","12.00","1"
2019,1,"0006","nonstarter","9868","Atkins, Geno","DT","CIN","2.00","0"
2019,1,"0006","nonstarter","10815","Vernon, Olivier","DE","CLE","2.00","0"
2019,1,"0006","nonstarter","11349","Collins, Jamie","LB","NEP","12.00","1"
2019,1,"0006","nonstarter","12705","Lee, Darron","LB","KCC","2.00","0"
2019,1,"0006","nonstarter","9866","Lee, Sean","LB","DAL","2.00","0"
2019,1,"0006","nonstarter","12703","Ragland, Reggie","LB","KCC",NA,"0"
2019,1,"0006","nonstarter","12767","Simmons, Justin","S","DEN","4.00","0"
2019,1,"0006","nonstarter","12274","Tartt, Jaquiski","S","SFO","8.00","0"
2019,1,"0006","nonstarter","13205","McKinley, Takkarist","DE","ATL","5.00","1"
2019,1,"0006","nonstarter","13678","Thomas, Ian","TE","CAR","0.00","0"
2019,1,"0006","nonstarter","13293","Reeves-Maybin, Jalen","LB","DET","8.00","0"
2019,1,"0006","nonstarter","12814","Grant, Jakeem","WR","MIA","3.47","0"
2019,1,"0006","nonstarter","12934","Rogers, Chester","WR","IND","0.25","0"
2019,1,"0006","nonstarter","13348","Moore, David","WR","SEA",NA,"0"
2019,1,"0006","nonstarter","13868","Boone, Mike","RB","MIN","0.00","0"
2019,1,"0006","nonstarter","13134","Foreman, D'Onta","RB","FA",NA,"0"
2019,1,"0006","nonstarter","11347","Cyprien, Johnathan","S","ATL","0.00","0"
2019,1,"0006","nonstarter","14102","Metcalf, DK","WR","SEA","12.90","0"
2019,1,"0006","nonstarter","14056","Murray, Kyler","QB","ARI","22.62","0"
2019,1,"0006","nonstarter","14251","Cashman, Blake","LB","NYJ","3.00","0"
2019,1,"0006","nonstarter","14209","Oliver, Josh","TE","JAC",NA,"0"
2019,1,"0006","nonstarter","14081","Gaskin, Myles","RB","MIA",NA,"0"
2019,1,"0007","starter","12610","Wentz, Carson","QB","PHI","25.02","1"
2019,1,"0007","starter","11192","Bell, Le'Veon","RB","NYJ","23.20","1"
2019,1,"0007","starter","13128","Cook, Dalvin","RB","MIN","26.00","1"
2019,1,"0007","starter","12157","Johnson, Duke","RB","HOU","13.00","1"
2019,1,"0007","starter","11783","Brown, John","WR","BUF","25.30","1"
2019,1,"0007","starter","7393","Fitzgerald, Larry","WR","ARI","25.30","1"
2019,1,"0007","starter","11239","Goodwin, Marquise","WR","SFO","1.70","0"
2019,1,"0007","starter","10312","Rudolph, Kyle","TE","MIN","0.00","1"
2019,1,"0007","starter","12956","Lutz, Wil","PK","NOS","16.45","1"
2019,1,"0007","starter","12686","Bosa, Joey","DE","LAC","17.00","1"
2019,1,"0007","starter","14147","Bosa, Nick","DE","SFO","9.00","1"
2019,1,"0007","starter","13304","Brown, Jayon","LB","TEN","7.00","0"
2019,1,"0007","starter","13307","Milano, Matt","LB","BUF","15.00","1"
2019,1,"0007","starter","13696","Smith, Roquan","LB","CHI","9.00","0"
2019,1,"0007","starter","10847","Whitehead, Tahir","LB","OAK","10.00","0"
2019,1,"0007","starter","13230","Adams, Jamal","S","NYJ","13.00","1"
2019,1,"0007","starter","11317","Poyer, Jordan","S","BUF","18.00","1"
2019,1,"0007","starter","13717","Reid, Justin","S","HOU","16.00","1"
2019,1,"0007","nonstarter","9099","Ryan, Matt","QB","ATL","20.56","0"
2019,1,"0007","nonstarter","12930","Anderson, Robby","WR","NYJ","5.30","0"
2019,1,"0007","nonstarter","9427","Crabtree, Michael","WR","FA",NA,"0"
2019,1,"0007","nonstarter","12756","Ngakoue, Yannick","DE","JAC","6.00","0"
2019,1,"0007","nonstarter","13221","Davis, Jarrad","LB","DET",NA,"0"
2019,1,"0007","nonstarter","7826","Davis, Thomas","LB","LAC","21.00","1"
2019,1,"0007","nonstarter","13245","Reddick, Haason","LB","ARI","11.00","1"
2019,1,"0007","nonstarter","12717","Joseph, Karl","S","OAK","10.00","0"
2019,1,"0007","nonstarter","13231","Peppers, Jabrill","S","NYG","13.35","1"
2019,1,"0007","nonstarter","13222","McMillan, Raekwon","LB","MIA","5.00","0"
2019,1,"0007","nonstarter","13306","Walker, Anthony","LB","IND","11.00","0"
2019,1,"0007","nonstarter","11323","Reid, Eric","S","CAR","9.00","0"
2019,1,"0007","nonstarter","13168","Reynolds, Josh","WR","LAR","0.00","0"
2019,1,"0007","nonstarter","13640","Callaway, Antonio","WR","FA",NA,"0"
2019,1,"0007","nonstarter","13812","Hamilton, Shaun Dion","LB","WAS","6.00","0"
2019,1,"0007","nonstarter","12212","Kroft, Tyler","TE","BUF",NA,"0"
2019,1,"0007","nonstarter","14136","Samuel, Deebo","WR","SFO","5.70","0"
2019,1,"0007","nonstarter","13592","Darnold, Sam","QB","NYJ","13.00","0"
2019,1,"0007","nonstarter","13633","Kirk, Christian","WR","ARI","11.30","0"
2019,1,"0007","nonstarter","13678","Thomas, Ian","TE","CAR","0.00","0"
2019,1,"0007","nonstarter","14297","Ursua, John","WR","SEA",NA,"0"
2019,1,"0007","nonstarter","14127","Meyers, Jakobi","WR","NEP","3.20","0"
2019,1,"0007","nonstarter","13871","Hilliard, Dontrell","RB","CLE","12.10","1"
2019,1,"0007","nonstarter","13926","Board, Chris","LB","BAL","2.00","0"
2019,1,"0007","nonstarter","14093","Armstead, Ryquell","RB","JAC","0.70","0"
2019,1,"0007","nonstarter","13850","Edwards, Gus","RB","BAL","5.60","0"
2019,1,"0008","starter","7836","Rodgers, Aaron","QB","GBP","12.92","0"
2019,1,"0008","starter","11454","Anderson, C.J.","RB","FA","3.50","0"
2019,1,"0008","starter","12625","Elliott, Ezekiel","RB","DAL","13.30","1"
2019,1,"0008","starter","10276","Ingram, Mark","RB","BAL","22.70","1"
2019,1,"0008","starter","13277","Golladay, Kenny","WR","DET","14.20","1"
2019,1,"0008","starter","13634","Pettis, Dante","WR","SFO","1.70","0"
2019,1,"0008","starter","13630","Sutton, Courtland","WR","DEN","19.00","1"
2019,1,"0008","starter","9474","Cook, Jared","TE","NOS","5.70","0"
2019,1,"0008","starter","8359","Gostkowski, Stephen","PK","NEP","17.00","1"
2019,1,"0008","starter","10823","Hicks, Akiem","DE","CHI","8.00","0"
2019,1,"0008","starter","10277","Houston, Justin","DE","IND","11.00","1"
2019,1,"0008","starter","10827","Bradham, Nigel","LB","PHI","12.00","1"
2019,1,"0008","starter","12702","Jack, Myles","LB","JAC","4.00","0"
2019,1,"0008","starter","12701","Smith, Jaylon","LB","DAL","10.00","1"
2019,1,"0008","starter","13765","Young, Kenny","LB","LAR","4.00","0"
2019,1,"0008","starter","12718","Bell, Vonn","S","NOS","12.00","1"
2019,1,"0008","starter","8448","Bethea, Antoine","S","NYG","11.00","1"
2019,1,"0008","starter","13229","Jackson, Eddie","S","CHI","4.00","0"
2019,1,"0008","nonstarter","12610","Wentz, Carson","QB","PHI","25.02","1"
2019,1,"0008","nonstarter","10983","Hogan, Chris","WR","CAR","0.00","0"
2019,1,"0008","nonstarter","12658","Shepard, Sterling","WR","NYG","10.20","1"
2019,1,"0008","nonstarter","8247","Davis, Vernon","TE","WAS","15.90","1"
2019,1,"0008","nonstarter","11516","Doyle, Jack","TE","IND","3.00","0"
2019,1,"0008","nonstarter","9904","Joseph, Linval","DT","MIN","11.00","1"
2019,1,"0008","nonstarter","11720","Barr, Anthony","LB","MIN","16.00","1"
2019,1,"0008","nonstarter","9330","Woodyard, Wesley","LB","TEN","4.00","0"
2019,1,"0008","nonstarter","13789","Wilkins, Jordan","RB","IND","0.00","0"
2019,1,"0008","nonstarter","13715","Harrison, Ronnie","S","JAC","10.00","1"
2019,1,"0008","nonstarter","13224","Lattimore, Marshon","CB","NOS","8.00","0"
2019,1,"0008","nonstarter","11688","Bryant, Martavis","WR","FA",NA,"0"
