season,week,franchise_id,starter_status,player_id,player_name,pos,team,player_score,should_start
2021,1,0033,nonstarter,13772,"Schultz, Dalton",TE,DAL,10.50,0
2021,1,0033,nonstarter,13108,"McKissic, J.D.",RB,WAS,0.80,0
2021,1,0033,nonstarter,11247,"Ertz, Zach",TE,ARI,5.40,0
2021,1,0033,nonstarter,12620,"Prescott, Dak",QB,DAL,28.42,1
2021,1,0033,nonstarter,12272,"McKinney, Benardrick",LB,NYG,NA,0
2021,1,0033,nonstarter,14943,"Davis-Gaither, Akeem",LB,CIN,0.00,0
2021,1,0033,nonstarter,15319,"Palmer, Josh",WR,LAC,2.70,0
2021,1,0033,nonstarter,15304,"Darby, Frank",WR,ATL,NA,0
2021,1,0033,nonstarter,15357,"Barmore, Christian",DT,NEP,1.00,0
2021,1,0033,nonstarter,14992,"Watkins, Quez",WR,PHI,6.50,0
2021,1,0033,nonstarter,14907,"Delpit, Grant",S,CLE,NA,0
2021,1,0033,nonstarter,15443,"Wallow, Garret",LB,HOU,0.00,0
2021,1,0033,nonstarter,15272,"Rountree, Larry",RB,LAC,2.70,0
2021,1,0002,starter,14056,"Murray, Kyler",QB,ARI,34.56,1
2021,1,0002,starter,13364,"Carson, Chris",RB,SEA,13.70,1
2021,1,0002,starter,12447,"Mostert, Raheem",RB,SFO,2.00,0
2021,1,0002,starter,14104,"Brown, A.J.",WR,TEN,16.90,1
2021,1,0002,starter,13646,"Gallup, Michael",WR,DAL,7.60,1
2021,1,0002,starter,14832,"Lamb, CeeDee",WR,DAL,24.00,1
2021,1,0002,starter,12391,"Williams, Tyrell",WR,FA,3.40,0
2021,1,0002,starter,12676,"Henry, Hunter",TE,NEP,6.10,1
2021,1,0002,starter,10976,"Tucker, Justin",PK,BAL,11.70,1
2021,1,0002,starter,13284,"Hendrickson, Trey",DE,CIN,0.00,0
2021,1,0002,starter,12756,"Ngakoue, Yannick",DE,LVR,9.00,1
2021,1,0002,starter,11299,"Bostic, Jon",LB,WAS,12.00,1
2021,1,0002,starter,15352,"Collins, Zaven",LB,ARI,5.00,1
2021,1,0002,starter,15351,"Owusu-Koramoah, Jeremiah",LB,CLE,3.00,0
2021,1,0002,starter,13765,"Young, Kenny",LB,DEN,20.00,1
2021,1,0002,starter,12252,"Harris, Anthony",S,PHI,5.00,0
2021,1,0002,starter,12088,"Phillips, Adrian",S,NEP,5.00,0
2021,1,0002,starter,11956,"Sorensen, Daniel",S,KCC,6.00,1
2021,1,0002,nonstarter,10703,"Wilson, Russell",QB,SEA,27.06,0
2021,1,0002,nonstarter,12349,"Diggs, Quandre",S,SEA,16.00,1
2021,1,0002,nonstarter,13325,"Woods, Xavier",S,MIN,11.00,1
2021,1,0002,nonstarter,14225,"Crosby, Maxx",DE,LVR,18.00,1
2021,1,0002,nonstarter,13612,"Johnson, Kerryon",RB,FA,NA,0
2021,1,0002,nonstarter,13639,"Miller, Anthony",WR,PIT,NA,0
2021,1,0002,nonstarter,13240,"Hill, Brian",RB,FA,NA,0
2021,1,0002,nonstarter,12774,"Goodson, B.J.",LB,FA,NA,0
2021,1,0002,nonstarter,14910,"Jones, Brandon",S,MIA,2.00,0
2021,1,0002,nonstarter,13412,"Cole, Keelan",WR,NYJ,NA,0
2021,1,0002,nonstarter,13753,"Akins, Jordan",TE,HOU,0.00,0
2021,1,0002,nonstarter,13488,"Pascal, Zach",WR,IND,20.30,1
2021,1,0002,nonstarter,9861,"Jackson, Kareem",S,DEN,2.00,0
2021,1,0002,nonstarter,12628,"Collins, Alex",RB,SEA,NA,0
2021,1,0002,nonstarter,14085,"Pollard, Tony",RB,DAL,8.30,1
2021,1,0002,nonstarter,15001,"Curl, Kamren",S,WAS,8.00,1
2021,1,0002,nonstarter,13188,"Howard, O.J.",TE,TBB,0.00,0
2021,1,0002,nonstarter,13987,"Spillane, Robert",LB,PIT,NA,0
2021,1,0002,nonstarter,14941,"Taylor, Davion",LB,PHI,NA,0
2021,1,0002,nonstarter,10413,"Taylor, Tyrod",QB,HOU,23.64,0
2021,1,0002,nonstarter,13293,"Reeves-Maybin, Jalen",LB,DET,0.00,0
2021,1,0002,nonstarter,15256,"Williams, Javonte",RB,DEN,5.10,0
2021,1,0002,nonstarter,15308,"Marshall, Terrace",WR,CAR,5.60,0
2021,1,0002,nonstarter,15258,"Carter, Michael",RB,NYJ,3.00,0
2021,1,0002,nonstarter,15346,"Rousseau, Gregory",DE,BUF,4.00,0
2021,1,0002,nonstarter,15353,"Surratt, Chazz",LB,MIN,0.00,0
2021,1,0002,nonstarter,15334,"Long, Hunter",TE,MIA,0.00,0
2021,1,0002,nonstarter,15325,"Johnson, Cade",WR,SEA,NA,0
2021,1,0001,starter,13593,"Jackson, Lamar",QB,BAL,20.00,0
2021,1,0001,starter,13614,"Lindsay, Phillip",RB,MIA,8.50,1
2021,1,0001,starter,13131,"Mixon, Joe",RB,CIN,25.00,1
2021,1,0001,starter,11674,"Cooks, Brandin",WR,HOU,18.20,1
2021,1,0001,starter,14208,"Johnson, Diontae",WR,PIT,14.60,1
2021,1,0001,starter,14842,"Pittman, Michael",WR,IND,5.90,0
2021,1,0001,starter,14838,"Shenault, Laviska",WR,JAC,12.90,0
2021,1,0001,starter,13919,"Firkser, Anthony",TE,TEN,4.90,0
2021,1,0001,starter,13354,"Butker, Harrison",PK,KCC,10.10,1
2021,1,0001,starter,12688,"Buckner, DeForest",DT,IND,15.00,1
2021,1,0001,starter,10272,"Watt, J.J.",DE,ARI,4.00,0
2021,1,0001,starter,10768,"David, Lavonte",LB,TBB,18.00,1
2021,1,0001,starter,12736,"Neal, Keanu",LB,DAL,7.00,0
2021,1,0001,starter,13813,"Oluokun, Foyesade",LB,ATL,12.00,1
2021,1,0001,starter,12701,"Smith, Jaylon",LB,NYG,6.00,0
2021,1,0001,starter,12250,"Collins, Landon",S,WAS,3.00,0
2021,1,0001,starter,14205,"Johnson, Lonnie",S,HOU,NA,0
2021,1,0001,starter,13717,"Reid, Justin",S,HOU,12.00,1
2021,1,0001,nonstarter,11657,"Hyde, Carlos",RB,JAC,7.80,0
2021,1,0001,nonstarter,12762,"Vigil, Nick",LB,MIN,22.00,1
2021,1,0001,nonstarter,12349,"Diggs, Quandre",S,SEA,16.00,1
2021,1,0001,nonstarter,13236,"Everett, Gerald",TE,SEA,10.00,0
2021,1,0001,nonstarter,10738,"Jones, Marvin",WR,JAC,18.70,1
2021,1,0001,nonstarter,10261,"Green, A.J.",WR,ARI,4.50,0
2021,1,0001,nonstarter,12218,"Armstead, Arik",DE,SFO,2.00,0
2021,1,0001,nonstarter,11640,"Bridgewater, Teddy",QB,DEN,20.46,0
2021,1,0001,nonstarter,13864,"Ward, Greg",WR,PHI,0.00,0
2021,1,0001,nonstarter,13192,"Njoku, David",TE,CLE,10.60,1
2021,1,0001,nonstarter,14846,"Mims, Denzel",WR,NYJ,5.00,0
2021,1,0001,nonstarter,13620,"Jackson, Justin",RB,LAC,1.70,0
2021,1,0001,nonstarter,13703,"Carter, Lorenzo",LB,NYG,5.00,0
2021,1,0001,nonstarter,14162,"Wilkins, Christian",DT,MIA,5.00,1
2021,1,0001,nonstarter,14801,"Benjamin, Eno",RB,ARI,NA,0
2021,1,0001,nonstarter,10413,"Taylor, Tyrod",QB,HOU,23.64,1
2021,1,0001,nonstarter,14940,"Highsmith, Alex",LB,PIT,7.00,0
2021,1,0001,nonstarter,14341,"Parham, Donald",TE,LAC,0.00,0
2021,1,0001,nonstarter,14933,"Blackmon, Julian",S,IND,8.00,1
2021,1,0001,nonstarter,14954,"Hawkins, Jaylinn",S,ATL,2.00,0
2021,1,0001,nonstarter,15282,"Smith, DeVonta",WR,PHI,19.10,1
2021,1,0001,nonstarter,15366,"Holland, Jevon",S,MIA,4.00,0
2021,1,0001,nonstarter,15260,"Patterson, Jaret",RB,WAS,0.90,0
2021,1,0001,nonstarter,15443,"Wallow, Garret",LB,HOU,0.00,0
2021,1,0001,nonstarter,14850,"Cephus, Quintez",WR,DET,12.20,0
2021,1,0001,nonstarter,14928,"Wilson, Logan",LB,CIN,11.00,1
2021,1,0027,starter,14779,"Herbert, Justin",QB,LAC,15.38,0
2021,1,0027,starter,13610,"Chubb, Nick",RB,CLE,23.10,1
2021,1,0027,starter,12447,"Mostert, Raheem",RB,SFO,2.00,0
2021,1,0027,starter,13668,"Chark, D.J.",WR,JAC,17.60,1
2021,1,0027,starter,11680,"Landry, Jarvis",WR,CLE,19.40,1
2021,1,0027,starter,14138,"Hockenson, T.J.",TE,DET,25.70,1
2021,1,0027,starter,13299,"Kittle, George",TE,SFO,11.80,0
2021,1,0027,starter,15329,"Pitts, Kyle",TE,ATL,7.10,0
2021,1,0027,starter,14983,"Bass, Tyler",PK,BUF,11.40,1
2021,1,0027,starter,12688,"Buckner, DeForest",DT,IND,15.00,1
2021,1,0027,starter,13245,"Reddick, Haason",DE,CAR,16.00,1
2021,1,0027,starter,14170,"Bush, Devin",LB,PIT,19.00,1
2021,1,0027,starter,12779,"Campbell, De'Vondre",LB,GBP,11.00,1
2021,1,0027,starter,11721,"Mack, Khalil",LB,CHI,1.00,0
2021,1,0027,starter,13813,"Oluokun, Foyesade",LB,ATL,12.00,1
2021,1,0027,starter,14902,"Okudah, Jeff",CB,DET,9.00,1
2021,1,0027,starter,14185,"Adderley, Nasir",S,LAC,7.05,0
2021,1,0027,starter,13713,"Fitzpatrick, Minkah",S,PIT,16.00,1
2021,1,0027,nonstarter,5848,"Brady, Tom",QB,TBB,29.16,1
2021,1,0027,nonstarter,9431,"Stafford, Matthew",QB,LAR,24.34,0
2021,1,0027,nonstarter,13723,"Payne, Da'Ron",DT,WAS,6.00,0
2021,1,0027,nonstarter,13622,"Hines, Nyheim",RB,IND,14.55,1
2021,1,0027,nonstarter,13614,"Lindsay, Phillip",RB,MIA,8.50,0
2021,1,0027,nonstarter,12305,"Jarrett, Grady",DT,ATL,0.00,0
2021,1,0027,nonstarter,13716,"Edmunds, Terrell",S,PIT,9.00,0
2021,1,0027,nonstarter,13325,"Woods, Xavier",S,MIN,11.00,1
2021,1,0027,nonstarter,14148,"Sweat, Montez",DE,WAS,13.00,1
2021,1,0027,nonstarter,12217,"Fowler, Dante",DE,ATL,3.00,0
2021,1,0027,nonstarter,12234,"Dupree, Bud",LB,TEN,2.00,0
2021,1,0027,nonstarter,12278,"Golden, Markus",LB,ARI,6.00,0
2021,1,0027,nonstarter,13157,"Samuel, Curtis",WR,WAS,NA,0
2021,1,0027,nonstarter,13814,"Scott, Boston",RB,PHI,0.00,0
2021,1,0027,nonstarter,12171,"Johnson, David",RB,HOU,11.80,0
2021,1,0027,nonstarter,14899,"Kinlaw, Javon",DT,SFO,NA,0
2021,1,0027,nonstarter,14845,"Davis, Gabriel",WR,BUF,12.00,1
2021,1,0027,nonstarter,12225,"Williams, Leonard",DE,NYG,4.00,0
2021,1,0027,nonstarter,13234,"Mack, Marlon",RB,IND,NA,0
2021,1,0027,nonstarter,14112,"Campbell, Parris",WR,IND,3.40,0
2021,1,0027,nonstarter,13646,"Gallup, Michael",WR,DAL,7.60,0
2021,1,0027,nonstarter,15256,"Williams, Javonte",RB,DEN,5.10,0
2021,1,0027,nonstarter,15282,"Smith, DeVonta",WR,PHI,19.10,1
2021,1,0027,nonstarter,15308,"Marshall, Terrace",WR,CAR,5.60,0
2021,1,0027,nonstarter,15287,"St. Brown, Amon-Ra",WR,DET,4.30,0
2021,1,0027,nonstarter,15296,"Schwartz, Anthony",WR,CLE,11.60,0
2021,1,0027,nonstarter,15385,"Ojulari, Azeez",LB,NYG,9.00,0
2021,1,0027,nonstarter,14805,"Dillon, AJ",RB,GBP,3.60,0
2021,1,0025,starter,10697,"Tannehill, Ryan",QB,TEN,17.18,0
2021,1,0025,starter,13364,"Carson, Chris",RB,SEA,13.70,1
2021,1,0025,starter,12625,"Elliott, Ezekiel",RB,DAL,5.90,0
2021,1,0025,starter,13319,"Jones, Aaron",RB,GBP,4.20,0
2021,1,0025,starter,11675,"Adams, Davante",WR,GBP,10.60,1
2021,1,0025,starter,11679,"Beckham, Odell",WR,LAR,NA,0
2021,1,0025,starter,11232,"Hopkins, DeAndre",WR,ARI,26.30,1
2021,1,0025,starter,13299,"Kittle, George",TE,SFO,11.80,1
2021,1,0025,starter,10976,"Tucker, Justin",PK,BAL,11.70,1
2021,1,0025,starter,10292,"Jordan, Cameron",DE,NOS,0.00,0
2021,1,0025,starter,14877,"Young, Chase",DE,WAS,6.00,1
2021,1,0025,starter,12233,"Alexander, Kwon",LB,NOS,4.00,1
2021,1,0025,starter,11349,"Collins, Jamie",LB,NEP,11.00,1
2021,1,0025,starter,13697,"Edmunds, Tremaine",LB,BUF,9.00,1
2021,1,0025,starter,15367,"Nasirildeen, Hamsah",LB,NYJ,2.00,0
2021,1,0025,starter,12250,"Collins, Landon",S,WAS,3.00,1
2021,1,0025,starter,15381,"Grant, Richie",S,ATL,2.00,0
2021,1,0025,starter,13747,"Walker, Tracy",S,DET,17.00,1
2021,1,0025,nonstarter,12610,"Wentz, Carson",QB,IND,19.34,0
2021,1,0025,nonstarter,10308,"Cobb, Randall",WR,GBP,4.30,0
2021,1,0025,nonstarter,12176,"Parker, DeVante",WR,MIA,12.10,1
2021,1,0025,nonstarter,12171,"Johnson, David",RB,HOU,11.80,1
2021,1,0025,nonstarter,12676,"Henry, Hunter",TE,NEP,6.10,0
2021,1,0025,nonstarter,13639,"Miller, Anthony",WR,PIT,NA,0
2021,1,0025,nonstarter,11816,"Williamson, Avery",LB,FA,NA,0
2021,1,0025,nonstarter,14867,"Kmet, Cole",TE,CHI,9.20,1
2021,1,0025,nonstarter,9431,"Stafford, Matthew",QB,LAR,24.34,1
2021,1,0025,nonstarter,13919,"Firkser, Anthony",TE,TEN,4.90,0
2021,1,0025,nonstarter,13608,"Penny, Rashaad",RB,SEA,0.80,0
2021,1,0025,nonstarter,14923,"Taylor, Darrell",DE,SEA,8.00,1
2021,1,0025,nonstarter,14815,"Dallas, DeeJay",RB,SEA,2.66,0
2021,1,0025,nonstarter,13388,"Langi, Harvey",LB,NEP,0.00,0
2021,1,0025,nonstarter,9075,"Jackson, DeSean",WR,LVR,4.10,0
2021,1,0025,nonstarter,14202,"Blair, Marquise",S,SEA,3.00,0
2021,1,0025,nonstarter,14126,"Williams, Preston",WR,MIA,NA,0
2021,1,0025,nonstarter,12703,"Ragland, Reggie",LB,NYG,10.00,1
2021,1,0025,nonstarter,15424,"Johnson, Buddy",LB,PIT,0.00,0
2021,1,0025,nonstarter,15452,"Hufanga, Talanoa",S,SFO,0.00,0
2021,1,0025,nonstarter,15426,"Gillespie, Tyree",S,LVR,0.00,0
2021,1,0025,nonstarter,15473,"McDuffie, Isaiah",LB,GBP,NA,0
2021,1,0025,nonstarter,15431,"Fields, Tony",LB,CLE,NA,0
2021,1,0025,nonstarter,15298,"Smith, Shi",WR,CAR,NA,0
2021,1,0025,nonstarter,12476,"Heinicke, Taylor",QB,WAS,10.58,0
2021,1,0025,nonstarter,14851,"Hill, K.J.",WR,FA,6.15,0
2021,1,0025,nonstarter,14893,"Baun, Zack",LB,NOS,10.00,1
2021,1,0025,nonstarter,14958,"Quarterman, Shaquille",LB,JAC,2.00,0
2021,1,0013,starter,14778,"Tagovailoa, Tua",QB,MIA,17.18,0
2021,1,0013,starter,14073,"Jacobs, Josh",RB,LVR,17.00,1
2021,1,0013,starter,14079,"Sanders, Miles",RB,PHI,17.30,1
2021,1,0013,starter,11222,"Allen, Keenan",WR,LAC,19.00,1
2021,1,0013,starter,14102,"Metcalf, DK",WR,SEA,16.00,1
2021,1,0013,starter,14839,"Reagor, Jalen",WR,PHI,17.85,1
2021,1,0013,starter,11938,"Thielen, Adam",WR,MIN,30.20,1
2021,1,0013,starter,14137,"Fant, Noah",TE,DEN,12.20,1
2021,1,0013,starter,14912,"Blankenship, Rodrigo",PK,IND,3.10,1
2021,1,0013,starter,11872,"Harris, Shelby",DE,DEN,7.00,0
2021,1,0013,starter,10754,"Mercilus, Whitney",DE,GBP,9.00,0
2021,1,0013,starter,12287,"Hicks, Jordan",LB,ARI,7.00,0
2021,1,0013,starter,10774,"Hightower, Dont'a",LB,NEP,6.00,0
2021,1,0013,starter,14887,"Simmons, Isaiah",LB,ARI,24.00,1
2021,1,0013,starter,13223,"Humphrey, Marlon",CB,BAL,17.00,1
2021,1,0013,starter,13707,"Ward, Denzel",CB,CLE,12.00,0
2021,1,0013,starter,14184,"Abram, Johnathan",S,LVR,16.00,1
2021,1,0013,starter,14182,"Hooker, Amani",S,TEN,13.60,1
2021,1,0013,nonstarter,11644,"Carr, Derek",QB,LVR,25.00,1
2021,1,0013,nonstarter,11390,"Murray, Latavius",RB,BAL,8.80,0
2021,1,0013,nonstarter,9474,"Cook, Jared",TE,LAC,10.60,0
2021,1,0013,nonstarter,10350,"Wright, K.J.",LB,LVR,3.00,0
2021,1,0013,nonstarter,13730,"Alexander, Jaire",CB,GBP,6.00,0
2021,1,0013,nonstarter,14260,"Holcomb, Cole",LB,WAS,18.00,1
2021,1,0013,nonstarter,11316,"Ryan, Logan",S,NYG,24.00,1
2021,1,0013,nonstarter,12238,"Perryman, Denzel",LB,LVR,18.00,1
2021,1,0013,nonstarter,14158,"Oliver, Ed",DT,BUF,6.00,0
2021,1,0013,nonstarter,14148,"Sweat, Montez",DE,WAS,13.00,1
2021,1,0013,nonstarter,14067,"Minshew, Gardner",QB,PHI,NA,0
2021,1,0013,nonstarter,13763,"Dissly, Will",TE,SEA,6.70,0
2021,1,0013,nonstarter,14807,"Kelley, Joshua",RB,LAC,NA,0
2021,1,0013,nonstarter,13284,"Hendrickson, Trey",DE,CIN,0.00,0
2021,1,0013,nonstarter,13377,"Patrick, Tim",WR,DEN,13.90,0
2021,1,0013,nonstarter,13146,"Conner, James",RB,ARI,5.30,0
2021,1,0013,nonstarter,11283,"Richardson, Sheldon",DT,MIN,1.00,0
2021,1,0013,nonstarter,13607,"Michel, Sony",RB,LAR,0.20,0
2021,1,0013,nonstarter,8062,"Fitzpatrick, Ryan",QB,WAS,0.72,0
