game_id,season,week,franchise_id,opponent_id,franchise_score,opponent_score,score_differential,franchise_elo_pregame,opponent_elo_pregame,elo_shift,franchise_elo_postgame
2023200330001,2023,2,0001,0033,182.2,227.22,-45.02,1465,1595,-11,1446
2023200270018,2023,2,0018,0027,218.14,234.8,-16.66,1529,1482,-19,1501
2023200110012,2023,2,0012,0011,268.69,198.88,69.81,1658,1704,22,1699
2023200070009,2023,2,0009,0007,212.64,265.58,-52.94,1454,1568,-11,1435
2023200030008,2023,2,0008,0003,224.2,222.96,1.24,1489,1530,21,1498
2023200150026,2023,2,0026,0015,207.02,225.7,-18.68,1711,1704,-17,1669
2023200360016,2023,2,0016,0036,264.58,254.32,10.26,1510,1732,29,1560
2023200060031,2023,2,0031,0006,241.03,242.45,-1.42,1491,1596,-12,1510
2023200210028,2023,2,0028,0021,225.07,264.97,-39.9,1578,1655,-13,1548
2023200040032,2023,2,0032,0004,216.46,221.08,-4.62,1493,1613,-11,1475
2023200130025,2023,2,0025,0013,226.45,228.56,-2.11,1436,1554,-11,1420
2023200170014,2023,2,0014,0017,216.85,227.04,-10.19,1522,1773,-6,1498
2023200300020,2023,2,0020,0030,206.9,203.39,3.51,1424,1641,29,1446
2023200290035,2023,2,0035,0029,198.74,265.82,-67.08,1364,1576,-7,1351
2023200240001,2023,2,0001,0024,182.2,276.29,-94.09,1465,1653,-8,1446
2023200230018,2023,2,0018,0023,218.14,257.1,-38.96,1529,1685,-9,1501
2023200190027,2023,2,0027,0019,234.8,241.72,-6.92,1482,1587,-12,1492
2023200220007,2023,2,0007,0022,265.58,215.4,50.18,1568,1610,22,1605
2023200340012,2023,2,0012,0034,268.69,262.55,6.14,1658,1660,19,1699
2023200100011,2023,2,0011,0010,198.88,259.48,-60.6,1704,1563,-24,1661
2023200050009,2023,2,0009,0005,212.64,234.58,-21.94,1454,1638,-8,1435
2023200330008,2023,2,0008,0033,224.2,227.22,-3.02,1489,1595,-12,1498
2023200020003,2023,2,0003,0002,222.96,247.77,-24.81,1530,1584,-14,1497
2023200150032,2023,2,0032,0015,216.46,225.7,-9.24,1493,1704,-7,1475
2023200360025,2023,2,0025,0036,226.45,254.32,-27.87,1436,1732,-5,1420
2023200260013,2023,2,0013,0026,228.56,207.02,21.54,1554,1711,27,1594
2023200060030,2023,2,0030,0006,203.39,242.45,-39.06,1641,1596,-19,1595
2023200160014,2023,2,0014,0016,216.85,264.58,-47.73,1522,1510,-18,1498
2023200310017,2023,2,0017,0031,227.04,241.03,-13.99,1773,1491,-29,1753
2023200210020,2023,2,0020,0021,206.9,264.97,-58.07,1424,1655,-7,1446
2023200040035,2023,2,0035,0004,198.74,221.08,-22.34,1364,1613,-6,1351
2023200280029,2023,2,0029,0028,265.82,225.07,40.75,1576,1578,20,1608
2023200240019,2023,2,0024,0019,276.29,241.72,34.57,1653,1587,17,1682
2023200230034,2023,2,0023,0034,257.1,262.55,-5.45,1685,1660,-18,1680
2023200220010,2023,2,0022,0010,215.4,259.48,-44.08,1610,1563,-19,1572
2023200050002,2023,2,0005,0002,234.58,247.77,-13.19,1638,1584,-20,1630
2023200330001,2023,2,0033,0001,227.22,182.2,45.02,1595,1465,14,1623
2023200270018,2023,2,0027,0018,234.8,218.14,16.66,1482,1529,22,1492
2023200110012,2023,2,0011,0012,198.88,268.69,-69.81,1704,1658,-19,1661
2023200070009,2023,2,0007,0009,265.58,212.64,52.94,1568,1454,15,1605
2023200030008,2023,2,0003,0008,222.96,224.2,-1.24,1530,1489,-19,1497
2023200150026,2023,2,0015,0026,225.7,207.02,18.68,1704,1711,20,1734
2023200360016,2023,2,0036,0016,254.32,264.58,-10.26,1732,1510,-27,1713
2023200060031,2023,2,0006,0031,242.45,241.03,1.42,1596,1491,13,1631
2023200210028,2023,2,0021,0028,264.97,225.07,39.9,1655,1578,16,1682
