game_id,season,week,franchise_id,opponent_id,franchise_score,opponent_score,score_diff,franchise_elo_pregame,opponent_elo_pregame,elo_shift,franchise_elo_postgame
2021100050018,2021,1,0018,0005,193.04,206,-12.96,1660,1723,-12,1630
2021100330002,2021,1,0002,0033,184.96,213.71,-28.75,1579,1665,-10,1564
2021100010027,2021,1,0027,0001,239.53,197.1,42.43,1487,1547,25,1540
2021100250013,2021,1,0013,0025,261.43,155.38,106.05,1689,1707,24,1731
2021100040032,2021,1,0032,0004,228.4,223.66,4.74,1559,1681,26,1614
2021100210028,2021,1,0028,0021,189.32,227.03,-37.71,1545,1583,-12,1524
2021100160006,2021,1,0006,0016,279.43,258.85,20.58,1744,1761,22,1779
2021100150026,2021,1,0026,0015,246.45,217.86,28.59,1615,1614,21,1663
2021100360031,2021,1,0031,0036,238.74,222.78,15.96,1533,1618,25,1586
2021100110012,2021,1,0012,0011,242.08,228.32,13.76,1683,1751,24,1689
2021100030007,2021,1,0007,0003,228.51,245.7,-17.19,1645,1613,-17,1620
2021100090008,2021,1,0008,0009,213.02,245.62,-32.6,1473,1551,-11,1455
2021100230019,2021,1,0019,0023,224.74,263.72,-38.98,1692,1760,-11,1660
2021100340024,2021,1,0024,0034,220.68,240.42,-19.74,1630,1607,-16,1604
2021100220010,2021,1,0010,0022,199.74,306.48,-106.74,1588,1592,-13,1562
2021100170014,2021,1,0014,0017,250.98,254.39,-3.41,1640,1783,-10,1645
2021100200029,2021,1,0029,0020,213.22,249.26,-36.04,1579,1619,-12,1561
2021100300035,2021,1,0035,0030,178.16,256.53,-78.37,1513,1545,-12,1492
2021100050032,2021,1,0032,0005,228.4,206,22.4,1559,1723,29,1614
2021100180021,2021,1,0021,0018,227.03,193.04,33.99,1583,1660,26,1629
2021100330028,2021,1,0028,0033,189.32,213.71,-24.39,1545,1665,-9,1524
2021100020016,2021,1,0016,0002,258.85,184.96,73.89,1761,1579,13,1758
2021100010006,2021,1,0006,0001,279.43,197.1,82.33,1744,1547,13,1779
2021100270015,2021,1,0015,0027,217.86,239.53,-21.67,1614,1487,-21,1578
2021100250026,2021,1,0026,0025,246.45,155.38,91.07,1615,1707,27,1663
2021100130036,2021,1,0036,0013,222.78,261.43,-38.65,1618,1689,-11,1588
2021100040031,2021,1,0031,0004,238.74,223.66,15.08,1533,1681,28,1586
2021100110024,2021,1,0024,0011,220.68,228.32,-7.64,1630,1751,-10,1604
2021100120022,2021,1,0022,0012,306.48,242.08,64.4,1592,1683,27,1641
2021100030010,2021,1,0010,0003,199.74,245.7,-45.96,1588,1613,-13,1562
2021100070017,2021,1,0017,0007,254.39,228.51,25.88,1783,1645,14,1809
2021100090014,2021,1,0014,0009,250.98,245.62,5.36,1640,1551,15,1645
2021100080020,2021,1,0020,0008,249.26,213.02,36.24,1619,1473,14,1652
2021100230029,2021,1,0029,0023,213.22,263.72,-50.5,1579,1760,-6,1561
2021100190030,2021,1,0030,0019,256.53,224.74,31.79,1545,1692,29,1595
2021100340035,2021,1,0035,0034,178.16,240.42,-62.26,1513,1607,-9,1492
2021100050018,2021,1,0005,0018,206,193.04,12.96,1723,1660,17,1717
2021100330002,2021,1,0033,0002,213.71,184.96,28.75,1665,1579,17,1697
2021100010027,2021,1,0001,0027,197.1,239.53,-42.43,1547,1487,-17,1525
2021100250013,2021,1,0025,0013,155.38,261.43,-106.05,1707,1689,-14,1675
2021100040032,2021,1,0004,0032,223.66,228.4,-4.74,1681,1559,-22,1637
2021100210028,2021,1,0021,0028,227.03,189.32,37.71,1583,1545,20,1629
2021100160006,2021,1,0016,0006,258.85,279.43,-20.58,1761,1744,-16,1758
2021100150026,2021,1,0015,0026,217.86,246.45,-28.59,1614,1615,-15,1578
2021100360031,2021,1,0036,0031,222.78,238.74,-15.96,1618,1533,-19,1588
2021100110012,2021,1,0011,0012,228.32,242.08,-13.76,1751,1683,-19,1746
2021100030007,2021,1,0003,0007,245.7,228.51,17.19,1613,1645,23,1657
2021100090008,2021,1,0009,0008,245.62,213.02,32.6,1551,1473,17,1556
2021100230019,2021,1,0023,0019,263.72,224.74,38.98,1760,1692,18,1791
2021100340024,2021,1,0034,0024,240.42,220.68,19.74,1607,1630,22,1646
2021100220010,2021,1,0022,0010,306.48,199.74,106.74,1592,1588,22,1641
2021100170014,2021,1,0017,0014,254.39,250.98,3.41,1783,1640,12,1809
2021100200029,2021,1,0020,0029,249.26,213.22,36.04,1619,1579,19,1652
2021100300035,2021,1,0030,0035,256.53,178.16,78.37,1545,1513,21,1595
2021100050032,2021,1,0005,0032,206,228.4,-22.4,1723,1559,-23,1717
2021100180021,2021,1,0018,0021,193.04,227.03,-33.99,1660,1583,-18,1630
2021100330028,2021,1,0033,0028,213.71,189.32,24.39,1665,1545,15,1697
2021100020016,2021,1,0002,0016,184.96,258.85,-73.89,1579,1761,-5,1564
2021100010006,2021,1,0001,0006,197.1,279.43,-82.33,1547,1744,-5,1525
2021100270015,2021,1,0027,0015,239.53,217.86,21.67,1487,1614,28,1540
2021100250026,2021,1,0025,0026,155.38,246.45,-91.07,1707,1615,-18,1675
2021100130036,2021,1,0013,0036,261.43,222.78,38.65,1689,1618,18,1731
2021100040031,2021,1,0004,0031,223.66,238.74,-15.08,1681,1533,-22,1637
2021100110024,2021,1,0011,0024,228.32,220.68,7.64,1751,1630,14,1746
2021100120022,2021,1,0012,0022,242.08,306.48,-64.4,1683,1592,-18,1689
2021100030010,2021,1,0003,0010,245.7,199.74,45.96,1613,1588,21,1657
2021100070017,2021,1,0007,0017,228.51,254.39,-25.88,1645,1783,-8,1620
2021100090014,2021,1,0009,0014,245.62,250.98,-5.36,1551,1640,-12,1556
2021100080020,2021,1,0008,0020,213.02,249.26,-36.24,1473,1619,-7,1455
2021100230029,2021,1,0023,0029,263.72,213.22,50.5,1760,1579,13,1791
2021100190030,2021,1,0019,0030,224.74,256.53,-31.79,1692,1545,-21,1660
2021100340035,2021,1,0034,0035,240.42,178.16,62.26,1607,1513,17,1646
2021200050033,2021,2,0033,0005,203.08,218.06,-14.98,1697,1717,-14,1664
2021200180001,2021,2,0001,0018,214.96,192.75,22.21,1525,1630,27,1541
2021200020027,2021,2,0027,0002,202.89,210.3,-7.41,1540,1564,-15,1521
2021200250004,2021,2,0004,0025,249.3,207.22,42.08,1637,1675,24,1684
2021200130021,2021,2,0021,0013,193.3,187.37,5.93,1629,1731,25,1644
2021200320028,2021,2,0028,0032,185.3,229.44,-44.14,1524,1614,-10,1503
2021200160015,2021,2,0015,0016,274.68,320.36,-45.68,1578,1758,-6,1591
2021200060036,2021,2,0036,0006,159.67,240.52,-80.85,1588,1779,-5,1573
2021200260031,2021,2,0031,0026,243.52,208.86,34.66,1586,1663,26,1641
2021200110003,2021,2,0003,0011,211.56,225.38,-13.82,1657,1746,-11,1629
2021200120009,2021,2,0009,0012,211.12,239.08,-27.96,1556,1689,-8,1537
2021200070008,2021,2,0008,0007,209.3,236,-26.7,1455,1620,-7,1482
2021200230034,2021,2,0034,0023,238.82,253.52,-14.7,1646,1791,-8,1654
2021200190022,2021,2,0022,0019,229.32,213.89,15.43,1641,1660,22,1688
2021200240010,2021,2,0010,0024,220.08,257.76,-37.68,1562,1604,-12,1541
2021200170020,2021,2,0020,0017,223.5,205.22,18.28,1652,1809,29,1697
2021200140030,2021,2,0030,0014,186.52,251.52,-65,1595,1645,-11,1579
2021200290035,2021,2,0035,0029,145.34,227.54,-82.2,1492,1561,-10,1476
2021200050021,2021,2,0021,0005,193.3,218.06,-24.76,1629,1717,-10,1644
2021200180028,2021,2,0028,0018,185.3,192.75,-7.45,1524,1630,-11,1503
2021200330032,2021,2,0032,0033,229.44,203.08,26.36,1614,1697,26,1657
2021200020006,2021,2,0006,0002,240.52,210.3,30.22,1779,1564,11,1803
2021200010015,2021,2,0015,0001,274.68,214.96,59.72,1578,1525,19,1591
2021200270016,2021,2,0016,0027,320.36,202.89,117.47,1758,1540,12,1783
2021200250036,2021,2,0036,0025,159.67,207.22,-47.55,1588,1675,-10,1573
2021200130031,2021,2,0031,0013,243.52,187.37,56.15,1586,1731,29,1641
2021200040026,2021,2,0026,0004,208.86,249.3,-40.44,1663,1637,-16,1629
