game_id,season,week,franchise_id,opponent_id,franchise_score,opponent_score,score_diff,franchise_elo_pregame,opponent_elo_pregame,elo_shift,franchise_elo_postgame
2019200160026,2019,2,0026,0016,250.82,261.02,-10.2,1601,1676,-12,1612
2019200060031,2019,2,0031,0006,234.6,232.12,2.48,1464,1717,31,1524
2019200150036,2019,2,0036,0015,193.29,215.26,-21.97,1449,1623,-7,1439
2019200230034,2019,2,0034,0023,215.16,265.42,-50.26,1607,1695,-10,1577
2019200240010,2019,2,0010,0024,171.94,233.32,-61.38,1497,1607,-9,1483
2019200190022,2019,2,0022,0019,201.44,201.92,-0.48,1522,1630,-12,1504
2019200040028,2019,2,0028,0004,221.98,204.21,17.77,1639,1764,27,1642
2019200250021,2019,2,0021,0025,194.3,235.74,-41.44,1527,1701,-6,1515
2019200320013,2019,2,0013,0032,187.52,220.86,-33.34,1411,1527,-9,1397
2019200090011,2019,2,0011,0009,180.36,207,-26.64,1643,1664,-14,1607
2019200120008,2019,2,0008,0012,181.68,236.67,-54.99,1477,1718,-4,1464
2019200030007,2019,2,0007,0003,244.84,193.77,51.07,1547,1560,23,1600
2019200170014,2019,2,0014,0017,140.6,245,-104.4,1655,1804,-6,1631
2019200290030,2019,2,0030,0029,184.8,239.42,-54.62,1479,1652,-6,1467
2019200200035,2019,2,0035,0020,178.01,225.91,-47.9,1423,1476,-11,1410
2019200050018,2019,2,0018,0005,201.1,244.13,-43.03,1601,1798,-5,1611
2019200010027,2019,2,0027,0001,236.06,219.38,16.68,1566,1702,28,1589
2019200330002,2019,2,0002,0033,188.6,220.66,-32.06,1508,1556,-12,1489
2019200160010,2019,2,0010,0016,171.94,261.02,-89.08,1497,1676,-5,1483
2019200060022,2019,2,0022,0006,201.44,232.12,-30.68,1522,1717,-6,1504
2019200260019,2019,2,0019,0026,201.92,250.82,-48.9,1630,1601,-16,1627
2019200150025,2019,2,0025,0015,235.74,215.26,20.48,1701,1623,17,1731
2019200310028,2019,2,0028,0031,221.98,234.6,-12.62,1639,1464,-24,1642
2019200360004,2019,2,0004,0036,204.21,193.29,10.92,1764,1449,7,1750
2019200230021,2019,2,0021,0023,194.3,265.42,-71.12,1527,1695,-6,1515
2019200240013,2019,2,0013,0024,187.52,233.32,-45.8,1411,1607,-5,1397
2019200340032,2019,2,0032,0034,220.86,215.16,5.7,1527,1607,24,1567
2019200090030,2019,2,0030,0009,184.8,207,-22.2,1479,1664,-6,1467
2019200120035,2019,2,0035,0012,178.01,236.67,-58.66,1423,1718,-2,1410
2019200110020,2019,2,0020,0011,225.91,180.36,45.55,1476,1643,30,1525
2019200030001,2019,2,0001,0003,219.38,193.77,25.61,1702,1560,14,1694
2019200080018,2019,2,0018,0008,201.1,181.68,19.42,1601,1477,15,1611
2019200070005,2019,2,0005,0007,244.13,244.84,-0.71,1798,1547,-29,1781
2019200170027,2019,2,0027,0017,236.06,245,-8.94,1566,1804,-5,1589
2019200290002,2019,2,0002,0029,188.6,239.42,-50.82,1508,1652,-7,1489
2019200140033,2019,2,0033,0014,220.66,140.6,80.06,1556,1655,28,1603
2019200160026,2019,2,0016,0026,261.02,250.82,10.2,1676,1601,17,1707
2019200060031,2019,2,0006,0031,232.12,234.6,-2.48,1717,1464,-28,1701
2019200150036,2019,2,0015,0036,215.26,193.29,21.97,1623,1449,13,1625
2019200230034,2019,2,0023,0034,265.42,215.16,50.26,1695,1607,17,1726
2019200240010,2019,2,0024,0010,233.32,171.94,61.38,1607,1497,16,1635
2019200190022,2019,2,0019,0022,201.92,201.44,0.48,1630,1522,13,1627
2019200040028,2019,2,0004,0028,204.21,221.98,-17.77,1764,1639,-21,1750
2019200250021,2019,2,0025,0021,235.74,194.3,41.44,1701,1527,13,1731
2019200320013,2019,2,0032,0013,220.86,187.52,33.34,1527,1411,16,1567
2019200090011,2019,2,0009,0011,207,180.36,26.64,1664,1643,20,1696
2019200120008,2019,2,0012,0008,236.67,181.68,54.99,1718,1477,11,1738
2019200030007,2019,2,0003,0007,193.77,244.84,-51.07,1560,1547,-15,1537
2019200170014,2019,2,0017,0014,245,140.6,104.4,1804,1655,15,1828
2019200290030,2019,2,0029,0030,239.42,184.8,54.62,1652,1479,13,1680
2019200200035,2019,2,0020,0035,225.91,178.01,47.9,1476,1423,19,1525
2019200050018,2019,2,0005,0018,244.13,201.1,43.03,1798,1601,12,1781
2019200010027,2019,2,0001,0027,219.38,236.06,-16.68,1702,1566,-22,1694
2019200330002,2019,2,0033,0002,220.66,188.6,32.06,1556,1508,19,1603
2019200160010,2019,2,0016,0010,261.02,171.94,89.08,1676,1497,14,1707
2019200060022,2019,2,0006,0022,232.12,201.44,30.68,1717,1522,12,1701
2019200260019,2019,2,0026,0019,250.82,201.92,48.9,1601,1630,23,1612
2019200150025,2019,2,0015,0025,215.26,235.74,-20.48,1623,1701,-11,1625
2019200310028,2019,2,0031,0028,234.6,221.98,12.62,1464,1639,29,1524
2019200360004,2019,2,0036,0004,193.29,204.21,-10.92,1449,1764,-3,1439
2019200230021,2019,2,0023,0021,265.42,194.3,71.12,1695,1527,14,1726
2019200240013,2019,2,0024,0013,233.32,187.52,45.8,1607,1411,12,1635
2019200340032,2019,2,0034,0032,215.16,220.86,-5.7,1607,1527,-20,1577
2019200090030,2019,2,0009,0030,207,184.8,22.2,1664,1479,12,1696
2019200120035,2019,2,0012,0035,236.67,178.01,58.66,1718,1423,9,1738
2019200110020,2019,2,0011,0020,180.36,225.91,-45.55,1643,1476,-22,1607
2019200030001,2019,2,0003,0001,193.77,219.38,-25.61,1560,1702,-8,1537
2019200080018,2019,2,0008,0018,181.68,201.1,-19.42,1477,1601,-9,1464
2019200070005,2019,2,0007,0005,244.84,244.13,0.71,1547,1798,30,1600
2019200170027,2019,2,0017,0027,245,236.06,8.94,1804,1566,9,1828
2019200290002,2019,2,0029,0002,239.42,188.6,50.82,1652,1508,15,1680
2019200140033,2019,2,0014,0033,140.6,220.66,-80.06,1655,1556,-18,1631
2019300160015,2019,3,0015,0016,230.24,240.01,-9.77,1625,1707,-12,1635
2019300060036,2019,3,0036,0006,153,271.76,-118.76,1439,1701,-2,1435
2019300260031,2019,3,0031,0026,195.4,251,-55.6,1524,1612,-10,1511
2019300230019,2019,3,0019,0023,195.76,245.6,-49.84,1627,1726,-9,1608
2019300240022,2019,3,0022,0024,205.18,242.24,-37.06,1504,1635,-8,1491
2019300340010,2019,3,0010,0034,219.37,181.6,37.77,1483,1577,27,1502
2019300040032,2019,3,0032,0004,244.24,306.4,-62.16,1567,1750,-5,1585
2019300250013,2019,3,0013,0025,184.3,189,-4.7,1397,1731,-3,1393
2019300280021,2019,3,0021,0028,207.61,215.86,-8.25,1515,1642,-10,1530
2019300090003,2019,3,0003,0009,208.02,221.64,-13.62,1537,1696,-8,1518
2019300120007,2019,3,0007,0012,224.86,244.82,-19.96,1600,1738,-8,1583
2019300110008,2019,3,0008,0011,254.36,229.3,25.06,1464,1607,29,1524
2019300170020,2019,3,0020,0017,174.24,315.65,-141.41,1525,1828,-1,1520
2019300290035,2019,3,0035,0029,210.24,293.51,-83.27,1410,1680,-2,1404
2019300140030,2019,3,0030,0014,181.64,193.84,-12.2,1467,1631,-8,1452
2019300050033,2019,3,0033,0005,199.04,253.98,-54.94,1603,1781,-6,1587
2019300010002,2019,3,0002,0001,242.35,274.78,-32.43,1489,1694,-5,1483
2019300180027,2019,3,0027,0018,265.36,249.04,16.32,1589,1611,22,1636
2019300160022,2019,3,0022,0016,205.18,240.01,-34.83,1504,1707,-5,1491
2019300060019,2019,3,0019,0006,195.76,271.76,-76,1627,1701,-10,1608
2019300260010,2019,3,0010,0026,219.37,251,-31.63,1483,1612,-8,1502
2019300150028,2019,3,0028,0015,215.86,230.24,-14.38,1642,1625,-16,1640
2019300310004,2019,3,0004,0031,306.4,195.4,111,1750,1524,12,1775
2019300360025,2019,3,0025,0036,189,153,36,1731,1439,9,1746
2019300230013,2019,3,0013,0023,184.3,245.6,-61.3,1397,1726,-1,1393
2019300240032,2019,3,0032,0024,244.24,242.24,2,1567,1635,23,1585
2019300340021,2019,3,0021,0034,207.61,181.6,26.01,1515,1577,25,1530
2019300090035,2019,3,0035,0009,210.24,221.64,-11.4,1410,1696,-4,1404
2019300120020,2019,3,0020,0012,174.24,244.82,-70.58,1525,1738,-4,1520
2019300110030,2019,3,0030,0011,181.64,229.3,-47.66,1467,1607,-7,1452
2019300030018,2019,3,0018,0003,249.04,208.02,41.02,1611,1537,18,1613
2019300080005,2019,3,0005,0008,253.98,254.36,-0.38,1781,1464,-31,1763
2019300070001,2019,3,0001,0007,274.78,224.86,49.92,1694,1600,17,1723
2019300170002,2019,3,0002,0017,242.35,315.65,-73.3,1489,1828,-1,1483
2019300290033,2019,3,0033,0029,199.04,293.51,-94.47,1603,1680,-10,1587
2019300140027,2019,3,0027,0014,265.36,193.84,71.52,1589,1631,25,1636
2019300160015,2019,3,0016,0015,240.01,230.24,9.77,1707,1625,16,1735
2019300060036,2019,3,0006,0036,271.76,153,118.76,1701,1439,11,1730
2019300260031,2019,3,0026,0031,251,195.4,55.6,1612,1524,17,1644
2019300230019,2019,3,0023,0019,245.6,195.76,49.84,1726,1627,17,1751
2019300240022,2019,3,0024,0022,242.24,205.18,37.06,1635,1504,15,1630
2019300340010,2019,3,0034,0010,181.6,219.37,-37.77,1577,1483,-19,1540
2019300040032,2019,3,0004,0032,306.4,244.24,62.16,1750,1567,13,1775
2019300250013,2019,3,0025,0013,189,184.3,4.7,1731,1397,6,1746
2019300280021,2019,3,0028,0021,215.86,207.61,8.25,1642,1515,14,1640
2019300090003,2019,3,0009,0003,221.64,208.02,13.62,1696,1537,13,1717
2019300120007,2019,3,0012,0007,244.82,224.86,19.96,1738,1600,14,1764
2019300110008,2019,3,0011,0008,229.3,254.36,-25.06,1607,1464,-22,1600
2019300170020,2019,3,0017,0020,315.65,174.24,141.41,1828,1525,10,1846
2019300290035,2019,3,0029,0035,293.51,210.24,83.27,1680,1410,10,1708
2019300140030,2019,3,0014,0030,193.84,181.64,12.2,1631,1467,12,1627
2019300050033,2019,3,0005,0033,253.98,199.04,54.94,1781,1603,13,1763
2019300010002,2019,3,0001,0002,274.78,242.35,32.43,1694,1489,12,1723
2019300180027,2019,3,0018,0027,249.04,265.36,-16.32,1611,1589,-16,1613
2019300160022,2019,3,0016,0022,240.01,205.18,34.83,1707,1504,12,1735
2019300060019,2019,3,0006,0019,271.76,195.76,76,1701,1627,18,1730
2019300260010,2019,3,0026,0010,251,219.37,31.63,1612,1483,15,1644
2019300150028,2019,3,0015,0028,230.24,215.86,14.38,1625,1642,22,1635
2019300310004,2019,3,0031,0004,195.4,306.4,-111,1524,1750,-3,1511
2019300360025,2019,3,0036,0025,153,189,-36,1439,1731,-2,1435
2019300230013,2019,3,0023,0013,245.6,184.3,61.3,1726,1397,8,1751
2019300240032,2019,3,0024,0032,242.24,244.24,-2,1635,1567,-20,1630
2019300340021,2019,3,0034,0021,181.6,207.61,-26.01,1577,1515,-18,1540
2019300090035,2019,3,0009,0035,221.64,210.24,11.4,1696,1410,8,1717
2019300120020,2019,3,0012,0020,244.82,174.24,70.58,1738,1525,12,1764
2019300110030,2019,3,0011,0030,229.3,181.64,47.66,1607,1467,15,1600
2019300030018,2019,3,0003,0018,208.02,249.04,-41.02,1537,1611,-11,1518
2019300080005,2019,3,0008,0005,254.36,253.98,0.38,1464,1781,31,1524
2019300070001,2019,3,0007,0001,224.86,274.78,-49.92,1600,1694,-9,1583
2019300170002,2019,3,0017,0002,315.65,242.35,73.3,1828,1489,8,1846
2019300290033,2019,3,0029,0033,293.51,199.04,94.47,1680,1603,18,1708
2019300140027,2019,3,0014,0027,193.84,265.36,-71.52,1631,1589,-16,1627
2019400160031,2019,4,0031,0016,140.48,282.8,-142.32,1511,1735,-3,1495
2019400060015,2019,4,0015,0006,293.12,231.8,61.32,1635,1730,27,1681
2019400260036,2019,4,0036,0026,187.1,183.1,4,1435,1644,29,1483
2019400230010,2019,4,0010,0023,225.88,270.4,-44.52,1502,1751,-4,1492
2019400240019,2019,4,0019,0024,190.83,174.18,16.65,1608,1630,22,1623
2019400340022,2019,4,0022,0034,216.4,204,12.4,1491,1540,23,1507
2019400040021,2019,4,0021,0004,196.17,214.78,-18.61,1530,1775,-4,1547
2019400250032,2019,4,0032,0025,240.5,229.08,11.42,1585,1746,29,1602
2019400280013,2019,4,0013,0028,170.79,261.71,-90.92,1393,1640,-3,1377
2019400090008,2019,4,0008,0009,223.7,219.1,4.6,1524,1717,29,1578
2019400120003,2019,4,0003,0012,194.3,266.4,-72.1,1518,1764,-3,1503
2019400110007,2019,4,0007,0011,220.93,225.08,-4.15,1583,1600,-15,1584
2019400170030,2019,4,0030,0017,235.08,256.24,-21.16,1452,1846,-1,1447
2019400290020,2019,4,0020,0029,157.92,242.48,-84.56,1520,1708,-5,1512
2019400140035,2019,4,0035,0014,155.7,183.18,-27.48,1404,1627,-5,1395
2019400050027,2019,4,0027,0005,221.4,264.2,-42.8,1636,1763,-8,1606
2019400010033,2019,4,0033,0001,212.04,249.08,-37.04,1587,1723,-8,1596
2019400180002,2019,4,0002,0018,200.78,233.7,-32.92,1483,1613,-8,1465
2019400160023,2019,4,0023,0016,270.4,282.8,-12.4,1751,1735,-16,1745
2019400060024,2019,4,0024,0006,174.18,231.8,-57.62,1630,1730,-9,1605
2019400260034,2019,4,0034,0026,204,183.1,20.9,1540,1644,26,1548
2019400150032,2019,4,0032,0015,240.5,293.12,-52.62,1585,1635,-12,1602
2019400310021,2019,4,0021,0031,196.17,140.48,55.69,1530,1511,21,1547
2019400360013,2019,4,0013,0036,170.79,187.1,-16.31,1393,1435,-13,1377
2019400190004,2019,4,0004,0019,214.78,190.83,23.95,1775,1608,13,1798
2019400100025,2019,4,0025,0010,229.08,225.88,3.2,1746,1502,8,1731
2019400220028,2019,4,0028,0022,261.71,216.4,45.31,1640,1491,14,1665
2019400090017,2019,4,0017,0009,256.24,219.1,37.14,1846,1717,15,1867
2019400120029,2019,4,0029,0012,242.48,266.4,-23.92,1708,1764,-12,1709
2019400110014,2019,4,0014,0011,183.18,225.08,-41.9,1627,1600,-16,1622
2019400030033,2019,4,0033,0003,212.04,194.3,17.74,1587,1518,17,1596
2019400080027,2019,4,0027,0008,221.4,223.7,-2.3,1636,1524,-22,1606
2019400070002,2019,4,0002,0007,200.78,220.93,-20.15,1483,1583,-10,1465
2019400200005,2019,4,0005,0020,264.2,157.92,106.28,1763,1520,11,1789
2019400300001,2019,4,0001,0030,249.08,235.08,14,1723,1452,9,1747
2019400350018,2019,4,0018,0035,233.7,155.7,78,1613,1404,12,1640
2019400160031,2019,4,0016,0031,282.8,140.48,142.32,1735,1511,12,1768
2019400060015,2019,4,0006,0015,231.8,293.12,-61.32,1730,1635,-18,1729
2019400260036,2019,4,0026,0036,183.1,187.1,-4,1644,1435,-26,1598
2019400230010,2019,4,0023,0010,270.4,225.88,44.52,1751,1502,10,1745
2019400240019,2019,4,0024,0019,174.18,190.83,-16.65,1630,1608,-16,1605
2019400340022,2019,4,0034,0022,204,216.4,-12.4,1540,1491,-18,1548
2019400040021,2019,4,0004,0021,214.78,196.17,18.61,1775,1530,10,1798
2019400250032,2019,4,0025,0032,229.08,240.5,-11.42,1746,1585,-23,1731
2019400280013,2019,4,0028,0013,261.71,170.79,90.92,1640,1393,11,1665
2019400090008,2019,4,0009,0008,219.1,223.7,-4.6,1717,1524,-25,1684
2019400120003,2019,4,0012,0003,266.4,194.3,72.1,1764,1518,11,1793
2019400110007,2019,4,0011,0007,225.08,220.93,4.15,1600,1583,19,1642
2019400170030,2019,4,0017,0030,256.24,235.08,21.16,1846,1452,6,1867
2019400290020,2019,4,0029,0020,242.48,157.92,84.56,1708,1520,13,1709
2019400140035,2019,4,0014,0035,183.18,155.7,27.48,1627,1404,11,1622
2019400050027,2019,4,0005,0027,264.2,221.4,42.8,1763,1636,15,1789
2019400010033,2019,4,0001,0033,249.08,212.04,37.04,1723,1587,15,1747
2019400180002,2019,4,0018,0002,233.7,200.78,32.92,1613,1483,15,1640
2019400160023,2019,4,0016,0023,282.8,270.4,12.4,1735,1751,21,1768
2019400060024,2019,4,0006,0024,231.8,174.18,57.62,1730,1630,17,1729
2019400260034,2019,4,0026,0034,183.1,204,-20.9,1644,1540,-20,1598
2019400150032,2019,4,0015,0032,293.12,240.5,52.62,1635,1585,19,1681
2019400310021,2019,4,0031,0021,140.48,196.17,-55.69,1511,1530,-13,1495
2019400360013,2019,4,0036,0013,187.1,170.79,16.31,1435,1393,19,1483
2019400190004,2019,4,0019,0004,190.83,214.78,-23.95,1608,1775,-7,1623
2019400100025,2019,4,0010,0025,225.88,229.08,-3.2,1502,1746,-6,1492
2019400220028,2019,4,0022,0028,216.4,261.71,-45.31,1491,1640,-7,1507
2019400090017,2019,4,0009,0017,219.1,256.24,-37.14,1717,1846,-8,1684
2019400120029,2019,4,0012,0029,266.4,242.48,23.92,1764,1708,18,1793
2019400110014,2019,4,0011,0014,225.08,183.18,41.9,1600,1627,23,1642
2019400030033,2019,4,0003,0033,194.3,212.04,-17.74,1518,1587,-12,1503
2019400080027,2019,4,0008,0027,223.7,221.4,2.3,1524,1636,25,1578
2019400070002,2019,4,0007,0002,220.93,200.78,20.15,1583,1483,16,1584
2019400200005,2019,4,0020,0005,157.92,264.2,-106.28,1520,1763,-3,1512
2019400300001,2019,4,0030,0001,235.08,249.08,-14,1452,1723,-4,1447
2019400350018,2019,4,0035,0018,155.7,233.7,-78,1404,1613,-4,1395
2019500160036,2019,5,0036,0016,225.14,204.44,20.7,1483,1768,34,1544
2019500060026,2019,5,0026,0006,199.21,257.01,-57.8,1598,1729,-8,1581
2019500150031,2019,5,0031,0015,191.57,261.44,-69.87,1495,1681,-5,1471
2019500230022,2019,5,0022,0023,193.84,206.64,-12.8,1507,1745,-5,1500
2019500240034,2019,5,0034,0024,196.31,207.04,-10.73,1548,1605,-13,1529
2019500190010,2019,5,0010,0019,214.3,273.4,-59.1,1492,1623,-8,1514
2019500040013,2019,5,0013,0004,280.48,251.73,28.75,1377,1798,37,1443
2019500250028,2019,5,0028,0025,171.5,302.06,-130.56,1665,1731,-10,1633
2019500320021,2019,5,0021,0032,238.09,197.02,41.07,1547,1602,25,1564
2019500090007,2019,5,0007,0009,211.66,231.38,-19.72,1584,1684,-10,1561
2019500120011,2019,5,0011,0012,213.93,213.34,0.59,1642,1793,26,1662
2019500030008,2019,5,0008,0003,198.66,154.49,44.17,1578,1503,18,1575
2019500170035,2019,5,0035,0017,188.92,219.82,-30.9,1395,1867,1,1397
2019500290014,2019,5,0014,0029,176.84,179.15,-2.31,1622,1709,-12,1604
2019500200030,2019,5,0030,0020,172.5,211.42,-38.92,1447,1512,-11,1430
2019500050002,2019,5,0002,0005,209.3,297.79,-88.49,1465,1789,-1,1490
2019500010018,2019,5,0018,0001,193.42,264.04,-70.62,1640,1747,-9,1643
2019500330027,2019,5,0027,0033,283.74,264.98,18.76,1606,1596,20,1643
2019500160024,2019,5,0024,0016,207.04,204.44,2.6,1605,1768,27,1649
2019500060034,2019,5,0034,0006,196.31,257.01,-60.7,1548,1729,-6,1529
2019500260023,2019,5,0023,0026,206.64,199.21,7.43,1745,1598,13,1768
2019500150021,2019,5,0021,0015,238.09,261.44,-23.35,1547,1681,-8,1564
2019500310013,2019,5,0013,0031,280.48,191.57,88.91,1377,1495,29,1443
2019500360032,2019,5,0032,0036,197.02,225.14,-28.12,1602,1483,-20,1565
2019500190025,2019,5,0025,0019,302.06,273.4,28.66,1731,1623,16,1766
2019500100028,2019,5,0028,0010,171.5,214.3,-42.8,1665,1492,-22,1633
2019500220004,2019,5,0004,0022,251.73,193.84,57.89,1798,1507,9,1778
2019500090029,2019,5,0029,0009,179.15,231.38,-52.23,1709,1684,-15,1709
2019500120014,2019,5,0014,0012,176.84,213.34,-36.5,1622,1793,-6,1604
2019500110017,2019,5,0017,0011,219.82,213.93,5.89,1867,1642,9,1881
2019500030027,2019,5,0027,0003,283.74,154.49,129.25,1606,1503,17,1643
2019500080002,2019,5,0002,0008,209.3,198.66,10.64,1465,1578,26,1490
2019500070033,2019,5,0033,0007,264.98,211.66,53.32,1596,1584,21,1602
2019500200001,2019,5,0001,0020,264.04,211.42,52.62,1747,1512,11,1775
2019500300018,2019,5,0018,0030,193.42,172.5,20.92,1640,1447,12,1643
2019500350005,2019,5,0005,0035,297.79,188.92,108.87,1789,1395,7,1805
2019500160036,2019,5,0016,0036,204.44,225.14,-20.7,1768,1483,-27,1717
2019500060026,2019,5,0006,0026,257.01,199.21,57.8,1729,1598,15,1757
2019500150031,2019,5,0015,0031,261.44,191.57,69.87,1681,1495,13,1708
2019500230022,2019,5,0023,0022,206.64,193.84,12.8,1745,1507,10,1768
2019500240034,2019,5,0024,0034,207.04,196.31,10.73,1605,1548,17,1649
2019500190010,2019,5,0019,0010,273.4,214.3,59.1,1623,1492,15,1629
2019500040013,2019,5,0004,0013,251.73,280.48,-28.75,1798,1377,-29,1778
2019500250028,2019,5,0025,0028,302.06,171.5,130.56,1731,1665,19,1766
2019500320021,2019,5,0032,0021,197.02,238.09,-41.07,1602,1547,-17,1565
2019500090007,2019,5,0009,0007,231.38,211.66,19.72,1684,1584,16,1723
2019500120011,2019,5,0012,0011,213.34,213.93,-0.59,1793,1642,-25,1781
2019500030008,2019,5,0003,0008,154.49,198.66,-44.17,1503,1578,-10,1485
2019500170035,2019,5,0017,0035,219.82,188.92,30.9,1867,1395,5,1881
2019500290014,2019,5,0029,0014,179.15,176.84,2.31,1709,1622,15,1709
2019500200030,2019,5,0020,0030,211.42,172.5,38.92,1512,1447,18,1526
2019500050002,2019,5,0005,0002,297.79,209.3,88.49,1789,1465,9,1805
