"game_id","season","week","franchise_id","opponent_id","franchise_score","opponent_score","score_differential","franchise_elo_pregame","opponent_elo_pregame","elo_shift","franchise_elo_postgame"
"20201000070030",2020,10,"0007","0030",227.97,147.56,80.41,1604,1466,14,1641
"20201000080020",2020,10,"0008","0020",174.8,244.65,-69.85,1434,1579,-10,1407
"20201000030035",2020,10,"0003","0035",207.46,193.3,14.16,1543,1309,10,1583
"20201000170016",2020,10,"0017","0016",206.84,251.46,-44.62,1824,1767,-20,1811
"20201000290036",2020,10,"0029","0036",167.98,253.41,-85.43,1551,1611,-14,1509
"20201000140015",2020,10,"0014","0015",221.48,186.92,34.56,1620,1604,19,1620
"20201100050018",2020,11,"0018","0005",223.98,254.28,-30.3,1690,1741,-14,1690
"20201100010033",2020,11,"0033","0001",189.92,178.94,10.98,1629,1505,14,1622
"20201100270002",2020,11,"0002","0027",210.26,204.74,5.52,1510,1392,14,1513
"20201100250021",2020,11,"0021","0025",206.36,259.5,-53.14,1552,1707,-9,1567
"20201100040013",2020,11,"0013","0004",242.02,185.88,56.14,1621,1727,25,1661
"20201100280032",2020,11,"0032","0028",152.74,183.09,-30.35,1548,1476,-21,1517
"20201100230022",2020,11,"0022","0023",167.42,274.02,-106.6,1518,1814,-5,1506
"20201100240034",2020,11,"0034","0024",222.69,192.52,30.17,1580,1642,23,1614
"20201100190010",2020,11,"0010","0019",217.94,197.56,20.38,1418,1665,31,1474
"20201100120008",2020,11,"0008","0012",205.69,295.56,-89.87,1407,1628,-7,1379
"20201100110007",2020,11,"0007","0011",180.93,225.64,-44.71,1641,1739,-12,1647
"20201100090003",2020,11,"0003","0009",237.3,172.83,64.47,1583,1477,16,1613
"20201100170020",2020,11,"0020","0017",166.36,229.34,-62.98,1615,1811,-8,1591
"20201100290030",2020,11,"0030","0029",191.88,243.61,-51.73,1453,1509,-14,1428
"20201100140035",2020,11,"0035","0014",230.89,213.74,17.15,1334,1620,32,1390
"20201100160026",2020,11,"0026","0016",225.88,236.05,-10.17,1643,1770,-11,1614
"20201100360006",2020,11,"0006","0036",262.67,194.9,67.77,1764,1645,14,1787
"20201100150031",2020,11,"0031","0015",204.26,229.31,-25.05,1481,1570,-12,1463
"20201100050022",2020,11,"0022","0005",167.42,254.28,-86.86,1518,1741,-7,1506
"20201100010010",2020,11,"0010","0001",217.94,178.94,39,1418,1505,25,1474
"20201100270034",2020,11,"0034","0027",222.69,204.74,17.95,1580,1392,11,1614
"20201100330021",2020,11,"0021","0033",206.36,189.92,16.44,1552,1629,24,1567
"20201100180032",2020,11,"0032","0018",152.74,223.98,-71.24,1548,1690,-10,1517
"20201100020013",2020,11,"0013","0002",242.02,210.26,31.76,1621,1510,15,1661
"20201100250024",2020,11,"0024","0025",192.52,259.5,-66.98,1642,1707,-14,1608
"20201100040019",2020,11,"0019","0004",197.56,185.88,11.68,1665,1727,22,1659
"20201100280023",2020,11,"0023","0028",274.02,183.09,90.93,1814,1476,8,1831
"20201100120026",2020,11,"0026","0012",225.88,295.56,-69.68,1643,1628,-18,1614
"20201100110031",2020,11,"0031","0011",204.26,225.64,-21.38,1481,1739,-6,1463
"20201100090006",2020,11,"0006","0009",262.67,172.83,89.84,1764,1477,9,1787
"20201100070020",2020,11,"0020","0007",166.36,180.93,-14.57,1615,1641,-16,1591
"20201100080035",2020,11,"0035","0008",230.89,205.69,25.2,1334,1407,24,1390
"20201100030030",2020,11,"0030","0003",191.88,237.3,-45.42,1453,1583,-11,1428
"20201100170036",2020,11,"0036","0017",194.9,229.34,-34.44,1645,1811,-9,1625
"20201100290015",2020,11,"0015","0029",229.31,243.61,-14.3,1570,1509,-20,1566
"20201100140016",2020,11,"0016","0014",236.05,213.74,22.31,1770,1620,13,1796
"20201100050018",2020,11,"0005","0018",254.28,223.98,30.3,1741,1690,17,1769
"20201100010033",2020,11,"0001","0033",178.94,189.92,-10.98,1505,1629,-11,1473
"20201100270002",2020,11,"0027","0002",204.74,210.26,-5.52,1392,1510,-11,1373
"20201100250021",2020,11,"0025","0021",259.5,206.36,53.14,1707,1552,13,1737
"20201100040013",2020,11,"0004","0013",185.88,242.02,-56.14,1727,1621,-22,1685
"20201100280032",2020,11,"0028","0032",183.09,152.74,30.35,1476,1548,24,1496
"20201100230022",2020,11,"0023","0022",274.02,167.42,106.6,1814,1518,9,1831
"20201100240034",2020,11,"0024","0034",192.52,222.69,-30.17,1642,1580,-20,1608
"20201100190010",2020,11,"0019","0010",197.56,217.94,-20.38,1665,1418,-28,1659
"20201100120008",2020,11,"0012","0008",295.56,205.69,89.87,1628,1407,11,1660
"20201100110007",2020,11,"0011","0007",225.64,180.93,44.71,1739,1641,15,1763
"20201100090003",2020,11,"0009","0003",172.83,237.3,-64.47,1477,1583,-12,1460
"20201100170020",2020,11,"0017","0020",229.34,166.36,62.98,1811,1615,11,1834
"20201100290030",2020,11,"0029","0030",243.61,191.88,51.73,1509,1453,18,1550
"20201100140035",2020,11,"0014","0035",213.74,230.89,-17.15,1620,1334,-29,1581
"20201100160026",2020,11,"0016","0026",236.05,225.88,10.17,1770,1643,13,1796
"20201100360006",2020,11,"0036","0006",194.9,262.67,-67.77,1645,1764,-11,1625
"20201100150031",2020,11,"0015","0031",229.31,204.26,25.05,1570,1481,16,1566
"20201100050022",2020,11,"0005","0022",254.28,167.42,86.86,1741,1518,11,1769
"20201100010010",2020,11,"0001","0010",178.94,217.94,-39,1505,1418,-21,1473
"20201100270034",2020,11,"0027","0034",204.74,222.69,-17.95,1392,1580,-8,1373
"20201100330021",2020,11,"0033","0021",189.92,206.36,-16.44,1629,1552,-21,1622
"20201100180032",2020,11,"0018","0032",223.98,152.74,71.24,1690,1548,14,1690
"20201100020013",2020,11,"0002","0013",210.26,242.02,-31.76,1510,1621,-11,1513
"20201100250024",2020,11,"0025","0024",259.5,192.52,66.98,1707,1642,17,1737
"20201100040019",2020,11,"0004","0019",185.88,197.56,-11.68,1727,1665,-20,1685
"20201100280023",2020,11,"0028","0023",183.09,274.02,-90.93,1476,1814,-4,1496
"20201100120026",2020,11,"0012","0026",295.56,225.88,69.68,1628,1643,21,1660
"20201100110031",2020,11,"0011","0031",225.64,204.26,21.38,1739,1481,9,1763
"20201100090006",2020,11,"0009","0006",172.83,262.67,-89.84,1477,1764,-5,1460
"20201100070020",2020,11,"0007","0020",180.93,166.36,14.57,1641,1615,18,1647
"20201100080035",2020,11,"0008","0035",205.69,230.89,-25.2,1407,1334,-21,1379
"20201100030030",2020,11,"0003","0030",237.3,191.88,45.42,1583,1453,14,1613
"20201100170036",2020,11,"0017","0036",229.34,194.9,34.44,1811,1645,12,1834
"20201100290015",2020,11,"0029","0015",243.61,229.31,14.3,1509,1570,23,1550
"20201100140016",2020,11,"0014","0016",213.74,236.05,-22.31,1620,1770,-10,1581
"20201200050002",2020,12,"0002","0005",229.81,260.9,-31.09,1513,1769,-6,1530
"20201200010027",2020,12,"0027","0001",211.15,202.63,8.52,1373,1473,25,1388
"20201200330018",2020,12,"0018","0033",188.04,289.38,-101.34,1690,1622,-20,1652
"20201200250032",2020,12,"0032","0025",193.38,201,-7.62,1517,1737,-7,1498
"20201200040028",2020,12,"0028","0004",212.54,235.12,-22.58,1496,1685,-8,1477
"20201200130021",2020,12,"0021","0013",192.6,228.38,-35.78,1567,1661,-12,1535
"20201200230010",2020,12,"0010","0023",270.42,261.68,8.74,1474,1831,33,1538
"20201200240019",2020,12,"0019","0024",238.77,233.42,5.35,1659,1608,16,1699
"20201200340022",2020,12,"0022","0034",257.12,179.59,77.53,1506,1614,26,1547
"20201200120003",2020,12,"0003","0012",222.18,224.3,-2.12,1613,1660,-15,1580
"20201200110009",2020,12,"0009","0011",199.02,310.79,-111.77,1460,1763,-4,1482
"20201200070008",2020,12,"0008","0007",157.44,232.65,-75.21,1379,1647,-5,1360
"20201200170035",2020,12,"0035","0017",245.29,324.38,-79.09,1390,1834,-2,1419
"20201200290014",2020,12,"0014","0029",258.34,230.54,27.8,1581,1550,19,1623
"20201200300020",2020,12,"0020","0030",241,250.1,-9.1,1591,1428,-25,1587
"20201200160031",2020,12,"0031","0016",171.32,312.32,-141,1463,1796,-4,1451
"20201200360015",2020,12,"0015","0036",271.02,204.82,66.2,1566,1625,23,1584
"20201200060026",2020,12,"0026","0006",194.58,242.23,-47.65,1614,1787,-9,1581
"20201200050010",2020,12,"0010","0005",270.42,260.9,9.52,1474,1769,31,1538
"20201200010034",2020,12,"0034","0001",179.59,202.63,-23.04,1614,1473,-24,1568
"20201200270022",2020,12,"0022","0027",257.12,211.15,45.97,1506,1373,15,1547
"20201200330032",2020,12,"0032","0033",193.38,289.38,-96,1517,1622,-12,1498
"20201200180013",2020,12,"0013","0018",228.38,188.04,40.34,1661,1690,21,1698
"20201200020021",2020,12,"0021","0002",192.6,229.81,-37.21,1567,1513,-20,1535
"20201200250019",2020,12,"0019","0025",238.77,201,37.77,1659,1737,24,1699
"20201200040023",2020,12,"0023","0004",261.68,235.12,26.56,1831,1685,13,1813
"20201200280024",2020,12,"0024","0028",233.42,212.54,20.88,1608,1496,15,1609
"20201200120031",2020,12,"0031","0012",171.32,224.3,-52.98,1463,1660,-8,1451
"20201200110006",2020,12,"0006","0011",242.23,310.79,-68.56,1787,1763,-18,1781
"20201200090026",2020,12,"0026","0009",194.58,199.02,-4.44,1614,1460,-24,1581
"20201200070035",2020,12,"0035","0007",245.29,232.65,12.64,1390,1647,31,1419
"20201200080030",2020,12,"0030","0008",250.1,157.44,92.66,1428,1379,19,1474
"20201200030020",2020,12,"0020","0003",241,222.18,18.82,1591,1613,21,1587
"20201200170015",2020,12,"0015","0017",271.02,324.38,-53.36,1566,1834,-5,1584
"20201200290016",2020,12,"0016","0029",312.32,230.54,81.78,1796,1550,10,1814
"20201200140036",2020,12,"0036","0014",204.82,258.34,-53.52,1625,1581,-19,1586
"20201200050002",2020,12,"0005","0002",260.9,229.81,31.09,1769,1513,9,1749
"20201200010027",2020,12,"0001","0027",202.63,211.15,-8.52,1473,1373,-22,1478
"20201200330018",2020,12,"0033","0018",289.38,188.04,101.34,1622,1690,24,1662
"20201200250032",2020,12,"0025","0032",201,193.38,7.62,1737,1517,9,1725
"20201200040028",2020,12,"0004","0028",235.12,212.54,22.58,1685,1496,11,1686
"20201200130021",2020,12,"0013","0021",228.38,192.6,35.78,1661,1567,16,1698
"20201200230010",2020,12,"0023","0010",261.68,270.42,-8.74,1831,1474,-31,1813
"20201200240019",2020,12,"0024","0019",233.42,238.77,-5.35,1608,1659,-14,1609
"20201200340022",2020,12,"0034","0022",179.59,257.12,-77.53,1614,1506,-22,1568
"20201200120003",2020,12,"0012","0003",224.3,222.18,2.12,1660,1613,16,1688
"20201200110009",2020,12,"0011","0009",310.79,199.02,111.77,1763,1460,9,1793
"20201200070008",2020,12,"0007","0008",232.65,157.44,75.21,1647,1379,10,1629
"20201200170035",2020,12,"0017","0035",324.38,245.29,79.09,1834,1390,6,1849
"20201200290014",2020,12,"0029","0014",230.54,258.34,-27.8,1550,1581,-15,1529
"20201200300020",2020,12,"0030","0020",250.1,241,9.1,1428,1591,27,1474
"20201200160031",2020,12,"0016","0031",312.32,171.32,141,1796,1463,8,1814
"20201200360015",2020,12,"0036","0015",204.82,271.02,-66.2,1625,1566,-20,1586
"20201200060026",2020,12,"0006","0026",242.23,194.58,47.65,1787,1614,12,1781
"20201200050010",2020,12,"0005","0010",260.9,270.42,-9.52,1769,1474,-29,1749
"20201200010034",2020,12,"0001","0034",202.63,179.59,23.04,1473,1614,27,1478
"20201200270022",2020,12,"0027","0022",211.15,257.12,-45.97,1373,1506,-10,1388
"20201200330032",2020,12,"0033","0032",289.38,193.38,96,1622,1517,16,1662
"20201200180013",2020,12,"0018","0013",188.04,228.38,-40.34,1690,1661,-18,1652
"20201200020021",2020,12,"0002","0021",229.81,192.6,37.21,1513,1567,23,1530
"20201200250019",2020,12,"0025","0019",201,238.77,-37.77,1737,1659,-21,1725
"20201200040023",2020,12,"0004","0023",235.12,261.68,-26.56,1685,1831,-10,1686
"20201200280024",2020,12,"0028","0024",212.54,233.42,-20.88,1496,1608,-11,1477
"20201200120031",2020,12,"0012","0031",224.3,171.32,52.98,1660,1463,12,1688
"20201200110006",2020,12,"0011","0006",310.79,242.23,68.56,1763,1787,21,1793
"20201200090026",2020,12,"0009","0026",199.02,194.58,4.44,1460,1614,26,1482
"20201200070035",2020,12,"0007","0035",232.65,245.29,-12.64,1647,1390,-28,1629
"20201200080030",2020,12,"0008","0030",157.44,250.1,-92.66,1379,1428,-14,1360
"20201200030020",2020,12,"0003","0020",222.18,241,-18.82,1613,1591,-18,1580
"20201200170015",2020,12,"0017","0015",324.38,271.02,53.36,1834,1566,9,1849
"20201200290016",2020,12,"0029","0016",230.54,312.32,-81.78,1550,1796,-6,1529
"20201200140036",2020,12,"0014","0036",258.34,204.82,53.52,1581,1625,23,1623
