trade_id,timestamp,date,week,franchise_id,trade_side,asset_id,asset_name
2016001,1466270075,2016-06-18T17:14:35Z,22,0029,franchise_1,12655,"Carroo, Leonte (WR, MIA)"
2016001,1466270075,2016-06-18T17:14:35Z,22,0012,franchise_2,11761,"McKinnon, Jerick (RB, MIN)"
2016002,1466289232,2016-06-18T22:33:52Z,22,0029,franchise_1,11668,"Crowell, Isaiah (RB, CLE)"
2016002,1466289232,2016-06-18T22:33:52Z,22,0001,franchise_2,11677,"Moncrief, Donte (WR, IND)"
2016002,1466289232,2016-06-18T22:33:52Z,22,0001,franchise_2,12197,"Perriman, Breshad (WR, BAL)"
2016002,1466289232,2016-06-18T22:33:52Z,22,0029,franchise_1,10720,"Wright, Kendall (WR, TEN)"
2016002,1466289232,2016-06-18T22:33:52Z,22,0029,franchise_1,12153,"Yeldon, T.J. (RB, JAC)"
2016003,1466337158,2016-06-19T11:52:38Z,22,0033,franchise_2,DP_1,1st Round Pick 2017
2016004,1466337158,2016-06-19T11:52:38Z,22,0029,franchise_1,DP_4,4th Round Pick 2017
2016003,1466337158,2016-06-19T11:52:38Z,22,0029,franchise_1,12652,"Thomas, Michael (WR, NOS)"
2016004,1466337158,2016-06-19T11:52:38Z,22,0029,franchise_1,12636,"Smallwood, Wendell (RB, PHI)"
2016004,1466337158,2016-06-19T11:52:38Z,22,0033,franchise_2,12098,"West, Charcandrick (RB, KCC)"
2016005,1467284093,2016-06-30T10:54:53Z,22,0025,franchise_1,DP_2,2nd Round Pick 2017
2016005,1467284093,2016-06-30T10:54:53Z,22,0014,franchise_2,11783,"Brown, John (WR, ARI)"
2016005,1467284093,2016-06-30T10:54:53Z,22,0025,franchise_1,9075,"Jackson, DeSean (WR, WAS)"
2016005,1467284093,2016-06-30T10:54:53Z,22,0025,franchise_1,9851,"Mathews, Ryan (RB, PHI)"
2016006,1467317121,2016-06-30T20:05:21Z,22,0009,franchise_1,DP_3,3rd Round Pick 2017
2016006,1467317121,2016-06-30T20:05:21Z,22,0004,franchise_2,10744,"Green, Ladarius (TE, PIT)"
2016006,1467317121,2016-06-30T20:05:21Z,22,0009,franchise_1,11697,"Seferian-Jenkins, Austin (TE, NYJ)"
2016007,1468058738,2016-07-09T10:05:38Z,22,0025,franchise_2,10261,"Green, A.J. (WR, CIN)"
2016007,1468058738,2016-07-09T10:05:38Z,22,0029,franchise_1,11677,"Moncrief, Donte (WR, IND)"
2016007,1468058738,2016-07-09T10:05:38Z,22,0029,franchise_1,12176,"Parker, DeVante (WR, MIA)"
2016008,1468092498,2016-07-09T19:28:18Z,22,0029,franchise_1,11741,"Pryor, Calvin NYJ (S, NYJ)"
2016008,1468092498,2016-07-09T19:28:18Z,22,0025,franchise_2,10320,"Sheard, Jabaal NEP (DE, NEP)"
2016009,1468504117,2016-07-14T13:48:37Z,22,0029,franchise_1,DP_3,3rd Round Pick 2017
2016010,1468504117,2016-07-14T13:48:37Z,22,0028,franchise_1,DP_1,1st Round Pick 2017
2016009,1468504117,2016-07-14T13:48:37Z,22,0029,franchise_1,11673,"Benjamin, Kelvin (WR, CAR)"
2016009,1468504117,2016-07-14T13:48:37Z,22,0028,franchise_2,9436,"Maclin, Jeremy (WR, KCC)"
2016010,1468504117,2016-07-14T13:48:37Z,22,0028,franchise_1,11925,"Hurns, Allen (WR, JAC)"
2016010,1468504117,2016-07-14T13:48:37Z,22,0018,franchise_2,11680,"Landry, Jarvis (WR, MIA)"
2016011,1469440633,2016-07-25T09:57:13Z,22,0025,franchise_1,DP_1,1st Round Pick 2017
2016011,1469440633,2016-07-25T09:57:13Z,22,0022,franchise_2,12171,"Johnson, David (RB, ARI)"
2016011,1469440633,2016-07-25T09:57:13Z,22,0025,franchise_1,12169,"Rawls, Thomas (RB, SEA)"
2016012,1470162593,2016-08-02T18:29:53Z,22,0025,franchise_2,DP_7,7th Round Pick 2017
2016013,1470162593,2016-08-02T18:29:53Z,22,0011,franchise_2,DP_1,1st Round Pick 2017
2016012,1470162593,2016-08-02T18:29:53Z,22,0004,franchise_1,10870,"Morris, Alfred (RB, DAL)"
2016012,1470162593,2016-08-02T18:29:53Z,22,0025,franchise_2,11747,"White, James (RB, NEP)"
2016013,1470162593,2016-08-02T18:29:53Z,22,0016,franchise_1,12630,"Drake, Kenyan (RB, MIA)"
2016014,1471026694,2016-08-12T18:31:34Z,22,0028,franchise_1,9044,"Bennett, Martellus (TE, NEP)"
2016014,1471026694,2016-08-12T18:31:34Z,22,0033,franchise_2,7236,"Gates, Antonio (TE, SDC)"
2016015,1471766841,2016-08-21T08:07:21Z,22,0007,franchise_2,DP_3,3rd Round Pick 2017
2016016,1471766841,2016-08-21T08:07:21Z,22,0029,franchise_1,DP_3,3rd Round Pick 2018
2016015,1471766841,2016-08-21T08:07:21Z,22,0019,franchise_1,7393,"Fitzgerald, Larry (WR, ARI)"
2016015,1471766841,2016-08-21T08:07:21Z,22,0007,franchise_2,10812,"Hillman, Ronnie (RB, SDC)"
2016015,1471766841,2016-08-21T08:07:21Z,22,0007,franchise_2,9101,"Stewart, Jonathan (RB, CAR)"
2016016,1471766841,2016-08-21T08:07:21Z,22,0033,franchise_2,9662,"Edelman, Julian (WR, NEP)"
2016016,1471766841,2016-08-21T08:07:21Z,22,0029,franchise_1,12620,"Prescott, Dak (QB, DAL)"
2016017,1471873960,2016-08-22T13:52:40Z,22,0025,franchise_1,DP_3,3rd Round Pick 2017
2016018,1471873960,2016-08-22T13:52:40Z,22,0029,franchise_2,DP_6,6th Round Pick 2017
2016017,1471873960,2016-08-22T13:52:40Z,22,0030,franchise_2,12717,"Joseph, Karl (S, OAK)"
2016017,1471873960,2016-08-22T13:52:40Z,22,0025,franchise_1,12711,"Ramsey, Jalen (CB, JAC)"
2016018,1471873960,2016-08-22T13:52:40Z,22,0029,franchise_2,12630,"Drake, Kenyan (RB, GBP)"
2016018,1471873960,2016-08-22T13:52:40Z,22,0014,franchise_1,11747,"White, James (RB, NEP)"
2016019,1471962237,2016-08-23T14:23:57Z,22,0016,franchise_1,DP_2,2nd Round Pick 2017
2016019,1471962237,2016-08-23T14:23:57Z,22,0016,franchise_1,DP_4,4th Round Pick 2018
2016019,1471962237,2016-08-23T14:23:57Z,22,0033,franchise_2,DP_1,1st Round Pick 2018
2016019,1471962237,2016-08-23T14:23:57Z,22,0016,franchise_1,11179,"Michael, Christine (RB, GBP)"
2016020,1472063299,2016-08-24T18:28:19Z,22,0025,franchise_1,11213,"Austin, Tavon (WR, RAM)"
2016020,1472063299,2016-08-24T18:28:19Z,22,0025,franchise_1,10782,"Barron, Mark (LB, RAM)"
2016020,1472063299,2016-08-24T18:28:19Z,22,0002,franchise_2,11349,"Collins, Jamie (LB, CLE)"
2016021,1472154971,2016-08-25T19:56:11Z,22,0033,franchise_2,DP_2,2nd Round Pick 2017
2016021,1472154971,2016-08-25T19:56:11Z,22,0005,franchise_1,6982,"Boldin, Anquan (WR, DET)"
2016021,1472154971,2016-08-25T19:56:11Z,22,0033,franchise_2,12173,"Brown, Malcom (DT, NEP)"
2016021,1472154971,2016-08-25T19:56:11Z,22,0005,franchise_1,12216,"Ray, Shane (LB, DEN)"
2016021,1472154971,2016-08-25T19:56:11Z,22,0005,franchise_1,11292,"Te'o, Manti (LB, SDC)"
2016021,1472154971,2016-08-25T19:56:11Z,22,0033,franchise_2,12231,"Thompson, Shaq (LB, CAR)"
2016022,1472155226,2016-08-25T20:00:26Z,22,0029,franchise_1,7873,"Jackson, Vincent (WR, TBB)"
2016022,1472155226,2016-08-25T20:00:26Z,22,0029,franchise_1,12627,"Prosise, C.J. (RB, SEA)"
2016022,1472155226,2016-08-25T20:00:26Z,22,0028,franchise_2,12635,"Williams, Jonathan (RB, BUF)"
2016024,1472286493,2016-08-27T08:28:13Z,22,0030,franchise_2,DP_3,3rd Round Pick 2017
2016023,1472286493,2016-08-27T08:28:13Z,22,0007,franchise_2,9828,"Griffen, Everson (DE, MIN)"
2016023,1472286493,2016-08-27T08:28:13Z,22,0007,franchise_2,10870,"Morris, Alfred (RB, DAL)"
2016023,1472286493,2016-08-27T08:28:13Z,22,0029,franchise_1,8376,"Ninkovich, Rob (DE, NEP)"
2016023,1472286493,2016-08-27T08:28:13Z,22,0029,franchise_1,12098,"West, Charcandrick (RB, KCC)"
2016024,1472286493,2016-08-27T08:28:13Z,22,0033,franchise_1,8669,"Posluszny, Paul (LB, JAC)"
2016024,1472286493,2016-08-27T08:28:13Z,22,0030,franchise_2,10879,"Trevathan, Danny (LB, CHI)"
2016025,1472548728,2016-08-30T09:18:48Z,22,0035,franchise_2,DP_3,3rd Round Pick 2017
2016025,1472548728,2016-08-30T09:18:48Z,22,0018,franchise_1,12381,"Siemian, Trevor (QB, DEN)"
2016026,1472648561,2016-08-31T13:02:41Z,22,0014,franchise_2,DP_6,6th Round Pick 2017
2016026,1472648561,2016-08-31T13:02:41Z,22,0005,franchise_1,7194,"Hill, Shaun (QB, MIN)"
2016027,1472648561,2016-08-31T13:02:41Z,22,0029,franchise_1,12210,"Walford, Clive (TE, OAK)"
2016027,1472648561,2016-08-31T13:02:41Z,22,0014,franchise_2,11199,"Ware, Spencer (RB, KCC)"
2016029,1472759465,2016-09-01T19:51:05Z,22,0014,franchise_2,DP_4,4th Round Pick 2017
2016028,1472759465,2016-09-01T19:51:05Z,22,0005,franchise_1,11152,"Glennon, Mike (QB, TBB)"
2016028,1472759465,2016-09-01T19:51:05Z,22,0005,franchise_1,10774,"Hightower, Dont'a (LB, NEP)"
2016028,1472759465,2016-09-01T19:51:05Z,22,0005,franchise_1,11283,"Richardson, Sheldon (DE, NYJ)"
2016028,1472759465,2016-09-01T19:51:05Z,22,0023,franchise_2,7836,"Rodgers, Aaron (QB, GBP)"
2016029,1472759465,2016-09-01T19:51:05Z,22,0024,franchise_1,12381,"Siemian, Trevor (QB, DEN)"
2016030,1472905019,2016-09-03T12:16:59Z,22,0014,franchise_2,DP_1,1st Round Pick 2017
2016030,1472905019,2016-09-03T12:16:59Z,22,0029,franchise_1,9662,"Edelman, Julian (WR, NEP)"
2016030,1472905019,2016-09-03T12:16:59Z,22,0014,franchise_2,12272,"McKinney, Benardrick (LB, HOU)"
2016031,1472905019,2016-09-03T12:16:59Z,22,0029,franchise_1,12625,"Elliott, Ezekiel (RB, DAL)"
2016031,1472905019,2016-09-03T12:16:59Z,22,0016,franchise_2,11671,"Evans, Mike (WR, TBB)"
2016032,1472939242,2016-09-03T21:47:22Z,22,0029,franchise_2,DP_5,5th Round Pick 2017
2016033,1472939242,2016-09-03T21:47:22Z,22,0008,franchise_2,DP_2,2nd Round Pick 2017
2016032,1472939242,2016-09-03T21:47:22Z,22,0009,franchise_1,11193,"Bernard, Giovani (RB, CIN)"
2016032,1472939242,2016-09-03T21:47:22Z,22,0029,franchise_2,11688,"Bryant, Martavis (WR, DAL)"
2016033,1472939242,2016-09-03T21:47:22Z,22,0008,franchise_2,12612,"Lynch, Paxton (QB, DEN)"
2016033,1472939242,2016-09-03T21:47:22Z,22,0005,franchise_1,10697,"Tannehill, Ryan (QB, MIA)"
2016034,1473007313,2016-09-04T16:41:53Z,22,0018,franchise_1,DP_4,4th Round Pick 2017
2016034,1473007313,2016-09-04T16:41:53Z,22,0014,franchise_2,DP_5,5th Round Pick 2017
2016034,1473007313,2016-09-04T16:41:53Z,22,0018,franchise_1,9817,"Bradford, Sam (QB, MIN)"
2016034,1473007313,2016-09-04T16:41:53Z,22,0014,franchise_2,10262,"Gabbert, Blaine (QB, SFO)"
2016034,1473007313,2016-09-04T16:41:53Z,22,0014,franchise_2,12381,"Siemian, Trevor (QB, DEN)"
2016035,1473009016,2016-09-04T17:10:16Z,22,0029,franchise_2,DP_1,1st Round Pick 2017
2016035,1473009016,2016-09-04T17:10:16Z,22,0029,franchise_2,9308,"Amendola, Danny (WR, NEP)"
2016035,1473009016,2016-09-04T17:10:16Z,22,0035,franchise_1,11192,"Bell, Le'Veon (RB, PIT)"
2016035,1473009016,2016-09-04T17:10:16Z,22,0029,franchise_2,12177,"White, Kevin (WR, CHI)"
2016036,1473027672,2016-09-04T22:21:12Z,22,0002,franchise_2,12239,"Kendricks, Eric (LB, MIN)"
2016036,1473027672,2016-09-04T22:21:12Z,22,0025,franchise_1,10807,"Kendricks, Mychal (LB, PHI)"
2016036,1473027672,2016-09-04T22:21:12Z,22,0025,franchise_1,12245,"Peters, Marcus (CB, KCC)"
2016037,1473283627,2016-09-07T21:27:07Z,1,0016,franchise_1,DP_1,1st Round Pick 2017
2016037,1473283627,2016-09-07T21:27:07Z,1,0016,franchise_1,DP_3,3rd Round Pick 2017
2016037,1473283627,2016-09-07T21:27:07Z,1,0016,franchise_1,DP_1,1st Round Pick 2018
2016037,1473283627,2016-09-07T21:27:07Z,1,0016,franchise_1,DP_2,2nd Round Pick 2018
2016037,1473283627,2016-09-07T21:27:07Z,1,0007,franchise_2,9902,"Gronkowski, Rob (TE, NEP)"
2016037,1473283627,2016-09-07T21:27:07Z,1,0016,franchise_1,12179,"Strong, Jaelen (WR, HOU)"
2016038,1473794559,2016-09-13T19:22:39Z,2,0022,franchise_2,DP_1,1st Round Pick 2017
2016038,1473794559,2016-09-13T19:22:39Z,2,0018,franchise_1,11498,"Addae, Jahleel (S, SDC)"
2016038,1473794559,2016-09-13T19:22:39Z,2,0018,franchise_1,12308,"Amos, Adrian (S, CHI)"
2016038,1473794559,2016-09-13T19:22:39Z,2,0018,franchise_1,10770,"Brown, Zach (LB, BUF)"
2016038,1473794559,2016-09-13T19:22:39Z,2,0018,franchise_1,11303,"Hodges, Gerald (LB, SFO)"
2016039,1473866245,2016-09-14T15:17:25Z,2,0018,franchise_2,DP_1,1st Round Pick 2017
2016039,1473866245,2016-09-14T15:17:25Z,2,0018,franchise_2,DP_2,2nd Round Pick 2018
2016039,1473866245,2016-09-14T15:17:25Z,2,0016,franchise_1,12657,"Sharpe, Tajae (WR, TEN)"
2016040,1473968764,2016-09-15T19:46:04Z,2,0036,franchise_2,DP_7,7th Round Pick 2017
2016040,1473968764,2016-09-15T19:46:04Z,2,0024,franchise_1,10265,"Dareus, Marcell (DT, BUF)"
2016041,1474711042,2016-09-24T09:57:22Z,3,0018,franchise_1,DP_2,2nd Round Pick 2017
2016042,1474711042,2016-09-24T09:57:22Z,3,0035,franchise_1,DP_1,1st Round Pick 2017
2016043,1474711042,2016-09-24T09:57:22Z,3,0023,franchise_2,DP_1,1st Round Pick 2017
2016044,1474711042,2016-09-24T09:57:22Z,3,0020,franchise_2,DP_3,3rd Round Pick 2017
2016041,1474711042,2016-09-24T09:57:22Z,3,0018,franchise_1,11767,"Bucannon, Deone (LB, ARI)"
2016041,1474711042,2016-09-24T09:57:22Z,3,0029,franchise_2,12156,"Langford, Jeremy (RB, CHI)"
2016042,1474711042,2016-09-24T09:57:22Z,3,0031,franchise_2,7877,"Gore, Frank (RB, IND)"
2016042,1474711042,2016-09-24T09:57:22Z,3,0031,franchise_2,11390,"Murray, Latavius (RB, OAK)"
2016043,1474711042,2016-09-24T09:57:22Z,3,0018,franchise_1,11654,"Hill, Jeremy (RB, CIN)"
2016044,1474711042,2016-09-24T09:57:22Z,3,0018,franchise_1,12178,"Coates, Sammie (WR, PIT)"
2016044,1474711042,2016-09-24T09:57:22Z,3,0020,franchise_2,11186,"Thompson, Chris (RB, WAS)"
2016045,1474966506,2016-09-27T08:55:06Z,4,0018,franchise_1,DP_5,5th Round Pick 2017
2016045,1474966506,2016-09-27T08:55:06Z,4,0018,franchise_1,DP_5,5th Round Pick 2017
2016045,1474966506,2016-09-27T08:55:06Z,4,0018,franchise_1,DP_6,6th Round Pick 2017
2016045,1474966506,2016-09-27T08:55:06Z,4,0018,franchise_1,DP_7,7th Round Pick 2017
2016045,1474966506,2016-09-27T08:55:06Z,4,0033,franchise_2,12688,"Buckner, DeForest (DE, SFO)"
2016046,1474969012,2016-09-27T09:36:52Z,4,0018,franchise_1,DP_1,1st Round Pick 2018
2016046,1474969012,2016-09-27T09:36:52Z,4,0030,franchise_2,11657,"Hyde, Carlos (RB, SFO)"
2016046,1474969012,2016-09-27T09:36:52Z,4,0018,franchise_1,12156,"Langford, Jeremy (RB, CHI)"
2016046,1474969012,2016-09-27T09:36:52Z,4,0018,franchise_1,11186,"Thompson, Chris (RB, WAS)"
2016046,1474969012,2016-09-27T09:36:52Z,4,0018,franchise_1,11199,"Ware, Spencer (RB, KCC)"
2016047,1475146634,2016-09-29T10:57:14Z,4,0005,franchise_1,12162,"Jones, Matt (RB, WAS)"
2016047,1475146634,2016-09-29T10:57:14Z,4,0010,franchise_2,11678,"Robinson, Allen (WR, JAC)"
2016047,1475146634,2016-09-29T10:57:14Z,4,0005,franchise_1,12231,"Thompson, Shaq (LB, CAR)"
2016047,1475146634,2016-09-29T10:57:14Z,4,0005,franchise_1,12391,"Williams, Tyrell (WR, SDC)"
2016048,1475613292,2016-10-04T20:34:52Z,5,0007,franchise_1,DP_5,5th Round Pick 2017
2016048,1475613292,2016-10-04T20:34:52Z,5,0001,franchise_2,DP_1,1st Round Pick 2017
2016048,1475613292,2016-10-04T20:34:52Z,5,0001,franchise_2,DP_3,3rd Round Pick 2017
2016048,1475613292,2016-10-04T20:34:52Z,5,0007,franchise_1,10768,"David, Lavonte (LB, TBB)"
2016048,1475613292,2016-10-04T20:34:52Z,5,0001,franchise_2,12157,"Johnson, Duke (RB, CLE)"
2016049,1475677019,2016-10-05T14:16:59Z,5,0018,franchise_1,DP_3,3rd Round Pick 2017
2016049,1475677019,2016-10-05T14:16:59Z,5,0018,franchise_1,DP_3,3rd Round Pick 2017
2016049,1475677019,2016-10-05T14:16:59Z,5,0018,franchise_1,DP_3,3rd Round Pick 2017
2016049,1475677019,2016-10-05T14:16:59Z,5,0030,franchise_2,DP_1,1st Round Pick 2017
2016049,1475677019,2016-10-05T14:16:59Z,5,0018,franchise_1,11675,"Adams, Davante (WR, GBP)"
2016050,1475756676,2016-10-06T12:24:36Z,5,0029,franchise_1,DP_1,1st Round Pick 2017
2016050,1475756676,2016-10-06T12:24:36Z,5,0029,franchise_1,DP_2,2nd Round Pick 2017
2016051,1475756676,2016-10-06T12:24:36Z,5,0029,franchise_1,DP_1,1st Round Pick 2017
2016051,1475756676,2016-10-06T12:24:36Z,5,0029,franchise_1,DP_2,2nd Round Pick 2017
2016050,1475756676,2016-10-06T12:24:36Z,5,0030,franchise_2,12669,"Mitchell, Malcolm (WR, NEP)"
2016050,1475756676,2016-10-06T12:24:36Z,5,0029,franchise_1,10413,"Taylor, Tyrod (QB, BUF)"
2016050,1475756676,2016-10-06T12:24:36Z,5,0030,franchise_2,12140,"Winston, Jameis (QB, TBB)"
2016051,1475756676,2016-10-06T12:24:36Z,5,0030,franchise_2,11679,"Beckham, Odell (WR, NYG)"
2016051,1475756676,2016-10-06T12:24:36Z,5,0029,franchise_1,11674,"Cooks, Brandin (WR, NOS)"
2016052,1475833341,2016-10-07T09:42:21Z,5,0029,franchise_1,11747,"White, James (RB, NEP)"
2016052,1475833341,2016-10-07T09:42:21Z,5,0009,franchise_2,8268,"Williams, DeAngelo (RB, PIT)"
2016053,1475873680,2016-10-07T20:54:40Z,5,0009,franchise_2,DP_1,1st Round Pick 2017
2016053,1475873680,2016-10-07T20:54:40Z,5,0009,franchise_2,DP_2,2nd Round Pick 2017
2016053,1475873680,2016-10-07T20:54:40Z,5,0016,franchise_1,11668,"Crowell, Isaiah (RB, CLE)"
2016054,1476020533,2016-10-09T13:42:13Z,5,0005,franchise_2,DP_2,2nd Round Pick 2017
2016054,1476020533,2016-10-09T13:42:13Z,5,0015,franchise_1,11267,"Ansah, Ezekiel (DE, DET)"
2016054,1476020533,2016-10-09T13:42:13Z,5,0005,franchise_2,10815,"Vernon, Olivier (DE, NYG)"
2016055,1476027719,2016-10-09T15:41:59Z,5,0002,franchise_1,DP_2,2nd Round Pick 2017
2016055,1476027719,2016-10-09T15:41:59Z,5,0005,franchise_2,12173,"Brown, Malcom (DT, NEP)"
2016056,1476031553,2016-10-09T16:45:53Z,5,0002,franchise_2,12173,"Brown, Malcom (DT, NEP)"
2016056,1476031553,2016-10-09T16:45:53Z,5,0005,franchise_1,11269,"Taylor, Devin (DE, DET)"
2016057,1476031553,2016-10-09T16:45:53Z,5,0036,franchise_2,10308,"Cobb, Randall (WR, GBP)"
2016057,1476031553,2016-10-09T16:45:53Z,5,0025,franchise_1,11951,"Snead, Willie (WR, NOS)"
2016058,1476215004,2016-10-11T19:43:24Z,6,0030,franchise_1,DP_1,1st Round Pick 2017
2016058,1476215004,2016-10-11T19:43:24Z,6,0030,franchise_1,DP_2,2nd Round Pick 2017
2016058,1476215004,2016-10-11T19:43:24Z,6,0030,franchise_1,DP_3,3rd Round Pick 2017
2016058,1476215004,2016-10-11T19:43:24Z,6,0030,franchise_1,DP_3,3rd Round Pick 2017
2016058,1476215004,2016-10-11T19:43:24Z,6,0020,franchise_2,11188,"Riddick, Theo (RB, DET)"
2016059,1476292175,2016-10-12T17:09:35Z,6,0030,franchise_2,DP_1,1st Round Pick 2017
2016059,1476292175,2016-10-12T17:09:35Z,6,0030,franchise_2,DP_3,3rd Round Pick 2017
2016059,1476292175,2016-10-12T17:09:35Z,6,0030,franchise_2,11674,"Cooks, Brandin (WR, NOS)"
2016059,1476292175,2016-10-12T17:09:35Z,6,0001,franchise_1,12151,"Gordon, Melvin (RB, SDC)"
2016060,1476888836,2016-10-19T14:53:56Z,7,0017,franchise_2,12205,"Funchess, Devin (WR, CAR)"
2016060,1476888836,2016-10-19T14:53:56Z,7,0025,franchise_1,11211,"Williams, Terrance (WR, DAL)"
2016061,1477081132,2016-10-21T20:18:52Z,7,0020,franchise_1,DP_1,1st Round Pick 2017
2016061,1477081132,2016-10-21T20:18:52Z,7,0020,franchise_1,DP_2,2nd Round Pick 2017
2016061,1477081132,2016-10-21T20:18:52Z,7,0024,franchise_2,12620,"Prescott, Dak (QB, DAL)"
2016062,1477245690,2016-10-23T18:01:30Z,7,0005,franchise_1,DP_3,3rd Round Pick 2017
2016062,1477245690,2016-10-23T18:01:30Z,7,0005,franchise_1,12272,"McKinney, Benardrick (LB, HOU)"
2016062,1477245690,2016-10-23T18:01:30Z,7,0028,franchise_2,11722,"Shazier, Ryan (LB, PIT)"
2016063,1478006261,2016-11-01T13:17:41Z,9,0030,franchise_1,DP_2,2nd Round Pick 2017
2016063,1478006261,2016-11-01T13:17:41Z,9,0030,franchise_1,DP_3,3rd Round Pick 2017
2016064,1478006261,2016-11-01T13:17:41Z,9,0024,franchise_1,DP_4,4th Round Pick 2017
2016064,1478006261,2016-11-01T13:17:41Z,9,0024,franchise_1,DP_7,7th Round Pick 2017
2016063,1478006261,2016-11-01T13:17:41Z,9,0033,franchise_2,8673,"Ginn Jr., Ted (WR, CAR)"
2016064,1478006261,2016-11-01T13:17:41Z,9,0014,franchise_2,10762,"Cox, Fletcher (DT, PHI)"
2016065,1478287986,2016-11-04T19:33:06Z,9,0022,franchise_2,10506,"Bailey, Dan (PK, DAL)"
2016065,1478287986,2016-11-04T19:33:06Z,9,0016,franchise_1,7859,"Nugent, Mike (PK, FA)"
2016066,1478451318,2016-11-06T16:55:18Z,9,0014,franchise_2,10592,"Harris, Chris (CB, DEN)"
2016066,1478451318,2016-11-06T16:55:18Z,9,0016,franchise_1,11672,"Lee, Marqise (WR, JAC)"
2016067,1478862526,2016-11-11T11:08:46Z,10,0016,franchise_1,DP_4,4th Round Pick 2017
2016067,1478862526,2016-11-11T11:08:46Z,10,0010,franchise_2,DP_1,1st Round Pick 2017
2016067,1478862526,2016-11-11T11:08:46Z,10,0016,franchise_1,10312,"Rudolph, Kyle (TE, MIN)"
2016068,1479235894,2016-11-15T18:51:34Z,11,0033,franchise_2,DP_3,3rd Round Pick 2017
2016068,1479235894,2016-11-15T18:51:34Z,11,0020,franchise_1,12912,"Richard, Jalen (RB, OAK)"
2016069,1479300131,2016-11-16T12:42:11Z,11,0008,franchise_2,12632,"Dixon, Kenneth (RB, BAL)"
2016069,1479300131,2016-11-16T12:42:11Z,11,0028,franchise_1,9250,"Garcon, Pierre (WR, WAS)"
2016069,1479300131,2016-11-16T12:42:11Z,11,0028,franchise_1,12627,"Prosise, C.J. (RB, SEA)"
2016070,1479564653,2016-11-19T14:10:53Z,11,0001,franchise_1,DP_2,2nd Round Pick 2017
2016070,1479564653,2016-11-19T14:10:53Z,11,0001,franchise_1,10514,"Bellore, Nick (RB, SFO)"
2016070,1479564653,2016-11-19T14:10:53Z,11,0001,franchise_1,9465,"Chung, Patrick (S, NEP)"
2016070,1479564653,2016-11-19T14:10:53Z,11,0001,franchise_1,12164,"Davis, Mike (RB, SFO)"
2016070,1479564653,2016-11-19T14:10:53Z,11,0023,franchise_2,12632,"Dixon, Kenneth (RB, BAL)"
2016071,1479567309,2016-11-19T14:55:09Z,11,0016,franchise_1,12141,"Mariota, Marcus (QB, TEN)"
2016071,1479567309,2016-11-19T14:55:09Z,11,0001,franchise_2,12141,"Mariota, Marcus (QB, TEN)"
2016072,1479568054,2016-11-19T15:07:34Z,11,0016,franchise_1,DP_1,1st Round Pick 2017
2016072,1479568054,2016-11-19T15:07:34Z,11,0023,franchise_2,12626,"Henry, Derrick (RB, TEN)"
2016072,1479568054,2016-11-19T15:07:34Z,11,0016,franchise_1,12784,"Morrison, Antonio (LB, IND)"
2016073,1479598406,2016-11-19T23:33:26Z,11,0018,franchise_1,11720,"Barr, Anthony (LB, MIN)"
2016073,1479598406,2016-11-19T23:33:26Z,11,0023,franchise_2,12677,"Hooper, Austin (TE, ATL)"
2016073,1479598406,2016-11-19T23:33:26Z,11,0018,franchise_1,11717,"Jernigan, Timmy (DE, BAL)"
2016074,1479598555,2016-11-19T23:35:55Z,11,0023,franchise_2,DP_6,6th Round Pick 2017
2016074,1479598555,2016-11-19T23:35:55Z,11,0001,franchise_1,11258,"Rivera, Mychal (TE, OAK)"
2016075,1479644209,2016-11-20T12:16:49Z,11,0001,franchise_2,DP_7,7th Round Pick 2017
2016075,1479644209,2016-11-20T12:16:49Z,11,0029,franchise_1,8144,"Novak, Nick (PK, HOU)"
2016076,1483139422,2016-12-30T23:10:22Z,17,0033,franchise_2,9044,"Bennett, Martellus (TE, NEP)"
2016076,1483139422,2016-12-30T23:10:22Z,17,0023,franchise_1,10738,"Jones, Marvin (WR, DET)"
2016077,1483572342,2017-01-04T23:25:42Z,22,0001,franchise_1,DP_1,1st Round Pick 2017
2016077,1483572342,2017-01-04T23:25:42Z,22,0023,franchise_2,DP_1,1st Round Pick 2017
2016077,1483572342,2017-01-04T23:25:42Z,22,0023,franchise_2,DP_2,2nd Round Pick 2017
2016079,1483711825,2017-01-06T14:10:25Z,22,0034,franchise_1,DP_3,3rd Round Pick 2017
2016078,1483711825,2017-01-06T14:10:25Z,22,0018,franchise_1,10696,"Griffin III, Robert (QB, CLE)"
2016078,1483711825,2017-01-06T14:10:25Z,22,0014,franchise_2,12162,"Jones, Matt (RB, WAS)"
2016079,1483711825,2017-01-06T14:10:25Z,22,0034,franchise_1,11283,"Richardson, Sheldon (DE, NYJ)"
2016079,1483711825,2017-01-06T14:10:25Z,22,0002,franchise_2,9101,"Stewart, Jonathan (RB, CAR)"
2016080,1484485346,2017-01-15T13:02:26Z,22,0029,franchise_1,DP_7,7th Round Pick 2017
2016081,1484485346,2017-01-15T13:02:26Z,22,0023,franchise_1,DP_7,7th Round Pick 2019
2016080,1484485346,2017-01-15T13:02:26Z,22,0008,franchise_2,12631,"Perkins, Paul (RB, NYG)"
2016080,1484485346,2017-01-15T13:02:26Z,22,0029,franchise_1,11746,"West, Terrance (RB, BAL)"
