"franchise_id","player_id","player_name","pos","team","age","roster_status","draft_year","draft_round","franchise_name"
"0030","9694","Gano, Graham","PK","NYG",35.3,"ROSTER","2009",NA,"Higglystadt Patriots"
"0030","14890","Phillips, Jacob","LB","CLE",23.4,"ROSTER","2020","3","Higglystadt Patriots"
"0030","8062","Fitzpatrick, Ryan","QB","FA",39.7,"ROSTER","2005","7","Higglystadt Patriots"
"0030","14112","Campbell, Parris","WR","IND",25.1,"ROSTER","2019","2","Higglystadt Patriots"
"0030","12763","Fackrell, Kyler","LB","LVR",30.7,"ROSTER","2016","3","Higglystadt Patriots"
"0030","14801","Benjamin, Eno","RB","ARI",23.3,"ROSTER","2020","7","Higglystadt Patriots"
"0030","11675","Adams, Davante","WR","LVR",29.6,"ROSTER","2014","2","Higglystadt Patriots"
"0030","13299","Kittle, George","TE","SFO",28.8,"ROSTER","2017","5","Higglystadt Patriots"
"0030","15753","Wilson, Garrett","WR","NYJ",22,"ROSTER","2022","1","Higglystadt Patriots"
"0030","15805","Hutchinson, Aidan","DE","DET",22,"ROSTER","2022","1","Higglystadt Patriots"
"0030","15824","Tindall, Channing","LB","MIA",22.4,"ROSTER","2022","3","Higglystadt Patriots"
"0030","15831","Chenal, Leo","LB","KCC",21.8,"ROSTER","2022","3","Higglystadt Patriots"
"0030","15767","Jones, Velus","WR","CHI",25.2,"ROSTER","2022","3","Higglystadt Patriots"
"0030","15710","Williams, Kyren","RB","LAR",21.9,"ROSTER","2022","5","Higglystadt Patriots"
"0030","15857","Williams, Sam","DE","DAL",23.4,"ROSTER","2022","2","Higglystadt Patriots"
"0030","15272","Rountree, Larry","RB","LAC",24.5,"TAXI_SQUAD","2021","6","Higglystadt Patriots"
"0030","15407","Fitzpatrick, Dez","WR","TEN",24.6,"TAXI_SQUAD","2021","4","Higglystadt Patriots"
"0031","13132","Kamara, Alvin","RB","NOS",27,"ROSTER","2017","3","German Swans"
"0031","12181","Agholor, Nelson","WR","NEP",29.2,"ROSTER","2015","1","German Swans"
"0031","13176","Jones, Zay","WR","JAC",27.4,"ROSTER","2017","2","German Swans"
"0031","9902","Gronkowski, Rob","TE","FA",33.2,"ROSTER","2010","2","German Swans"
"0031","13382","Seals-Jones, Ricky","TE","NYG",27.4,"ROSTER","2017",NA,"German Swans"
"0031","10976","Tucker, Justin","PK","BAL",32.7,"ROSTER","2012",NA,"German Swans"
"0031","9051","Campbell, Calais","DT","BAL",35.9,"ROSTER","2008","2","German Swans"
"0031","13214","Watt, T.J.","LB","PIT",27.8,"ROSTER","2017","1","German Swans"
"0031","13128","Cook, Dalvin","RB","MIN",27,"ROSTER","2017","2","German Swans"
"0031","13716","Edmunds, Terrell","S","PIT",25.5,"ROSTER","2018","1","German Swans"
"0031","13201","Barnett, Derek","DE","PHI",26.1,"ROSTER","2017","1","German Swans"
"0031","13743","Warner, Fred","LB","SFO",25.7,"ROSTER","2018","3","German Swans"
"0031","13590","Mayfield, Baker","QB","CAR",27.3,"ROSTER","2018","1","German Swans"
"0031","13662","Coutee, Keke","WR","IND",25.6,"ROSTER","2018","4","German Swans"
"0031","13606","Jones, Ronald","RB","KCC",25,"ROSTER","2018","2","German Swans"
"0031","14121","Isabella, Andy","WR","ARI",25.7,"ROSTER","2019","2","German Swans"
"0031","12464","Byrd, Damiere","WR","ATL",29.5,"ROSTER","2015",NA,"German Swans"
"0031","12629","Booker, Devontae","RB","FA",30.2,"ROSTER","2016","4","German Swans"
"0031","12187","Lockett, Tyler","WR","SEA",29.9,"ROSTER","2015","3","German Swans"
"0031","10708","Miller, Lamar","RB","FA",31.3,"ROSTER","2012","4","German Swans"
"0031","14155","Collier, L.J.","DE","SEA",26.9,"ROSTER","2019","1","German Swans"
"0031","9861","Jackson, Kareem","S","DEN",34.3,"ROSTER","2010","1","German Swans"
"0031","12785","Robinson, Demarcus","WR","LVR",27.9,"ROSTER","2016","4","German Swans"
"0031","10762","Cox, Fletcher","DT","PHI",31.6,"ROSTER","2012","1","German Swans"
"0031","14075","Harris, Damien","RB","NEP",25.5,"ROSTER","2019","3","German Swans"
"0031","13470","Moore, Kenny","CB","IND",27,"ROSTER","2017",NA,"German Swans"
"0031","9815","Suh, Ndamukong","DT","FA",35.6,"ROSTER","2010","1","German Swans"
"0031","12261","Montgomery, Ty","RB","NEP",29.5,"ROSTER","2015","3","German Swans"
"0031","14208","Johnson, Diontae","WR","PIT",26.1,"ROSTER","2019","3","German Swans"
"0031","15029","Crowder, Tae","LB","NYG",25.4,"ROSTER","2020","7","German Swans"
"0031","11706","Clowney, Jadeveon","DE","CLE",29.5,"ROSTER","2014","1","German Swans"
"0031","15378","Oweh, Jayson","LB","BAL",23.6,"ROSTER","2021","1","German Swans"
"0031","15330","Jordan, Brevin","TE","HOU",22.1,"ROSTER","2021","5","German Swans"
"0031","14592","Zaccheaus, Olamide","WR","ATL",25,"ROSTER","2019",NA,"German Swans"
"0031","15346","Rousseau, Gregory","DE","BUF",22.3,"ROSTER","2021","1","German Swans"
"0031","14101","Harry, N'Keal","WR","CHI",24.6,"ROSTER","2019","1","German Swans"
"0031","11660","Freeman, Devonta","RB","FA",30.4,"ROSTER","2014","4","German Swans"
"0031","10789","Gilmore, Stephon","CB","IND",31.9,"ROSTER","2012","1","German Swans"
"0031","10948","Keenum, Case","QB","BUF",34.5,"ROSTER","2012",NA,"German Swans"
"0031","14803","Edwards-Helaire, Clyde","RB","KCC",23.3,"ROSTER","2020","1","German Swans"
"0031","14224","Gardner-Johnson, Chauncey","S","NOS",24.6,"ROSTER","2019","4","German Swans"
"0031","14247","Greenlaw, Dre","LB","SFO",25.2,"ROSTER","2019","5","German Swans"
"0031","12234","Dupree, Bud","LB","TEN",29.5,"ROSTER","2015","1","German Swans"
"0031","13592","Darnold, Sam","QB","CAR",25.2,"ROSTER","2018","1","German Swans"
"0031","13629","Ridley, Calvin","WR","ATL",27.6,"ROSTER","2018","1","German Swans"
"0031","14879","Epenesa, A.J.","DE","BUF",23.9,"ROSTER","2020","2","German Swans"
"0031","14932","Lewis, Terrell","LB","LAR",24,"ROSTER","2020","3","German Swans"
"0031","12610","Wentz, Carson","QB","WAS",29.6,"ROSTER","2016","1","German Swans"
"0031","15711","Walker III, Kenneth","RB","SEA",21.8,"ROSTER","2022","2","German Swans"
"0031","15721","White, Rachaad","RB","TBB",23.3,"ROSTER","2022","3","German Swans"
"0031","15788","Tolbert, Jalen","WR","DAL",23.4,"ROSTER","2022","3","German Swans"
"0031","15797","Dulcich, Greg","TE","DEN",22.4,"ROSTER","2022","3","German Swans"
"0031","15034","Callaway, Marquez","WR","NOS",24.4,"ROSTER","2020",NA,"German Swans"
"0031","13236","Everett, Gerald","TE","LAC",28.1,"ROSTER","2017","2","German Swans"
"0031","15697","Ridder, Desmond","QB","ATL",22.9,"ROSTER","2022","3","German Swans"
"0031","15812","Hall, Logan","DE","TBB",22.3,"ROSTER","2022","2","German Swans"
"0031","15334","Long, Hunter","TE","MIA",24,"TAXI_SQUAD","2021","3","German Swans"
"0031","15345","Paye, Kwity","DE","IND",23.7,"TAXI_SQUAD","2021","1","German Swans"
"0031","15409","Barnes, Derrick","LB","DET",23.2,"TAXI_SQUAD","2021","4","German Swans"
"0032","5848","Brady, Tom","QB","TBB",45,"ROSTER","2000","6","Newtown Patriots"
"0032","12637","Barber, Peyton","RB","FA",28.1,"ROSTER","2016",NA,"Newtown Patriots"
"0032","13138","Hunt, Kareem","RB","CLE",27,"ROSTER","2017","3","Newtown Patriots"
"0032","13139","Williams, Jamaal","RB","DET",27.3,"ROSTER","2017","4","Newtown Patriots"
"0032","13189","Engram, Evan","TE","JAC",27.9,"ROSTER","2017","1","Newtown Patriots"
"0032","13354","Butker, Harrison","PK","KCC",27.1,"ROSTER","2017","7","Newtown Patriots"
"0032","13214","Watt, T.J.","LB","PIT",27.8,"ROSTER","2017","1","Newtown Patriots"
"0032","13208","Allen, Jonathan","DT","WAS",27.6,"ROSTER","2017","1","Newtown Patriots"
"0032","13723","Payne, Da'Ron","DT","WAS",25.2,"ROSTER","2018","1","Newtown Patriots"
"0032","13146","Conner, James","RB","ARI",27.3,"ROSTER","2017","3","Newtown Patriots"
"0032","12741","Jones, Chris","DT","KCC",28.1,"ROSTER","2016","2","Newtown Patriots"
"0032","14207","Thornhill, Juan","S","KCC",25.8,"ROSTER","2019","2","Newtown Patriots"
"0032","14155","Collier, L.J.","DE","SEA",26.9,"ROSTER","2019","1","Newtown Patriots"
"0032","13589","Allen, Josh","QB","BUF",26.2,"ROSTER","2018","1","Newtown Patriots"
"0032","12075","Barrett, Shaq","LB","TBB",29.7,"ROSTER","2014",NA,"Newtown Patriots"
"0032","14184","Abram, Johnathan","S","LVR",25.8,"ROSTER","2019","1","Newtown Patriots"
"0032","9902","Gronkowski, Rob","TE","FA",33.2,"ROSTER","2010","2","Newtown Patriots"
"0032","14899","Kinlaw, Javon","DT","SFO",24.8,"ROSTER","2020","1","Newtown Patriots"
"0032","12930","Anderson, Robbie","WR","CAR",29.2,"ROSTER","2016",NA,"Newtown Patriots"
"0032","12187","Lockett, Tyler","WR","SEA",29.9,"ROSTER","2015","3","Newtown Patriots"
"0032","12152","Coleman, Tevin","RB","NYJ",29.3,"ROSTER","2015","3","Newtown Patriots"
"0032","13620","Jackson, Justin","RB","DET",27.3,"ROSTER","2018","7","Newtown Patriots"
"0032","14122","Slayton, Darius","WR","NYG",25.6,"ROSTER","2019","5","Newtown Patriots"
"0032","14908","McKinney, Xavier","S","NYG",23,"ROSTER","2020","2","Newtown Patriots"
"0032","14777","Burrow, Joe","QB","CIN",25.7,"ROSTER","2020","1","Newtown Patriots"
"0032","11886","Williams, Damien","RB","ATL",30.3,"ROSTER","2014",NA,"Newtown Patriots"
"0032","12272","McKinney, Benardrick","LB","FA",29.7,"ROSTER","2015","2","Newtown Patriots"
"0032","14197","Savage, Darnell","S","GBP",25,"ROSTER","2019","1","Newtown Patriots"
"0032","11244","Kelce, Travis","TE","KCC",32.8,"ROSTER","2013","3","Newtown Patriots"
"0032","12151","Gordon, Melvin","RB","DEN",29.3,"ROSTER","2015","1","Newtown Patriots"
"0032","10261","Green, A.J.","WR","ARI",34,"ROSTER","2011","1","Newtown Patriots"
"0032","11720","Barr, Anthony","LB","DAL",30.4,"ROSTER","2014","1","Newtown Patriots"
"0032","15362","Surtain II, Patrick","CB","DEN",22.3,"ROSTER","2021","1","Newtown Patriots"
"0032","15263","Mitchell, Elijah","RB","SFO",24.3,"ROSTER","2021","6","Newtown Patriots"
"0032","15365","Moehrig, Trevon","S","LVR",23.1,"ROSTER","2021","2","Newtown Patriots"
"0032","15357","Barmore, Christian","DT","NEP",23,"ROSTER","2021","2","Newtown Patriots"
"0032","15400","Perkins, Ronnie","LB","NEP",22.9,"ROSTER","2021","3","Newtown Patriots"
"0032","14925","Uche, Josh","LB","NEP",23.9,"ROSTER","2020","2","Newtown Patriots"
"0032","13775","Bentley, Ja'Whaun","LB","NEP",26,"ROSTER","2018","5","Newtown Patriots"
"0032","10729","Hilton, T.Y.","WR","FA",32.7,"ROSTER","2012","3","Newtown Patriots"
"0032","15388","Ossai, Joseph","DE","CIN",22.3,"ROSTER","2021","3","Newtown Patriots"
"0032","14877","Young, Chase","DE","WAS",23.3,"ROSTER","2020","1","Newtown Patriots"
"0032","14902","Okudah, Jeff","CB","DET",23.5,"ROSTER","2020","1","Newtown Patriots"
"0032","13231","Peppers, Jabrill","S","NEP",26.8,"ROSTER","2017","1","Newtown Patriots"
"0032","13727","Vander Esch, Leighton","LB","DAL",25.5,"ROSTER","2018","1","Newtown Patriots"
"0032","13268","Anzalone, Alex","LB","DET",28.6,"ROSTER","2017","3","Newtown Patriots"
"0032","12652","Thomas, Michael","WR","NOS",29.4,"ROSTER","2016","2","Newtown Patriots"
"0032","15832","Stingley Jr., Derek","CB","HOU",21.1,"ROSTER","2022","1","Newtown Patriots"
"0032","13987","Spillane, Robert","LB","PIT",26.6,"ROSTER","2018",NA,"Newtown Patriots"
"0032","15270","Felton, Demetric","RB","CLE",24.1,"ROSTER","2021","6","Newtown Patriots"
"0032","15291","Newsome, Dazz","WR","CHI",23.2,"ROSTER","2021","6","Newtown Patriots"
"0032","15361","Horn, Jaycee","CB","CAR",22.7,"ROSTER","2021","1","Newtown Patriots"
"0032","15718","Badie, Tyler","RB","BAL",22.5,"TAXI_SQUAD","2022","6","Newtown Patriots"
"0032","15819","Wyatt, Devonte","DE","GBP",24.4,"TAXI_SQUAD","2022","1","Newtown Patriots"
"0032","15807","Ojabo, David","LB","BAL",22.2,"TAXI_SQUAD","2022","2","Newtown Patriots"
"0033","13319","Jones, Aaron","RB","GBP",27.7,"ROSTER","2017","5","Auwald Woodpecker"
"0033","13139","Williams, Jamaal","RB","DET",27.3,"ROSTER","2017","4","Auwald Woodpecker"
"0033","12686","Bosa, Joey","LB","LAC",27.1,"ROSTER","2016","1","Auwald Woodpecker"
"0033","13706","Baker, Jerome","LB","MIA",25.6,"ROSTER","2018","3","Auwald Woodpecker"
"0033","13631","Washington, James","WR","DAL",26.3,"ROSTER","2018","2","Auwald Woodpecker"
"0033","10816","Davis, Demario","LB","NOS",33.6,"ROSTER","2012","3","Auwald Woodpecker"
"0033","14113","Hardman, Mecole","WR","KCC",24.4,"ROSTER","2019","2","Auwald Woodpecker"
"0033","14143","Knox, Dawson","TE","BUF",25.7,"ROSTER","2019","3","Auwald Woodpecker"
"0033","12075","Barrett, Shaq","LB","TBB",29.7,"ROSTER","2014",NA,"Auwald Woodpecker"
"0033","14260","Holcomb, Cole","LB","WAS",26,"ROSTER","2019","5","Auwald Woodpecker"
"0033","13274","Johnson, John","S","CLE",28.6,"ROSTER","2017","3","Auwald Woodpecker"
"0033","14927","Chinn, Jeremy","S","CAR",24.4,"ROSTER","2020","2","Auwald Woodpecker"
"0033","15082","Barnes, Krys","LB","GBP",24.3,"ROSTER","2020",NA,"Auwald Woodpecker"
"0033","14081","Gaskin, Myles","RB","MIA",25.5,"ROSTER","2019","7","Auwald Woodpecker"
"0033","10292","Jordan, Cameron","DE","NOS",33.1,"ROSTER","2011","1","Auwald Woodpecker"
"0033","11247","Ertz, Zach","TE","ARI",31.7,"ROSTER","2013","2","Auwald Woodpecker"
"0033","12620","Prescott, Dak","QB","DAL",29,"ROSTER","2016","4","Auwald Woodpecker"
"0033","14992","Watkins, Quez","WR","PHI",24.2,"ROSTER","2020","6","Auwald Woodpecker"
"0033","14907","Delpit, Grant","S","CLE",23.9,"ROSTER","2020","2","Auwald Woodpecker"
"0033","13674","Goedert, Dallas","TE","PHI",27.6,"ROSTER","2018","2","Auwald Woodpecker"
"0033","15272","Rountree, Larry","RB","LAC",24.5,"ROSTER","2021","6","Auwald Woodpecker"
"0033","14590","Al-Shaair, Azeez","LB","SFO",25,"ROSTER","2019",NA,"Auwald Woodpecker"
"0033","11382","Hyde, Micah","S","BUF",31.6,"ROSTER","2013","5","Auwald Woodpecker"
"0033","12764","Hargrave, Javon","DT","PHI",29.5,"ROSTER","2016","3","Auwald Woodpecker"
"0033","13157","Samuel, Curtis","WR","WAS",26,"ROSTER","2017","2","Auwald Woodpecker"
"0033","15452","Hufanga, Talanoa","S","SFO",23.5,"ROSTER","2021","5","Auwald Woodpecker"
"0033","12720","Kearse, Jayron","S","DAL",28.5,"ROSTER","2016","7","Auwald Woodpecker"
"0033","13168","Reynolds, Josh","WR","DET",27.5,"ROSTER","2017","4","Auwald Woodpecker"
"0033","11671","Evans, Mike","WR","TBB",29,"ROSTER","2014","1","Auwald Woodpecker"
"0033","13762","White, Kyzir","LB","PHI",26.4,"ROSTER","2018","4","Auwald Woodpecker"
"0033","10868","Zuerlein, Greg","PK","NYJ",34.6,"ROSTER","2012","6","Auwald Woodpecker"
"0033","14224","Gardner-Johnson, Chauncey","S","NOS",24.6,"ROSTER","2019","4","Auwald Woodpecker"
"0033","15443","Wallow, Garret","LB","HOU",23.5,"ROSTER","2021","5","Auwald Woodpecker"
"0033","15319","Palmer, Josh","WR","LAC",22.9,"ROSTER","2021","3","Auwald Woodpecker"
"0033","14943","Davis-Gaither, Akeem","LB","CIN",24.9,"ROSTER","2020","4","Auwald Woodpecker"
"0033","13638","Berrios, Braxton","WR","NYJ",26.8,"ROSTER","2018","6","Auwald Woodpecker"
"0033","13108","McKissic, J.D.","RB","WAS",28.8,"ROSTER","2016",NA,"Auwald Woodpecker"
"0033","12647","Fuller, Will","WR","FA",28.3,"ROSTER","2016","1","Auwald Woodpecker"
"0033","15357","Barmore, Christian","DT","NEP",23,"ROSTER","2021","2","Auwald Woodpecker"
"0033","14125","Boykin, Miles","WR","PIT",25.8,"ROSTER","2019","3","Auwald Woodpecker"
"0033","13637","St. Brown, Equanimeous","WR","CHI",25.9,"ROSTER","2018","6","Auwald Woodpecker"
"0033","12611","Goff, Jared","QB","DET",27.8,"ROSTER","2016","1","Auwald Woodpecker"
"0033","13726","Edmonds, Chase","RB","MIA",26.3,"ROSTER","2018","4","Auwald Woodpecker"
"0033","14833","Jeudy, Jerry","WR","DEN",23.3,"ROSTER","2020","1","Auwald Woodpecker"
"0033","14170","Bush, Devin","LB","PIT",24.1,"ROSTER","2019","1","Auwald Woodpecker"
"0033","15754","Olave, Chris","WR","NOS",22.1,"ROSTER","2022","1","Auwald Woodpecker"
"0033","15293","Bateman, Rashod","WR","BAL",22.7,"ROSTER","2021","1","Auwald Woodpecker"
"0033","13216","Cunningham, Zach","LB","TEN",27.7,"ROSTER","2017","2","Auwald Woodpecker"
"0033","15794","McBride, Trey","TE","ARI",22.7,"ROSTER","2022","2","Auwald Woodpecker"
"0033","11680","Landry, Jarvis","WR","NOS",29.7,"ROSTER","2014","2","Auwald Woodpecker"
"0033","15761","Shakir, Khalil","WR","BUF",22.5,"ROSTER","2022","5","Auwald Woodpecker"
"0033","15733","Strong Jr., Pierre","RB","NEP",23.7,"ROSTER","2022","4","Auwald Woodpecker"
"0033","15857","Williams, Sam","DE","DAL",23.4,"ROSTER","2022","2","Auwald Woodpecker"
"0033","15851","Ebiketie, Arnold","LB","ATL",23.5,"ROSTER","2022","2","Auwald Woodpecker"
"0033","15242","Trask, Kyle","QB","TBB",24.4,"ROSTER","2021","2","Auwald Woodpecker"
"0033","15424","Johnson, Buddy","LB","PIT",23.4,"ROSTER","2021","4","Auwald Woodpecker"
"0033","15333","McKitty, Tre'","TE","LAC",23.6,"TAXI_SQUAD","2021","3","Auwald Woodpecker"
"0033","15425","Harris, Jacob","WR","LAR",25.3,"TAXI_SQUAD","2021","4","Auwald Woodpecker"
"0033","15691","Corral, Matt","QB","CAR",23.5,"TAXI_SQUAD","2022","3","Auwald Woodpecker"
"0034","10973","Beasley, Cole","WR","FA",33.3,"ROSTER","2012",NA,"Fulda Jets"
"0034","13617","Freeman, Royce","RB","HOU",26.5,"ROSTER","2018","3","Fulda Jets"
"0034","13113","Watson, Deshaun","QB","CLE",26.9,"ROSTER","2017","1","Fulda Jets"
"0034","13743","Warner, Fred","LB","SFO",25.7,"ROSTER","2018","3","Fulda Jets"
"0034","13737","Bates, Jessie","S","CIN",25.4,"ROSTER","2018","2","Fulda Jets"
"0034","13135","Gallman, Wayne","RB","FA",27.8,"ROSTER","2017","4","Fulda Jets"
"0034","12756","Ngakoue, Yannick","DE","IND",27.4,"ROSTER","2016","3","Fulda Jets"
"0034","14210","Pratt, Germaine","LB","CIN",25.2,"ROSTER","2019","3","Fulda Jets"
"0034","13672","Gesicki, Mike","TE","MIA",26.8,"ROSTER","2018","2","Fulda Jets"
"0034","12217","Fowler, Dante","DE","DAL",28,"ROSTER","2015","1","Fulda Jets"
"0034","11761","McKinnon, Jerick","RB","KCC",30.3,"ROSTER","2014","3","Fulda Jets"
"0034","12739","Clark, Kenny","DT","GBP",26.8,"ROSTER","2016","1","Fulda Jets"
"0034","13163","Godwin, Chris","WR","TBB",26.4,"ROSTER","2017","3","Fulda Jets"
"0034","14803","Edwards-Helaire, Clyde","RB","KCC",23.3,"ROSTER","2020","1","Fulda Jets"
"0034","14832","Lamb, CeeDee","WR","DAL",23.3,"ROSTER","2020","1","Fulda Jets"
"0034","14836","Jefferson, Justin","WR","MIN",23.1,"ROSTER","2020","1","Fulda Jets"
"0034","14896","Queen, Patrick","LB","BAL",23,"ROSTER","2020","1","Fulda Jets"
"0034","14844","Edwards, Bryan","WR","ATL",23.7,"ROSTER","2020","3","Fulda Jets"
"0034","14870","Trautman, Adam","TE","NOS",25.5,"ROSTER","2020","3","Fulda Jets"
"0034","14779","Herbert, Justin","QB","LAC",24.4,"ROSTER","2020","1","Fulda Jets"
"0034","12317","Uzomah, C.J.","TE","NYJ",29.6,"ROSTER","2015","5","Fulda Jets"
"0034","13418","Bourne, Kendrick","WR","NEP",27,"ROSTER","2017",NA,"Fulda Jets"
"0034","15288","Moore, Elijah","WR","NYJ",22.4,"ROSTER","2021","2","Fulda Jets"
"0034","15355","Bolton, Nick","LB","KCC",22.4,"ROSTER","2021","2","Fulda Jets"
"0034","15331","Freiermuth, Pat","TE","PIT",23.8,"ROSTER","2021","2","Fulda Jets"
"0034","12152","Coleman, Tevin","RB","NYJ",29.3,"ROSTER","2015","3","Fulda Jets"
"0034","14558","Harty, Deonte","WR","NOS",24.7,"ROSTER","2019",NA,"Fulda Jets"
"0034","12308","Amos, Adrian","S","GBP",29.3,"ROSTER","2015","5","Fulda Jets"
"0034","14341","Parham, Donald","TE","LAC",25,"ROSTER","2019",NA,"Fulda Jets"
"0034","11382","Hyde, Micah","S","BUF",31.6,"ROSTER","2013","5","Fulda Jets"
"0034","12720","Kearse, Jayron","S","DAL",28.5,"ROSTER","2016","7","Fulda Jets"
"0034","14808","Evans, Darrynton","RB","CHI",24.1,"ROSTER","2020","3","Fulda Jets"
"0034","10413","Taylor, Tyrod","QB","NYG",33,"ROSTER","2011","6","Fulda Jets"
"0034","14889","Murray, Kenneth","LB","LAC",23.7,"ROSTER","2020","1","Fulda Jets"
"0034","13138","Hunt, Kareem","RB","CLE",27,"ROSTER","2017","3","Fulda Jets"
"0034","12700","Johnson, Austin","DT","LAC",28.2,"ROSTER","2016","2","Fulda Jets"
"0034","13592","Darnold, Sam","QB","CAR",25.2,"ROSTER","2018","1","Fulda Jets"
"0034","11647","Thomas, Logan","TE","WAS",31.1,"ROSTER","2014","4","Fulda Jets"
"0034","12948","Okwara, Romeo","DE","DET",27.1,"ROSTER","2016",NA,"Fulda Jets"
"0034","13252","Maye, Marcus","S","NOS",28.6,"ROSTER","2017","2","Fulda Jets"
"0034","14875","Bryant, Harrison","TE","CLE",24.3,"ROSTER","2020","4","Fulda Jets"
"0034","14912","Blankenship, Rodrigo","PK","IND",25.5,"ROSTER","2020",NA,"Fulda Jets"
"0034","13642","Tate, Auden","WR","ATL",25.5,"ROSTER","2018","7","Fulda Jets"
"0034","14337","Guyton, Jalen","WR","LAC",25.2,"ROSTER","2019",NA,"Fulda Jets"
"0034","13987","Spillane, Robert","LB","PIT",26.6,"ROSTER","2018",NA,"Fulda Jets"
"0034","10960","Gordon, Josh","WR","KCC",31.3,"ROSTER","2012",NA,"Fulda Jets"
"0034","15345","Paye, Kwity","DE","IND",23.7,"ROSTER","2021","1","Fulda Jets"
"0034","15404","Jones, Ernest","LB","LAR",22.7,"ROSTER","2021","3","Fulda Jets"
"0034","10312","Rudolph, Kyle","TE","TBB",32.7,"ROSTER","2011","2","Fulda Jets"
"0034","14125","Boykin, Miles","WR","PIT",25.8,"ROSTER","2019","3","Fulda Jets"
"0034","15388","Ossai, Joseph","DE","CIN",22.3,"ROSTER","2021","3","Fulda Jets"
"0034","15789","Watson, Christian","WR","GBP",23.2,"ROSTER","2022","2","Fulda Jets"
"0034","15858","Andersen, Troy","LB","ATL",23.3,"ROSTER","2022","2","Fulda Jets"
"0034","15808","Karlaftis, George","DE","KCC",21.3,"ROSTER","2022","1","Fulda Jets"
"0034","15713","Ford, Jerome","RB","CLE",22.9,"ROSTER","2022","5","Fulda Jets"
"0034","15721","White, Rachaad","RB","TBB",23.3,"ROSTER","2022","3","Fulda Jets"
"0034","15381","Grant, Richie","S","ATL",24.7,"TAXI_SQUAD","2021","2","Fulda Jets"
"0034","15734","Ingram, Keaontay","RB","ARI",22.8,"TAXI_SQUAD","2022","6","Fulda Jets"
"0034","15901","Philips, Kyle","WR","TEN",23.1,"TAXI_SQUAD","2022","5","Fulda Jets"
"0035","11674","Cooks, Brandin","WR","HOU",28.9,"ROSTER","2014","1","Güstrow Torros"
"0035","11757","Donald, Aaron","DT","LAR",31.2,"ROSTER","2014","1","Güstrow Torros"
"0035","13418","Bourne, Kendrick","WR","NEP",27,"ROSTER","2017",NA,"Güstrow Torros"
"0035","14223","Mattison, Alexander","RB","MIN",24.1,"ROSTER","2019","3","Güstrow Torros"
"0035","13284","Hendrickson, Trey","DE","CIN",27.7,"ROSTER","2017","3","Güstrow Torros"
"0035","13814","Scott, Boston","RB","PHI",27.3,"ROSTER","2018","6","Güstrow Torros"
"0035","14095","Johnson, Ty","RB","NYJ",24.9,"ROSTER","2019","6","Güstrow Torros"
"0035","13863","Pringle, Byron","WR","CHI",28.7,"ROSTER","2018",NA,"Güstrow Torros"
"0035","15239","Wilson, Zach","QB","NYJ",23,"ROSTER","2021","1","Güstrow Torros"
"0035","15332","Tremble, Tommy","TE","CAR",22.2,"ROSTER","2021","3","Güstrow Torros"
"0035","13322","Clark, Chuck","S","BAL",27.3,"ROSTER","2017","6","Güstrow Torros"
"0035","15241","Jones, Mac","QB","NEP",23.9,"ROSTER","2021","1","Güstrow Torros"
"0035","14672","Reeder, Troy","LB","LAC",27.9,"ROSTER","2019",NA,"Güstrow Torros"
"0035","15373","Davis, Jamin","LB","WAS",23.7,"ROSTER","2021","1","Güstrow Torros"
"0035","15378","Oweh, Jayson","LB","BAL",23.6,"ROSTER","2021","1","Güstrow Torros"
"0035","14157","Williams, Quinnen","DT","NYJ",24.6,"ROSTER","2019","1","Güstrow Torros"
"0035","15255","Gainwell, Kenneth","RB","PHI",23.4,"ROSTER","2021","5","Güstrow Torros"
"0035","15029","Crowder, Tae","LB","NYG",25.4,"ROSTER","2020","7","Güstrow Torros"
"0035","12831","Roberts, Elandon","LB","MIA",28.3,"ROSTER","2016","6","Güstrow Torros"
"0035","14182","Hooker, Amani","S","TEN",24.1,"ROSTER","2019","4","Güstrow Torros"
"0035","14331","Johnson, D'Ernest","RB","CLE",26.4,"ROSTER","2019",NA,"Güstrow Torros"
"0035","15368","McPherson, Evan","PK","CIN",23,"ROSTER","2021","5","Güstrow Torros"
"0035","13221","Davis, Jarrad","LB","DET",26.7,"ROSTER","2017","1","Güstrow Torros"
"0035","15330","Jordan, Brevin","TE","HOU",22.1,"ROSTER","2021","5","Güstrow Torros"
"0035","15260","Patterson, Jaret","RB","WAS",22.6,"ROSTER","2021",NA,"Güstrow Torros"
"0035","15344","Bates, John","TE","WAS",24.8,"ROSTER","2021","4","Güstrow Torros"
"0035","14101","Harry, N'Keal","WR","CHI",24.6,"ROSTER","2019","1","Güstrow Torros"
"0035","15252","Mills, Davis","QB","HOU",23.8,"ROSTER","2021","3","Güstrow Torros"
"0035","15543","Griffith, Jonas","LB","DEN",25.5,"ROSTER","2020",NA,"Güstrow Torros"
"0035","14875","Bryant, Harrison","TE","CLE",24.3,"ROSTER","2020","4","Güstrow Torros"
"0035","15399","Rice, Monty","LB","TEN",23.6,"ROSTER","2021","3","Güstrow Torros"
"0035","13638","Berrios, Braxton","WR","NYJ",26.8,"ROSTER","2018","6","Güstrow Torros"
"0035","15253","Etienne, Travis","RB","JAC",23.5,"ROSTER","2021","1","Güstrow Torros"
"0035","15257","Sermon, Trey","RB","SFO",23.5,"ROSTER","2021","3","Güstrow Torros"
