season,player_id,player_name,pos,points,war
2023,16164,"Bigsby, Tank",RB,19.6,-0.84
2023,16207,"Iosivas, Andrei",WR,18.3,-0.84
2023,13703,"Carter, Lorenzo",DL,44,-0.86
2023,14113,"Hardman, Mecole",WR,16.47,-0.86
2023,15239,"Wilson, Zach",QB,113.66,-0.86
2023,15851,"Ebiketie, Arnold",DL,44,-0.86
2023,13228,"Hooker, Malik",DB,67,-0.88
2023,13723,"Payne, Da'Ron",DL,81,-0.88
2023,14076,"Williams, Trayveon",RB,17.29,-0.88
2023,15293,"Bateman, Rashod",WR,49.3,-0.88
2023,15819,"Wyatt, Devonte",DL,43,-0.88
2023,15830,"Muma, Chad",LB,21,-0.88
2023,16221,"Schoonmaker, Luke",TE,20.7,-0.88
2023,15399,"Rice, Monty",LB,19,-0.9
2023,15857,"Williams, Sam",DL,41,-0.9
2023,14879,"Epenesa, A.J.",DL,79,-0.92
2023,15777,"Austin III, Calvin",WR,46.9,-0.92
2023,16231,"Sanders, Drew",LB,17,-0.92
2023,16275,"Mapu, Marte",LB,18,-0.92
2023,14067,"Minshew, Gardner",QB,107.24000000000001,-0.94
2023,15289,"Toney, Kadarius",WR,45.7,-0.94
2023,15766,"Moore, Skyy",WR,45.8,-0.94
2023,12785,"Robinson, Demarcus",WR,7.5,-0.96
2023,13793,"Valdes-Scantling, Marquez",WR,43.9,-0.96
2023,14414,"Owens, Jonathan",DB,61,-0.96
2023,15768,"Pierce, Alec",WR,44.4,-0.96
2023,15914,"Rodriguez, Malcolm",LB,14,-0.96
2023,16188,"Johnston, Quentin",WR,44.5,-0.96
2023,16256,"Bresee, Bryan",DL,37,-0.96
2023,16269,"Strange, Brenton",TE,13.399999999999999,-0.98
2023,11706,"Clowney, Jadeveon",DL,76,-1
2023,11678,"Robinson, Allen",WR,39.4,-1.02
2023,16230,"Van Ness, Lukas",DL,33,-1.02
2023,16238,"Sewell, Noah",LB,10,-1.02
2023,12278,"Golden, Markus",DL,32,-1.04
2023,15681,"Elliss, Christian",LB,7,-1.04
2023,15692,"Pickett, Kenny",QB,99.48,-1.04
2023,16222,"Kraft, Tucker",TE,9.3,-1.04
2023,16212,"Mayer, Michael",TE,50.4,-1.08
2023,16216,"Washington, Darnell",TE,7.1,-1.08
2023,16235,"Hall, Derick",DL,29,-1.08
2023,16284,"Williams, Dorian",LB,52,-1.08
2023,15352,"Collins, Zaven",DL,72,-1.12
2023,15788,"Tolbert, Jalen",WR,32.4,-1.12
2023,15814,"Thomas, Cameron",DL,26,-1.12
2023,15824,"Tindall, Channing",LB,1,-1.12
2023,16234,"Simpson, Trenton",LB,2,-1.12
2023,14979,"Strnad, Justin",LB,0,-1.14
2023,16237,"Pappoe, Owen",LB,0,-1.14
2023,16287,"Tucker, Tre",WR,30.4,-1.14
2023,14108,"Dortch, Greg",WR,29.34,-1.16
2023,14858,"Jefferson, Van",WR,28.5,-1.16
2023,14122,"Slayton, Darius",WR,77.9,-1.18
2023,16257,"Anudike-Uzomah, Felix",DL,21,-1.18
2023,15723,"Chandler, Ty",RB,41.91,-1.2
2023,16245,"Battle, Jordan",DB,43,-1.2
2023,12308,"Amos, Adrian",DB,40,-1.24
2023,15283,"Moore, Rondale",WR,76.05,-1.24
2023,16224,"Murphy, Myles",DL,18,-1.24
2023,14592,"Zaccheaus, Olamide",WR,20.91,-1.26
2023,15761,"Shakir, Khalil",WR,73.24,-1.3
2023,13378,"Breida, Matt",RB,37.300000000000004,-1.32
2023,16228,"Smith, Nolan",DL,11,-1.32
2023,12658,"Shepard, Sterling",WR,14.8,-1.34
2023,12225,"Williams, Leonard",DL,60,-1.42
2023,16201,"Hutchinson, Xavier",WR,6.3,-1.46
2023,12088,"Phillips, Adrian",DB,21,-1.5
2023,16263,"Martin, Jartavius",DB,21,-1.5
2023,14974,"Mooney, Darnell",WR,64,-1.54
2023,16281,"Brown, Ji'Ayir",DB,19,-1.54
2023,12181,"Agholor, Nelson",WR,63.1,-1.56
2023,13274,"Johnson, John",DB,10,-1.66
2023,15873,"Bellinger, Daniel",TE,25.7,-1.7
2023,16225,"Ojulari, BJ",DL,49,-1.72
2023,15839,"Cross, Nick",DB,0,-1.78
2023,13716,"Edmunds, Terrell",DB,69,-1.86
2023,12756,"Ngakoue, Yannick",DL,42,-1.9
2023,15714,"White, Zamir",RB,13.4,-1.9
2023,15798,"Likely, Isaiah",TE,17.9,-1.9
2023,16226,"Wilson, Tyree",DL,37,-2.02
2023,14558,"Harty, Deonte",WR,37.75,-2.18
2023,14112,"Campbell, Parris",WR,35.33,-2.24
2023,14123,"Renfrow, Hunter",WR,35.1,-2.24
2023,15292,"Brown, Dyami",WR,34.8,-2.24
2023,16183,"Hyatt, Jalin",WR,34.1,-2.26
2023,12744,"Ward, Jihad",DL,27,-2.28
2023,14849,"Hodgins, Isaiah",WR,33.2,-2.28
2023,14847,"Duvernay, Devin",WR,26.54,-2.44
2023,14186,"Rapp, Taylor",DB,45,-2.48
2023,16205,"Scott, Tyler",WR,24.740000000000002,-2.48
